SYMBOL	SYMBOL_unique	geneID	annotation	factor	direction	PPC_factor	PPC_direction	ATACseq_geneID	ATACseq_factor	ATACseq_direction	CBP_factor	CBP_direction	K27ac_geneID	K27ac_factor	K27ac_direction	PROseq_Time	PROseq_Gd7	PROseq_Toll10b	PROseq_Toll9	PPC_Time	PPC_Gd7	PPC_Toll10b	PPC_Toll9	ATACseq_Time	ATACseq_Gd7	ATACseq_Toll10b	ATACseq_Toll9	CBP_Gd7	CBP_Toll10b	CBP_Toll9	K27ac_Gd7	K27ac_Toll10b	K27ac_Toll9	Enhancer_Gd7	Enhancer_Toll10b	Enhancer_Toll9	PC1	PC2	PC3	PC4
Meltrin	Meltrin.3	FBgn0265140	Literature & Roshan & This	Toll9	Up	Toll9	Up	Region5966	Toll10b	Up	Toll10b	Up	Region3960	Toll10b	Up	-0.557109551800875	-3.76295014955858	-0.877202868266964	6.31495457367053	0.229609881533237	0.177331122380524	-1.00839235761715	1.3815936643751	-0.53897008929718	-0.520538241913955	0.740227878856813	-0.335638888221534	-0.862939522368529	2.19454452546598	-1.60096549146627	-2.09758120289116	4.31821913128993	-2.9293791152953	-3.48105896717364	7.25299153561272	-4.8659834949831	3.34518230824178	-1.16154597592139	7.7169835491363	-2.92951469531586
Meltrin	Meltrin.4	FBgn0265140	Literature & Roshan & This	Toll9	Up	Toll9	Up	Region5967	Toll10b	Up	Toll10b	Up	Region3961	Toll10b	Up	-0.557109551800875	-3.76295014955858	-0.877202868266964	6.31495457367053	0.229609881533237	0.177331122380524	-1.00839235761715	1.3815936643751	1.49910206242372	-1.26521768707586	2.65307767478512	-1.98145078596637	-2.78398818792224	4.04175919256942	-1.09894421565246	-3.61168805149011	4.37336862218303	-1.61145436503534	-7.66089392648821	11.0682054895376	-4.69184936665417	8.41798259219219	-0.927131505530012	8.90789309904021	-0.728324369968804
Meltrin	Meltrin.5	FBgn0265140	Literature & Roshan & This	Toll9	Up	Toll9	Up	Region5967	Toll10b	Up	Toll10b	Up	Region3962	Toll10b	Up	-0.557109551800875	-3.76295014955858	-0.877202868266964	6.31495457367053	0.229609881533237	0.177331122380524	-1.00839235761715	1.3815936643751	1.49910206242372	-1.26521768707586	2.65307767478512	-1.98145078596637	-2.78398818792224	4.04175919256942	-1.09894421565246	-3.31901362382938	5.17354697829074	-2.77517646756053	-7.36821949882748	11.8683838456453	-5.85557146917936	8.82973337813974	-2.16491627227067	9.40705583991012	-1.07293379306429
Meltrin	Meltrin.6	FBgn0265140	Literature & Roshan & This	Toll9	Up	Toll9	Up	Region5968	Toll10b	Up	Toll10b	Up	Region3962	Toll10b	Up	-0.557109551800875	-3.76295014955858	-0.877202868266964	6.31495457367053	0.229609881533237	0.177331122380524	-1.00839235761715	1.3815936643751	-0.0764806881631715	-1.03628424544505	2.0877987259333	-1.50658333758851	-1.27230621695203	2.45614903051781	-1.31729320639194	-3.31901362382938	5.17354697829074	-2.77517646756053	-5.62760408622646	9.71749473474185	-5.59905301154098	6.33091719037614	-1.83307428164012	8.67698931358976	-1.97285191095293
Meltrin	Meltrin.7	FBgn0265140	Literature & Roshan & This	Toll9	Up	Toll9	Up	Region5968	Toll10b	Up	Toll10b	Up	Region3963	Toll10b	Up	-0.557109551800875	-3.76295014955858	-0.877202868266964	6.31495457367053	0.229609881533237	0.177331122380524	-1.00839235761715	1.3815936643751	-0.0764806881631715	-1.03628424544505	2.0877987259333	-1.50658333758851	-1.27230621695203	2.45614903051781	-1.31729320639194	-2.37130622385843	3.61130163642671	-1.88747253033936	-4.67989668625551	8.15524939287782	-4.71134907431981	4.66866042370333	-0.953553758890716	7.98059694312466	-2.29478707905718
Meltrin	Meltrin.8	FBgn0265140	Literature & Roshan & This	Toll9	Up	Toll9	Up	Region5978	Toll9	Up	Toll9	Up	Region3968	Toll9	Up	-0.557109551800875	-3.76295014955858	-0.877202868266964	6.31495457367053	0.229609881533237	0.177331122380524	-1.00839235761715	1.3815936643751	-1.6023273510066	-0.945128393324867	-1.31631436085324	3.02224049169773	-1.71239564399881	0.00764869464210502	2.64087910943346	-3.05126282746989	-1.94521267006239	4.96113058491531	-5.70878686479357	-3.25387833627352	10.6242501860465	-3.08064250549461	14.7529275679427	1.01789187176446	1.04444360962923
Meltrin	Meltrin.9	FBgn0265140	Literature & Roshan & This	Toll9	Up	Toll9	Up	Region5978	Toll9	Up	Toll9	Up	Region3969	Toll9	Up	-0.557109551800875	-3.76295014955858	-0.877202868266964	6.31495457367053	0.229609881533237	0.177331122380524	-1.00839235761715	1.3815936643751	-1.6023273510066	-0.945128393324867	-1.31631436085324	3.02224049169773	-1.71239564399881	0.00764869464210502	2.64087910943346	-3.30080806278173	-1.61876977244152	4.82258154913918	-5.95833210010541	-2.92743543865265	10.4857011502704	-2.70419346975012	14.6212694721046	1.1539756679814	1.14544696499707
Meltrin	Meltrin.10	FBgn0265140	Literature & Roshan & This	Toll9	Up	Toll9	Up	Region5979	Gd7	Down	Toll9	Up	Region3969	Toll9	Up	-0.557109551800875	-3.76295014955858	-0.877202868266964	6.31495457367053	0.229609881533237	0.177331122380524	-1.00839235761715	1.3815936643751	-1.26284255401218	-5.93017003967586	1.41047788858417	5.76276257844347	-4.78984222592166	1.54185934921871	5.35211863165666	-3.30080806278173	-1.61876977244152	4.82258154913918	-14.0208203283793	1.33356746536136	15.9374627592393	4.74210747525614	19.9852414236778	1.29562384252559	6.47854307392545
Meltrin	Meltrin.11	FBgn0265140	Literature & Roshan & This	Toll9	Up	Toll9	Up	Region5983	Time	Up	Toll9	Down	Region3972	Toll10b	Up	-0.557109551800875	-3.76295014955858	-0.877202868266964	6.31495457367053	0.229609881533237	0.177331122380524	-1.00839235761715	1.3815936643751	1.05462229680352	-0.246082392200598	0.672287015681605	-0.598712776221495	0.146849572082715	1.29101083156921	-1.9551119526392	-1.44518272618955	3.16783486857071	-2.23427729180749	-1.54441554630743	5.13113271582152	-4.78810202066818	0.754477947025537	-1.03713981011199	7.03045253427701	-3.95353995609501
Meltrin	Meltrin.12	FBgn0265140	Literature & Roshan & This	Toll9	Up	Toll9	Up	Region5984	Toll10b	Up	Toll10b	Up	Region3972	Toll10b	Up	-0.557109551800875	-3.76295014955858	-0.877202868266964	6.31495457367053	0.229609881533237	0.177331122380524	-1.00839235761715	1.3815936643751	-0.125147186202441	-1.88363321358827	2.01400487186083	-0.307292532986666	-2.2233249988999	3.3018913680487	-0.976792192267598	-1.44518272618955	3.16783486857071	-2.23427729180749	-5.55214093867772	8.48373110848024	-3.51836201706175	5.34987060937045	0.133025688072476	7.8030474707658	-1.55550522275182
Pepck1	Pepck1	FBgn0003067	Roshan	Gd7	Up	Gd7	Up	Region2781	Gd7	Up	Gd7	Up	Region1866	Gd7	Up	-0.614456473566463	1.84628073962038	-1.07815031607878	-1.04112487423306	-0.488101951888654	1.84705836419594	-1.35197388701631	-0.386348762236532	-1.56130513990232	2.21691498101864	-1.90617327987789	-0.271996289719476	2.18330259991815	-2.06272389856454	-0.619624263183796	1.46096239777787	-0.727792849054214	-0.515447064016734	5.86117997871466	-4.69669002749664	-1.40706761692001	-12.1777094935703	-1.87116267450106	-1.22196004014594	-0.427198446632747
rau	rau	FBgn0031745	Roshan	Gd7	Up	Gd7	Up	Region480	Time	Down	Toll10b	Up	Region298	Toll10b	Up	-0.699925738447476	2.94584244242171	-0.944833921370567	-2.71864721949538	0.236521195684991	1.61021635061306	-0.952712898204741	-0.701578124689723	-3.40121801987825	-0.0019028007431594	0.317647396327461	-0.431158122997894	-0.719033750037385	1.9218318879788	-1.4587875687321	-2.22418869816763	3.20268543512683	-1.56346675335849	-2.94512524894817	5.44216471943309	-3.45341244508848	-0.253269074848988	-4.8203685533951	1.34796083198608	5.14762972137575
Asph	Asph	FBgn0034075	Literature & Roshan	Gd7	Down	Toll10b	Up	Region2608	Gd7	Down	Gd7	Down	Region1736	Toll10b	Up	-0.817456896974679	-2.3779652021737	2.33515017691393	0.0501241731633915	-0.34064061627418	-0.676022610831081	0.945484815388095	-0.586293166994935	1.48855316152997	-2.31548734198053	1.04409969365597	1.57662042529874	-2.80404085907544	1.91538835289497	1.77782486409254	-1.42305385598927	2.48717375754701	-1.49140526154638	-6.54258205704524	5.44666180409795	1.8630400278449	4.25222444326951	2.63556469055424	-0.488644602574757	2.24070701590251
Asph	Asph.1	FBgn0034075	Literature & Roshan	Gd7	Down	Toll10b	Up	Region2608	Gd7	Down	Gd7	Down	Region1737	Toll10b	Up	-0.817456896974679	-2.3779652021737	2.33515017691393	0.0501241731633915	-0.34064061627418	-0.676022610831081	0.945484815388095	-0.586293166994935	1.48855316152997	-2.31548734198053	1.04409969365597	1.57662042529874	-2.80404085907544	1.91538835289497	1.77782486409254	-2.61153294823087	3.30817013443682	-1.32874535144622	-7.73106114928684	6.26765818098776	2.02569993794506	5.51590565721129	2.87196407499317	-0.24909696966342	2.86199998689142
Magi	Magi	FBgn0034590	Roshan	Gd7	Up	Toll9	Up	Region2979	Gd7	Up	Gd7	Up	Region1974	Toll10b	Down	-0.862465449466129	3.15280256751769	-1.71599763545138	-1.94849224395345	-0.168077851703163	-0.844740592266915	-0.00478772530722536	1.18283660805432	-0.00115844470894043	0.382405706495253	-0.294618188695923	-0.0935860465072675	2.20921703394463	-1.49074507954247	-1.42522444404906	1.48606080624819	-1.5603512005455	0.394999344309283	4.07768354668807	-3.34571446878389	-1.12381114624704	-10.7918274182796	-2.17003727921901	-0.942262239393835	2.00612363023262
CG11456	CG11456	FBgn0037031	Roshan	Gd7	Up	Gd7	Up	Region4800	Toll10b	Up	Toll10b	Up	Region3216	Toll10b	Up	0.161880148313201	2.73111329276439	-1.51401483749953	-1.65033202331971	0.119701172963207	3.48081339656904	-2.18893362770621	-1.30758069757476	1.14609628335611	-1.579649781957	2.76697276173301	-1.72928208036022	-2.09869745730331	3.89816256792092	-1.96772962038481	-1.02736032179537	1.9670344683652	-1.26889742930102	-4.70570756105568	8.63216979801913	-4.96590913004605	2.89764380963162	-5.94868209960211	3.74355887568534	5.46873107790362
Dtg	Dtg	FBgn0038071	Roshan	Gd7	Up	Time	Down	Region5841	Gd7	Up	Gd7	Up	Region3888	Gd7	Up	-1.13467025313866	3.03233093183326	-1.38238540630196	-2.2395825839247	-0.332709248076116	0.330085684648289	-0.0917710154440948	-0.310992212535789	-0.660797418988635	1.71024561014613	-1.19136550729102	-0.590914257226853	2.59398195520747	-1.71807192676068	-1.71668230302385	2.43134353109191	-1.27219793845384	-0.789427893887522	6.73557109644551	-4.18163537250554	-3.09702445413823	-12.7253033515766	-4.34891255158289	-1.2100664500968	0.190956345369817
Dtg	Dtg.1	FBgn0038071	Roshan	Gd7	Up	Time	Down	Region5841	Gd7	Up	Gd7	Up	Region3889	Gd7	Up	-1.13467025313866	3.03233093183326	-1.38238540630196	-2.2395825839247	-0.332709248076116	0.330085684648289	-0.0917710154440948	-0.310992212535789	-0.660797418988635	1.71024561014613	-1.19136550729102	-0.590914257226853	2.59398195520747	-1.71807192676068	-1.71668230302385	2.55163310139058	-0.608394574927585	-1.6431825591739	6.85586066674418	-3.51783200897929	-3.9507791194246	-12.3145074441984	-5.25178678770495	-0.818407575033794	-0.0147034565841253
scyl	scyl	FBgn0041094	Roshan	Gd7	Up	Gd7	Up	Region4075	Toll10b	Down	Gd7	Up	Region2758	Gd7	Up	-0.0550272521592647	2.10090517499948	-1.56594510410714	-0.722252571362384	0.325476706918585	0.60476770087313	-0.435339236937365	-0.138330000409162	-1.22963062169731	1.37122837527539	-1.83766062725313	0.730874670925423	2.39727105096738	-1.56021126183397	-1.62340131827171	3.64797273934884	-1.23105447302327	-1.94421914270947	7.41647216559161	-4.62892636211037	-2.83674579005576	-13.2399457671834	-3.39448615792386	-0.37199319292576	-1.21647807986718
scyl	scyl.1	FBgn0041094	Roshan	Gd7	Up	Gd7	Up	Region4075	Toll10b	Down	Gd7	Up	Region2759	Gd7	Up	-0.0550272521592647	2.10090517499948	-1.56594510410714	-0.722252571362384	0.325476706918585	0.60476770087313	-0.435339236937365	-0.138330000409162	-1.22963062169731	1.37122837527539	-1.83766062725313	0.730874670925423	2.39727105096738	-1.56021126183397	-1.62340131827171	2.61908144743279	-0.193614407126433	-2.16962409934791	6.38758087367556	-3.59148629621353	-3.0621507466942	-11.9103296586588	-3.574273307791	0.0173006575269123	-0.741060917622546
Pka-C3	Pka.C3	FBgn0000489	Roshan	Toll10b	Up	Toll10b	Up	Region4452	Toll10b	Up	Toll10b	Up	Region2973	Toll10b	Up	-3.05212943303365	-2.46107675700179	3.28162945588087	-1.1275870265457	-1.26320527937841	-1.60340928346559	1.91945613125666	-0.868915485599313	-1.97759363475951	-1.62408704137573	2.05296199856578	-0.696964608401104	-3.00819831358194	4.44055809588257	-1.2855370145881	-1.03609151868189	3.46733355520838	-2.94281185231215	-5.66837687363956	9.96085364965673	-4.92531347530135	7.39496241229222	-4.75398535414431	1.03043776342763	0.590320164130849
Pka-C3	Pka.C3.1	FBgn0000489	Roshan	Toll10b	Up	Toll10b	Up	Region4457	Toll9	Up	Toll9	Up	Region2977	Gd7	Down	-3.05212943303365	-2.46107675700179	3.28162945588087	-1.1275870265457	-1.26320527937841	-1.60340928346559	1.91945613125666	-0.868915485599313	0.576857173672418	-0.968334649198923	-0.171376917731124	1.48935590240268	-1.69005340350001	0.597681608183061	1.81664755763625	-1.0781778552435	0.24347364344661	0.709563212302538	-3.73656590794243	0.669778333898547	4.01556667234147	-0.415839788811179	4.44523862250652	-3.86434314878302	1.18751742126105
Pka-C3	Pka.C3.2	FBgn0000489	Roshan	Toll10b	Up	Toll10b	Up	Region4469	Toll9	Up	Gd7	Down	Region2985	Toll9	Down	-3.05212943303365	-2.46107675700179	3.28162945588087	-1.1275870265457	-1.26320527937841	-1.60340928346559	1.91945613125666	-0.868915485599313	1.24027522201358	-2.23565134627781	0.402455144088731	2.34903447685412	-3.08459984250517	1.67424570518889	2.53490512015804	0.678286428310753	1.99078886174124	-2.84981841372712	-4.64196476047223	4.06748971101886	2.03412118328504	2.48281383964867	2.1353949732173	-2.40071715490564	1.43291555288984
rho	rho	FBgn0004635	Literature	Toll10b	Up	Gd7	Up	Region3458	Time	Down	Gd7	Up	Region2335	Toll9	Down	-2.15738866125431	-1.06233139646393	2.96290679302919	-2.59561213988209	0.152026159036656	0.277786301986099	-0.0999876890609514	-0.224971671549913	-1.79570411178027	1.32975344354951	-0.41046352861582	-1.16364203078377	2.34365858028745	-1.30117025858816	-1.88707375095087	0.138286923571839	1.16516420946067	-1.43219236744648	3.8116989474088	-0.54646957774331	-4.48290814918112	-5.88133056965675	-4.9598755452448	-3.0506912625827	-2.78203088434272
CG3036	CG3036	FBgn0031645	Roshan	Toll10b	Up	Toll10b	Down	Region426	Time	Down	Toll9	Down	Region251	Toll10b	Up	-1.58324902709139	-1.94014746693117	2.46230662632281	-0.718840664971385	-0.0130748925263277	0.573167193894989	-0.623626564104602	0.209661224584927	-2.61751056301859	-0.133123953556247	-0.235314438807996	0.493820958734194	-0.348282435941784	1.79165924897373	-1.8585712394881	-1.75788942041231	3.74707929047464	-2.59866616540138	-2.23929580991034	5.30342410064037	-3.96341644615529	1.75922257620774	-3.55278073928041	0.198115940480034	-0.61906498530362
CG3036	CG3036.1	FBgn0031645	Roshan	Toll10b	Up	Toll10b	Down	Region426	Time	Down	Toll9	Down	Region252	Toll10b	Up	-1.58324902709139	-1.94014746693117	2.46230662632281	-0.718840664971385	-0.0130748925263277	0.573167193894989	-0.623626564104602	0.209661224584927	-2.61751056301859	-0.133123953556247	-0.235314438807996	0.493820958734194	-0.348282435941784	1.79165924897373	-1.8585712394881	-1.43609778355887	3.19134489889315	-2.26891135960299	-1.9175041730569	4.74768970905888	-3.6336616403569	1.17657592356412	-3.22439478427161	-0.0524181316390829	-0.723545129220163
CG9005	CG9005	FBgn0033638	Roshan	Toll10b	Up	Time	Up	Region2220	Gd7	Down	Toll10b	Up	Region1451	Toll9	Down	0.59003770653475	-1.51834421661538	2.39586956632905	-1.20200714605954	0.522217240378743	0.128687880873172	-0.141754564514681	0.0498788822810174	-0.454157841735566	-1.15967934216966	0.783396473796398	0.434051694508629	-1.82661816409608	3.17205792240257	-1.41721390687243	-0.329199308681816	2.53660707921959	-2.54360970382549	-3.31549681494756	6.49206147541856	-3.52677191618929	3.02951953857415	-3.54330183735748	0.207522089517657	0.595642618744861
CG9005	CG9005.1	FBgn0033638	Roshan	Toll10b	Up	Time	Up	Region2221	Toll9	Down	Toll9	Down	Region1452	Toll9	Down	0.59003770653475	-1.51834421661538	2.39586956632905	-1.20200714605954	0.522217240378743	0.128687880873172	-0.141754564514681	0.0498788822810174	0.371872692156737	1.62608856704137	-0.081823199064478	-1.99646020224387	2.13421534684422	-0.0109564255856436	-3.2895097984544	0.17292303721014	1.65740475911794	-2.01556827798145	3.93322695109573	1.56462513446782	-7.30153827867972	-4.44956601487901	-7.15447730240455	-0.503567064610535	-4.02044042617714
Zasp52	Zasp52	FBgn0265991	Roshan	Toll10b	Up	Toll10b	Up	Region2559	Gd7	Up	Toll9	Down	Region1690	Toll10b	Up	1.39975636189723	-1.70774100780711	2.27423370543659	-0.778492993362129	-0.0705876857652002	-0.376415647006526	0.39054412045345	-0.106995265966424	0.189274148843863	1.70331801504514	-1.20679125469937	-0.560875000094865	1.77733687446945	-0.513038759465942	-2.06505662262427	-1.34083351658016	1.40382741865605	-0.351872643232551	2.13982137293443	-0.316002595509262	-2.97780426595169	-4.81185524880419	-2.4630861241656	-1.68473862048119	-2.56242776180183
Zasp52	Zasp52.1	FBgn0265991	Roshan	Toll10b	Up	Toll10b	Up	Region2564	Gd7	Down	Gd7	Down	Region1697	Gd7	Down	1.39975636189723	-1.70774100780711	2.27423370543659	-0.778492993362129	-0.0705876857652002	-0.376415647006526	0.39054412045345	-0.106995265966424	0.761788937590529	-3.52954821073003	1.90198577448793	1.97948874169509	-2.49092145052483	1.08844574770605	2.3997541625954	-3.74185269375566	1.70648074547535	1.49680429568983	-9.76232235501052	4.69691226766933	5.87604719998032	5.29905496689305	6.47605190717193	-2.02288527330902	5.36599350593358
Zasp52	Zasp52.2	FBgn0265991	Roshan	Toll10b	Up	Toll10b	Up	Region2564	Gd7	Down	Gd7	Down	Region1698	Gd7	Down	1.39975636189723	-1.70774100780711	2.27423370543659	-0.778492993362129	-0.0705876857652002	-0.376415647006526	0.39054412045345	-0.106995265966424	0.761788937590529	-3.52954821073003	1.90198577448793	1.97948874169509	-2.49092145052483	1.08844574770605	2.3997541625954	-2.45689666172687	0.64530295000805	1.51547764083607	-8.47736632298173	3.63573447220203	5.89472054512656	3.80763053716789	6.42467829785117	-2.37851039660142	4.72743893280332
Zasp52	Zasp52.3	FBgn0265991	Roshan	Toll10b	Up	Toll10b	Up	Region2567	Time	Down	Toll10b	Up	Region1699	Toll10b	Up	1.39975636189723	-1.70774100780711	2.27423370543659	-0.778492993362129	-0.0705876857652002	-0.376415647006526	0.39054412045345	-0.106995265966424	-2.0244633438518	0.00320861202226127	-0.346842145067915	0.469319362579194	-1.30343813322954	2.56456827313502	-1.41419261181997	-3.28833709916225	5.09432915697137	-2.71432577575668	-4.58856662036953	7.31205528503848	-3.65919902499746	4.38151094435899	-3.29204707775872	0.875480755626353	0.909073008547495
Zasp52	Zasp52.4	FBgn0265991	Roshan	Toll10b	Up	Toll10b	Up	Region2567	Time	Down	Toll10b	Up	Region1700	Toll10b	Up	1.39975636189723	-1.70774100780711	2.27423370543659	-0.778492993362129	-0.0705876857652002	-0.376415647006526	0.39054412045345	-0.106995265966424	-2.0244633438518	0.00320861202226127	-0.346842145067915	0.469319362579194	-1.30343813322954	2.56456827313502	-1.41419261181997	-2.69033087246584	4.17777537061255	-2.23178784606901	-3.99056039367312	6.39550149867966	-3.17666109530979	3.38255205351244	-2.81853388853625	0.474603937988749	0.692697404172649
Zasp52	Zasp52.5	FBgn0265991	Roshan	Toll10b	Up	Toll10b	Up	Region2573	Toll9	Up	Toll9	Up	Region1703	Toll9	Up	1.39975636189723	-1.70774100780711	2.27423370543659	-0.778492993362129	-0.0705876857652002	-0.376415647006526	0.39054412045345	-0.106995265966424	-1.73289862495846	-0.245786745455827	-1.9566342993509	2.9896822116573	-0.454925225004079	-1.47953566525334	2.68437480553189	-0.0336486771910624	-1.62091025607754	1.84774158793556	-0.734360647650968	-5.05708022068178	7.52179860512475	-6.76986399219339	8.00143729145885	-5.5230927076296	0.998968324764412
Zasp52	Zasp52.6	FBgn0265991	Roshan	Toll10b	Up	Toll10b	Up	Region2581	Toll9	Up	Toll9	Up	Region1709	Gd7	Up	1.39975636189723	-1.70774100780711	2.27423370543659	-0.778492993362129	-0.0705876857652002	-0.376415647006526	0.39054412045345	-0.106995265966424	0.935725043271082	-0.0763975625076192	-1.39563128447754	2.00424268856243	-1.0505518284947	-0.681010570671362	2.53785175320146	1.7528098491549	-1.17414762213802	-0.281022392679939	0.625860458152581	-3.25078947728692	4.26107204908395	-6.23590337313135	4.50232352873526	-4.26917688213341	-0.23590419364655
Zasp52	Zasp52.7	FBgn0265991	Roshan	Toll10b	Up	Toll10b	Up	Region2581	Toll9	Up	Toll9	Up	Region1710	Gd7	Up	1.39975636189723	-1.70774100780711	2.27423370543659	-0.778492993362129	-0.0705876857652002	-0.376415647006526	0.39054412045345	-0.106995265966424	0.935725043271082	-0.0763975625076192	-1.39563128447754	2.00424268856243	-1.0505518284947	-0.681010570671362	2.53785175320146	2.16965005661794	-1.5164714537509	-0.277120070889838	1.04270066561562	-3.5931133088998	4.26497437087405	-6.71833531478466	4.48339536336354	-4.38347120024176	-0.443419060911082
DNaseII	DNaseII	FBgn0000477	Literature	Toll9	Down	Toll9	Down	Region6275	Toll10b	Down	Gd7	Up	Region4132	Gd7	Up	-0.685120886086226	0.196202376291956	1.30267772568884	-2.04342378283055	-1.30279006840621	0.946068831972259	0.315820176349214	-1.8260246301507	-0.504615403623424	1.51622137549917	-1.83233502964801	0.535627045577966	2.20942736283029	-1.33111233004601	-1.63918670372817	2.54788735809108	-0.665276243825111	-1.57600350518836	6.27353609642054	-3.82872360351913	-2.67956316333856	-10.5553600221463	-3.33215142465676	-2.99892695813804	-2.42208358674603
robo2	robo2	FBgn0002543	Literature	Toll9	Up	Toll9	Up	Region177	Time	Up	Toll10b	Up	Region84	Toll10b	Up	0.341313614642855	-0.421295028286658	-0.670897473898321	1.48801905333972	-0.00272733365382768	0.445308000977883	-1.01197412531672	1.014598687033	2.14053606959711	-1.60441424217645	2.11827750928332	-0.811632741616219	-2.51639985938574	4.22627099061768	-1.76015431247667	-1.3455039310301	2.46301749646271	-1.53499385088085	-5.46631803259229	8.80756599636371	-4.10678090497374	4.62458828530787	-3.14935624891229	4.92954928128715	2.36919556682951
CG14411	CG14411	FBgn0030582	Literature	Toll9	Up	Toll10b	Up	Region8764	Gd7	Down	Toll10b	Up	Region5427	Toll10b	Up	0.0788952247012515	-0.0257134844997662	-0.163777735402668	0.258330288199169	0.204152510740443	-0.177422791717334	0.249101794993545	-0.155420741050486	0.299137585244097	-3.77498291138753	2.81204554455638	1.05534925415292	-3.60756786392213	4.07917898978324	0.126035405844647	-2.17148931576078	2.68511218548864	-1.03127783923932	-9.55404009107044	9.57633671982826	0.150106820758247	7.44327522434733	0.561214404712938	3.12749812659578	5.88752839270109
Slc45-1	Slc45.1	FBgn0035968	Roshan	Toll9	Up	Time	Up	Region3945	Gd7	Down	Gd7	Down	Region2661	Toll9	Down	2.75696089934966	-0.272082317420527	-1.87140653447761	2.92224866319985	2.05032551441062	0.689172242220416	-0.773529515515454	0.290340405197007	1.24259467015009	-5.47817613032189	3.85938788661566	1.83372846409414	-2.63969111358884	2.4781601959002	0.770222095998072	0.189878077911671	1.47982954892598	-1.83195274974413	-7.92798916599906	7.81737763144184	0.771997810348082	4.78355976357895	2.25105846510294	5.26526273889487	4.59999672837587
Letm1	Letm1	FBgn0284252	Literature	Toll9	Up	Toll9	Up	Region3231	Toll9	Up	Toll9	Up	Region2194	Toll9	Up	-1.712446309642	-0.345539779788221	-1.45102834874505	2.44887836501172	-1.64551771835825	-0.3466464416214	-0.838591131451646	1.83630858497978	-1.09855897690956	-0.499418460362757	-1.97962032045286	3.34988404590768	-0.774507626144977	-1.25737803972475	2.88183565296163	-0.255575484264494	-1.65098918158978	2.08369433056488	-1.52950157077223	-4.88798754176739	8.31541402943419	-7.78676251350862	9.87612077151986	-1.00110708835118	2.56193770259372
Letm1	Letm1.1	FBgn0284252	Literature	Toll9	Up	Toll9	Up	Region3231	Toll9	Up	Toll9	Up	Region2195	Toll10b	Down	-1.712446309642	-0.345539779788221	-1.45102834874505	2.44887836501172	-1.64551771835825	-0.3466464416214	-0.838591131451646	1.83630858497978	-1.09855897690956	-0.499418460362757	-1.97962032045286	3.34988404590768	-0.774507626144977	-1.25737803972475	2.88183565296163	0.586801779190095	-1.87274301039361	1.56465890383349	-0.687124307317639	-5.10974137057122	7.7963786027028	-8.42268073940335	9.28473311177287	-0.970344838192891	2.05272656098859
Letm1	Letm1.2	FBgn0284252	Literature	Toll9	Up	Toll9	Up	Region3238	Toll10b	Down	Toll9	Up	Region2202	Toll9	Up	-1.712446309642	-0.345539779788221	-1.45102834874505	2.44887836501172	-1.64551771835825	-0.3466464416214	-0.838591131451646	1.83630858497978	-0.12080572896062	1.44871553683752	-3.09627311220961	2.34856568965469	-0.0505586844464961	-1.39842476698808	1.9497874277828	-0.89668025470603	-0.732456787113647	1.63821241657693	0.501476597684994	-5.22715466631134	5.93656553401442	-9.12142081197095	7.52029844758714	-0.580159443707978	1.02317748766462
Letm1	Letm1.3	FBgn0284252	Literature	Toll9	Up	Toll9	Up	Region3238	Toll10b	Down	Toll9	Up	Region2203	Toll9	Up	-1.712446309642	-0.345539779788221	-1.45102834874505	2.44887836501172	-1.64551771835825	-0.3466464416214	-0.838591131451646	1.83630858497978	-0.12080572896062	1.44871553683752	-3.09627311220961	2.34856568965469	-0.0505586844464961	-1.39842476698808	1.9497874277828	-0.440534592438802	-0.992510232023284	1.5140701020389	0.957622259952222	-5.48720811122097	5.81242321947639	-9.56672494355291	7.36478420255718	-0.641445158245812	0.774198037765629
