Geneid	K27ac_Geneid	geneID
Region5900	Region3934	FBgn0085412
Region5900	Region3934	FBgn0000576
Region5900	Region3934	FBgn0085412
Region5900	Region3934	FBgn0000576
Region5900	Region3934	FBgn0085412
Region5901	Region3935	FBgn0000576
Region5901	Region3935	FBgn0085412
Region5901	Region3935	FBgn0000576
Region5901	Region3935	FBgn0085412
Region5901	Region3935	FBgn0000576
Region5901	Region3935	FBgn0085412
Region5915	Region3936	FBgn0000576
Region5915	Region3936	FBgn0000576
Region5915	Region3936	FBgn0000576
Region5916	Region3937	FBgn0000576
Region5916	Region3937	FBgn0000576
Region5916	Region3937	FBgn0000576
Region5917	Region3938	FBgn0000576
Region5917	Region3938	FBgn0000576
Region5917	Region3938	FBgn0000576
Region5918	Region3938	FBgn0000576
Region5918	Region3938	FBgn0000576
Region5918	Region3938	FBgn0000576
Region5919	Region3938	FBgn0000576
Region5919	Region3939	FBgn0000576
Region5919	Region3938	FBgn0000576
Region5919	Region3939	FBgn0000576
Region5919	Region3938	FBgn0000576
Region5919	Region3939	FBgn0000576
Region5920	Region3939	FBgn0000576
Region5920	Region3939	FBgn0000576
Region5920	Region3939	FBgn0000576
Region5960	Region3953	FBgn0020299
Region5960	Region3953	FBgn0020299
Region5960	Region3953	FBgn0020299
Region5961	Region3955	FBgn0020299
Region5961	Region3955	FBgn0265140
Region5961	Region3955	FBgn0020299
Region5961	Region3955	FBgn0265140
Region5961	Region3955	FBgn0020299
Region5961	Region3955	FBgn0265140
Region5962	Region3955	FBgn0020299
Region5962	Region3955	FBgn0265140
Region5962	Region3956	FBgn0020299
Region5962	Region3956	FBgn0265140
Region5962	Region3955	FBgn0020299
Region5962	Region3955	FBgn0265140
Region5962	Region3956	FBgn0020299
Region5962	Region3956	FBgn0265140
Region5962	Region3955	FBgn0020299
Region5962	Region3955	FBgn0265140
Region5962	Region3956	FBgn0020299
Region5962	Region3956	FBgn0265140
Region5963	Region3956	FBgn0020299
Region5963	Region3956	FBgn0265140
Region5963	Region3956	FBgn0020299
Region5963	Region3956	FBgn0265140
Region5963	Region3956	FBgn0020299
Region5963	Region3956	FBgn0265140
Region5964	Region3957	FBgn0020299
Region5964	Region3957	FBgn0265140
Region5964	Region3958	FBgn0020299
Region5964	Region3958	FBgn0265140
Region5964	Region3957	FBgn0020299
Region5964	Region3957	FBgn0265140
Region5964	Region3958	FBgn0020299
Region5964	Region3958	FBgn0265140
Region5964	Region3957	FBgn0020299
Region5964	Region3957	FBgn0265140
Region5964	Region3958	FBgn0020299
Region5964	Region3958	FBgn0265140
Region5965	Region3958	FBgn0020299
Region5965	Region3958	FBgn0265140
Region5965	Region3958	FBgn0020299
Region5965	Region3958	FBgn0265140
Region5965	Region3958	FBgn0020299
Region5965	Region3958	FBgn0265140
Region5966	Region3959	FBgn0020299
Region5966	Region3959	FBgn0265140
Region5966	Region3960	FBgn0020299
Region5966	Region3960	FBgn0265140
Region5966	Region3959	FBgn0020299
Region5966	Region3959	FBgn0265140
Region5966	Region3960	FBgn0020299
Region5966	Region3960	FBgn0265140
Region5966	Region3959	FBgn0020299
Region5966	Region3959	FBgn0265140
Region5966	Region3960	FBgn0020299
Region5966	Region3960	FBgn0265140
Region5967	Region3961	FBgn0020299
Region5967	Region3961	FBgn0265140
Region5967	Region3962	FBgn0020299
Region5967	Region3962	FBgn0265140
Region5967	Region3961	FBgn0020299
Region5967	Region3961	FBgn0265140
Region5967	Region3962	FBgn0020299
Region5967	Region3962	FBgn0265140
Region5967	Region3961	FBgn0020299
Region5967	Region3961	FBgn0265140
Region5967	Region3962	FBgn0020299
Region5967	Region3962	FBgn0265140
Region5968	Region3962	FBgn0020299
Region5968	Region3962	FBgn0265140
Region5968	Region3963	FBgn0020299
Region5968	Region3963	FBgn0265140
Region5968	Region3962	FBgn0020299
Region5968	Region3962	FBgn0265140
Region5968	Region3963	FBgn0020299
Region5968	Region3963	FBgn0265140
Region5968	Region3962	FBgn0020299
Region5968	Region3962	FBgn0265140
Region5968	Region3963	FBgn0020299
Region5968	Region3963	FBgn0265140
Region5971	Region3964	FBgn0020299
Region5971	Region3964	FBgn0265140
Region5971	Region3964	FBgn0020299
Region5971	Region3964	FBgn0265140
Region5971	Region3964	FBgn0020299
Region5971	Region3964	FBgn0265140
Region5973	Region3965	FBgn0020299
Region5973	Region3965	FBgn0265140
Region5973	Region3965	FBgn0020299
Region5973	Region3965	FBgn0265140
Region5973	Region3965	FBgn0020299
Region5973	Region3965	FBgn0265140
Region5974	Region3965	FBgn0020299
Region5974	Region3965	FBgn0265140
Region5974	Region3966	FBgn0020299
Region5974	Region3966	FBgn0265140
Region5974	Region3965	FBgn0020299
Region5974	Region3965	FBgn0265140
Region5974	Region3966	FBgn0020299
Region5974	Region3966	FBgn0265140
Region5974	Region3965	FBgn0020299
Region5974	Region3965	FBgn0265140
Region5974	Region3966	FBgn0020299
Region5974	Region3966	FBgn0265140
Region5975	Region3966	FBgn0020299
Region5975	Region3966	FBgn0265140
Region5975	Region3966	FBgn0020299
Region5975	Region3966	FBgn0265140
Region5975	Region3966	FBgn0020299
Region5975	Region3966	FBgn0265140
Region5976	Region3966	FBgn0020299
Region5976	Region3966	FBgn0265140
Region5976	Region3966	FBgn0020299
Region5976	Region3966	FBgn0265140
Region5976	Region3966	FBgn0020299
Region5976	Region3966	FBgn0265140
Region5978	Region3968	FBgn0020299
Region5978	Region3968	FBgn0265140
Region5978	Region3969	FBgn0020299
Region5978	Region3969	FBgn0265140
Region5978	Region3968	FBgn0020299
Region5978	Region3968	FBgn0265140
Region5978	Region3969	FBgn0020299
Region5978	Region3969	FBgn0265140
Region5978	Region3968	FBgn0020299
Region5978	Region3968	FBgn0265140
Region5978	Region3969	FBgn0020299
Region5978	Region3969	FBgn0265140
Region5979	Region3969	FBgn0020299
Region5979	Region3969	FBgn0265140
Region5979	Region3969	FBgn0020299
Region5979	Region3969	FBgn0265140
Region5979	Region3969	FBgn0020299
Region5979	Region3969	FBgn0265140
Region5980	Region3969	FBgn0020299
Region5980	Region3969	FBgn0265140
Region5980	Region3970	FBgn0020299
Region5980	Region3970	FBgn0265140
Region5980	Region3969	FBgn0020299
Region5980	Region3969	FBgn0265140
Region5980	Region3970	FBgn0020299
Region5980	Region3970	FBgn0265140
Region5980	Region3969	FBgn0020299
Region5980	Region3969	FBgn0265140
Region5980	Region3970	FBgn0020299
Region5980	Region3970	FBgn0265140
Region5982	Region3971	FBgn0265140
Region5982	Region3971	FBgn0265140
Region5982	Region3971	FBgn0265140
Region5983	Region3972	FBgn0265140
Region5983	Region3972	FBgn0265140
Region5983	Region3972	FBgn0265140
Region5984	Region3972	FBgn0265140
Region5984	Region3972	FBgn0265140
Region5984	Region3972	FBgn0265140
Region5987	Region3973	FBgn0265140
Region5987	Region3973	FBgn0265140
Region5987	Region3973	FBgn0265140
Region5988	Region3973	FBgn0265140
Region5988	Region3973	FBgn0265140
Region5988	Region3973	FBgn0265140
Region5989	Region3973	FBgn0265140
Region5989	Region3973	FBgn0265140
Region5989	Region3973	FBgn0265140
Region60	Region8	FBgn0002931
Region60	Region8	FBgn0002931
Region60	Region8	FBgn0002931
Region6054	Region4024	FBgn0003483
Region6054	Region4024	FBgn0003483
Region6054	Region4024	FBgn0003483
Region6055	Region4024	FBgn0003483
Region6055	Region4024	FBgn0003483
Region6055	Region4024	FBgn0003483
Region6056	Region4025	FBgn0003483
Region6056	Region4026	FBgn0003483
Region6056	Region4025	FBgn0003483
Region6056	Region4026	FBgn0003483
Region6056	Region4025	FBgn0003483
Region6056	Region4026	FBgn0003483
Region6058	Region4028	FBgn0003483
Region6058	Region4028	FBgn0003483
Region6058	Region4028	FBgn0003483
Region6060	Region4032	FBgn0003483
Region6060	Region4032	FBgn0003483
Region6060	Region4032	FBgn0003483
Region6061	Region4033	FBgn0003483
Region6061	Region4034	FBgn0003483
Region6061	Region4033	FBgn0003483
Region6061	Region4034	FBgn0003483
Region6061	Region4033	FBgn0003483
Region6061	Region4034	FBgn0003483
Region6063	Region4035	FBgn0003117
Region6063	Region4035	FBgn0003483
Region6063	Region4035	FBgn0003117
Region6063	Region4035	FBgn0003483
Region6063	Region4035	FBgn0003117
Region6063	Region4035	FBgn0003483
Region6064	Region4037	FBgn0003117
Region6064	Region4037	FBgn0003117
Region6064	Region4037	FBgn0003117
Region6075	Region4038	FBgn0003117
Region6075	Region4038	FBgn0003117
Region6075	Region4038	FBgn0003117
Region6078	Region4039	FBgn0003117
Region6078	Region4039	FBgn0003117
Region6078	Region4039	FBgn0003117
Region6079	Region4039	FBgn0003117
Region6079	Region4040	FBgn0003117
Region6079	Region4039	FBgn0003117
Region6079	Region4040	FBgn0003117
Region6079	Region4039	FBgn0003117
Region6079	Region4040	FBgn0003117
Region6080	Region4041	FBgn0003117
Region6080	Region4042	FBgn0003117
Region6080	Region4041	FBgn0003117
Region6080	Region4042	FBgn0003117
Region6080	Region4041	FBgn0003117
Region6080	Region4042	FBgn0003117
Region6081	Region4043	FBgn0003117
Region6081	Region4044	FBgn0003117
Region6081	Region4043	FBgn0003117
Region6081	Region4044	FBgn0003117
Region6081	Region4043	FBgn0003117
Region6081	Region4044	FBgn0003117
Region61	Region8	FBgn0002931
Region61	Region8	FBgn0002931
Region61	Region8	FBgn0002931
Region6100	Region4048	FBgn0040271
Region6100	Region4048	FBgn0040271
Region6100	Region4048	FBgn0040271
Region6102	Region4050	FBgn0040271
Region6102	Region4050	FBgn0040271
Region6102	Region4050	FBgn0040271
Region6104	Region4051	FBgn0040271
Region6104	Region4051	FBgn0040271
Region6104	Region4051	FBgn0040271
Region6105	Region4051	FBgn0040271
Region6105	Region4051	FBgn0040271
Region6105	Region4051	FBgn0040271
Region6107	Region4052	FBgn0040271
Region6107	Region4052	FBgn0040271
Region6107	Region4052	FBgn0040271
Region6108	Region4052	FBgn0040271
Region6108	Region4052	FBgn0040271
Region6108	Region4052	FBgn0040271
Region6109	Region4053	FBgn0040271
Region6109	Region4053	FBgn0040271
Region6109	Region4053	FBgn0040271
Region6110	Region4054	FBgn0040271
Region6110	Region4054	FBgn0040271
Region6110	Region4054	FBgn0040271
Region6112	Region4055	FBgn0040271
Region6112	Region4055	FBgn0040271
Region6112	Region4055	FBgn0040271
Region62	Region10	FBgn0002931
Region62	Region10	FBgn0002931
Region62	Region10	FBgn0002931
Region6236	Region4110	FBgn0264005
Region6236	Region4110	FBgn0264005
Region6236	Region4110	FBgn0264005
Region6237	Region4111	FBgn0264005
Region6237	Region4111	FBgn0264005
Region6237	Region4111	FBgn0264005
Region6238	Region4111	FBgn0264005
Region6238	Region4111	FBgn0264005
Region6238	Region4111	FBgn0264005
Region6251	Region4112	FBgn0264005
Region6251	Region4112	FBgn0264005
Region6251	Region4112	FBgn0264005
Region6252	Region4113	FBgn0264005
Region6252	Region4114	FBgn0264005
Region6252	Region4113	FBgn0264005
Region6252	Region4114	FBgn0264005
Region6252	Region4113	FBgn0264005
Region6252	Region4114	FBgn0264005
Region6273	Region4129	FBgn0010389
Region6273	Region4129	FBgn0000477
Region6273	Region4129	FBgn0010389
Region6273	Region4129	FBgn0000477
Region6273	Region4129	FBgn0010389
Region6273	Region4129	FBgn0000477
Region6275	Region4132	FBgn0010389
Region6275	Region4132	FBgn0000477
Region6275	Region4132	FBgn0010389
Region6275	Region4132	FBgn0000477
Region6275	Region4132	FBgn0010389
Region6275	Region4132	FBgn0000477
Region6276	Region4133	FBgn0010389
Region6276	Region4133	FBgn0000477
Region6276	Region4134	FBgn0010389
Region6276	Region4134	FBgn0000477
Region6276	Region4133	FBgn0010389
Region6276	Region4133	FBgn0000477
Region6276	Region4134	FBgn0010389
Region6276	Region4134	FBgn0000477
Region6276	Region4133	FBgn0010389
Region6276	Region4133	FBgn0000477
Region6276	Region4134	FBgn0010389
Region6276	Region4134	FBgn0000477
Region6277	Region4134	FBgn0010389
Region6277	Region4134	FBgn0000477
Region6277	Region4135	FBgn0010389
Region6277	Region4135	FBgn0000477
Region6277	Region4134	FBgn0010389
Region6277	Region4134	FBgn0000477
Region6277	Region4135	FBgn0010389
Region6277	Region4135	FBgn0000477
Region6277	Region4134	FBgn0010389
Region6277	Region4134	FBgn0000477
Region6277	Region4135	FBgn0010389
Region6277	Region4135	FBgn0000477
Region63	Region12	FBgn0002931
Region63	Region12	FBgn0002931
Region63	Region12	FBgn0002931
Region64	Region13	FBgn0002931
Region64	Region13	FBgn0002931
Region64	Region13	FBgn0002931
Region6404	Region4207	FBgn0014135
Region6404	Region4207	FBgn0014135
Region6404	Region4207	FBgn0014135
Region6405	Region4209	FBgn0014135
Region6405	Region4209	FBgn0014135
Region6405	Region4209	FBgn0014135
Region6406	Region4210	FBgn0014135
Region6406	Region4210	FBgn0014135
Region6406	Region4210	FBgn0014135
