Toll10b_R1_CBP	Toll9_R1_CBP	Gd7_R2_CBP	Gd7_R1_CBP	Toll9_R2_CBP	Toll10b_R2_CBP
Region5177	9.87461578929365	10.0122899361309	9.87404673029286	9.87469191145316	9.99220217214695	9.91249950579844
Region5178	8.51450517734166	8.78936121060791	9.11044846115536	9.10326696356659	8.68894975754398	8.50380027242447
Region5179	6.01715393118688	6.36615349021461	6.06011580213187	5.98528725117262	6.29376765212865	6.15834760323397
Region518	7.47923684041714	7.32947711614076	7.8412128122929	7.72972538156806	7.24485232473894	7.72161953662564
Region5180	7.21466709132824	7.71766026047226	7.3591998444186	7.48698208157102	7.65254979346034	7.47226455141155
Region5181	8.88321711474185	9.09075484875778	8.87917008829437	8.80091884754874	9.0076571170443	8.97874249734731
Region5182	8.06648452521161	8.21138086573684	8.36655458145966	8.23599258030169	8.2883223779986	8.28689389934853
Region5183	7.70875702573533	7.99652042578192	7.25413504301407	7.23290670892296	7.96843047134371	7.56264192523208
Region5184	8.89332189262	8.98862345929253	8.94888105569571	8.88996697928968	8.98718532524631	9.01956175561607
Region5185	7.7172732163914	7.42647298893834	7.24300584501975	7.24216906703484	7.39172658261357	7.647333249644
Region5186	7.18459223854238	7.23834697693594	7.54148636287354	7.51313836350042	7.22737492317716	7.29395733992945
Region5187	8.3157642004941	8.05035367266868	7.43099132825128	7.61943924609112	7.96864361455001	8.16387693345362
Region5188	8.93274752613198	9.0323621084546	8.98915549644838	8.86917675058971	9.01916580978535	8.95168001706785
Region5189	7.80613906849653	8.23096413657872	8.58718236333331	8.46616065851567	8.21879764537474	7.85554227246626
Region519	8.09620819779895	7.79341140602266	7.3048188928135	7.15953946451765	7.73281800738003	8.1368761756727
Region5190	7.31056190938146	7.28681321337842	7.08338387130813	7.02166604339032	7.22726536050426	7.14730916503293
Region5191	7.48156252821367	7.96760217135336	7.51870302972344	7.61951108720344	7.83411409508985	7.26005527554047
Region5192	5.57131102583433	6.01207466370539	6.84872283452356	6.90805896995418	5.84760248982241	5.85828689260567
Region5193	7.84981147359637	7.61509508488901	6.99250295459456	7.19411771880588	7.51604245868033	7.78461771151609
Region5194	7.18091457390931	6.46080618935217	6.51579336519846	6.48796218638764	6.65456219762632	7.09732968059683
Region5195	6.59687422807344	6.6865024949956	6.84593136665227	6.6796188258971	6.80485823081779	6.53398964553654
Region5196	7.40360443886745	7.50882813256454	7.78588123225945	7.90406430351825	7.5042922661179	7.27841241986248
Region5197	7.51852104575207	7.17128850349515	8.29916789843781	8.19014927572883	7.20970434153591	7.64063224502713
Region5198	5.97100780608836	5.76801807133278	6.21495824670428	6.29843511680118	5.73936629795545	5.81117935094686
Region5199	7.75740423407708	7.52968864721189	8.42602111015473	8.48407487506022	7.57399515416654	7.81607079202697
Region520	7.89991551720166	7.17484967928587	6.97567928848929	6.85043629960242	7.15808356100345	7.79515689641109
Region5200	6.82214360759733	6.83084411184365	7.33935750373692	7.36954940108848	6.77219547379038	6.99155592029049
Region5201	9.15184087397175	9.46591654371668	9.17770102031788	9.15941961163188	9.44263332498491	9.16408364748499
Region5202	7.25071058329984	7.17468198885033	7.31751311455934	7.10855657190311	7.05303912673464	7.39706394682143
Region5203	7.80524640093625	8.07397282469241	8.19886196210006	8.03630765805856	8.07936781320463	7.93943641924242
Region5204	6.10413873741275	6.27445874661702	5.54594353296829	5.58059646153544	6.24893911857684	5.93336046388946
Region5205	8.01504690111001	8.2413970920303	7.79885055134879	7.80235052346457	8.27699903740004	8.04757559666999
Region5206	5.44013960458547	5.57633465996449	6.17010717198538	6.29639069162776	5.80296183858693	5.380409362442
Region5207	6.55631259607273	6.58985797781131	6.83566490146459	6.80981784094722	6.81233685014972	6.77196205119506
Region5208	5.9106854519137	6.07193291194372	6.70937495505582	6.60355727489213	6.16748340510573	5.89186504255924
Region5209	9.39779514444649	9.61669682868936	10.0735925121516	10.0434489053183	9.61116006331961	9.41286914626227
Region521	5.24973962952008	7.28825953099498	7.49929037936911	7.65071094699894	7.15168434295403	5.65514909057237
Region5210	7.79000513707342	8.01655492803518	8.74534385939899	8.75459196254553	8.08505381907629	7.99005846870121
Region5211	7.42965509812308	7.14307960985132	7.61274658309897	7.55183871207615	7.28835911185918	7.49875810643461
Region5212	8.57558766593274	8.70382040299959	9.18774392344235	9.08081183128188	8.85084489161157	8.53335771517851
Region5213	7.61603074316453	7.56766144571199	7.79886002384592	7.69959930735098	7.71971621880186	7.70174137264537
Region5214	6.21683720377898	6.55564645199736	6.57137179695988	6.50443682422624	6.74149895951857	6.46649604088424
Region5215	7.74382391395238	7.50603811915528	7.51767682321781	7.39477471868124	7.52328516543796	7.83012858259514
Region5216	8.70262613733479	8.67831903502468	8.80243491906708	8.77410422518415	8.75087942457817	8.54825458930742
Region5217	6.03932911996971	6.24248627863916	6.37595030065173	6.20020442250299	6.5061682710631	5.90358611795411
Region5218	8.23992734217736	8.55797254592187	8.60435940831511	8.57202737854019	8.55391932458732	8.33429274597808
Region5219	10.4855044265208	10.5100914183364	10.5292056956833	10.4682838509357	10.5338149681539	10.5512876473052
Region522	7.5163242663065	6.80121334351086	7.65818457615774	7.57697613336865	7.13199835957165	7.71991438858419
Region5220	9.02028605639902	9.13521755761436	9.54159552228384	9.48508554281113	9.15738504336509	9.02251095819147
Region5221	7.04733860653535	7.31544763182196	7.75403665546968	7.66380242168232	7.27800572242877	6.96681532876865
Region5222	6.70954023210082	6.77130542295007	6.52811474924298	6.5983517746115	6.71280028484391	6.9122850937871
Region5223	5.94760590280011	6.54272941976747	6.60376680753919	6.69152585709603	6.62122349875473	6.33218875331314
Region5224	7.2648117102085	6.63813453185428	7.28885647361885	7.40127968105716	6.59703076005614	7.08911855316544
Region5225	7.14121086311413	6.85280852339699	7.12690153300241	7.15319383045175	7.28851243825253	6.98664313626084
Region5226	9.01174059820823	8.89569145550034	9.1882335194503	9.14398731430657	9.01488123137795	9.09457120918145
Region5227	8.43609500106973	8.01379744627998	8.07600856474909	8.0133359757122	7.89128457788209	8.49022621426765
Region5228	7.40649342325369	7.40850481062238	6.90594052456394	6.8927048373455	7.39345349040161	7.59441212049245
Region5229	7.56688341408538	7.82771078441649	7.99077443260266	7.95324045244742	7.75921949678117	7.64518342005016
Region523	7.66498175464197	7.10021363506969	6.81082858034945	6.72657536821827	7.12314246889374	7.43875158842988
Region5230	7.86051978182258	8.15337798972913	8.46508863678416	8.4487136280129	8.12739025567715	7.71336620670823
Region5231	6.67094608338878	6.71877614105908	6.927612013899	6.76451955934363	6.66429828342118	6.95510929459754
Region5232	8.81798042175402	9.20342949904529	9.58920811723893	9.53660236986151	9.19792088970453	8.95861977407862
Region5233	8.12767098708786	7.94599262628646	7.24219813967122	7.97185574459325	7.46812888941191	7.48014934090228
Region5234	6.48671923498619	6.6866973876944	6.8707961013498	6.80384151314121	6.67367543500573	6.65825541193491
Region5235	6.63325739397839	6.64841293869514	7.90532955404724	7.95597123802983	6.57689984495985	6.48760999262308
Region5236	9.65553108402565	9.97878851201614	10.475571997787	10.4522929582373	9.99483640591021	9.64244500158163
Region5237	6.45507176427546	6.4826648250949	6.7180549317619	6.55284821777876	6.2732345665357	6.77134392618292
Region5238	9.44406676070921	9.47508702886157	9.43068132358938	9.37630679681855	9.44801598246308	9.42402339960397
Region5239	7.23256282334207	7.48196342774075	7.5087923077853	7.38418332612059	7.56070430427653	7.48990849112528
Region524	6.23932704994785	6.56123610326619	6.36517344210109	6.4249418905298	6.59145212735981	6.15556800160617
Region5240	9.03421065752267	9.03189834418614	8.99448090326851	8.97327683070648	9.07301093021371	9.0668128593234
Region5241	6.34347512096219	6.49681074498322	7.48754173975963	7.60302301135802	6.38455371762895	6.28626520372035
Region5242	8.47945740197673	8.45382933815141	8.43974708307341	8.38055692586433	8.54150847016884	8.42306645510859
Region5243	7.25134195720162	7.41804885185897	7.30818064436025	7.23018682908954	7.34665676922975	7.25974115000377
Region5244	5.75955732314775	5.62687761830276	6.26332677679287	6.25376815483332	5.6073274723467	5.92864797288778
Region5245	9.31481258282716	9.37087092701359	9.41204219700604	9.39223655205795	9.42908440764522	9.28582443841703
Region5246	7.17515577964478	7.15550979685393	7.24041138116937	7.22340579878561	7.15601031001889	7.22472171605558
Region5247	5.50192426201692	5.41203505047161	6.10937455140446	6.06303368420289	5.45424689862149	5.62364349486874
Region5248	6.19747730168327	6.27227468184977	7.20968282277754	7.24564278851223	6.21222954835398	6.40152088491815
Region5249	6.72498439554416	6.94390806007806	7.00362745824229	7.11568643478683	6.92819405909122	6.71474873139659
Region525	8.05176366343978	8.07797125113064	8.17117536372598	8.07724430547214	8.12898934744491	7.97658574686978
Region5250	6.52844457412526	6.28938460272732	6.63269598983328	6.65601355470895	6.39095922474826	6.60495178699257
Region5251	6.90675466996752	6.50124160298442	7.11011607072022	7.0961679133425	6.53990796004921	6.7578041410959
Region5252	6.3856534263948	6.43607565035917	7.02889302411117	7.0146469331929	6.78793155854398	6.53604976781899
Region5253	7.23743201608098	7.18913880966897	7.12928030253549	7.13868323123055	7.16457671710903	7.15786540039142
Region5254	8.92853833468536	8.9433083358093	8.82248858587797	8.83505391775471	8.92126338521999	8.89160677578678
Region5255	8.90157852712435	8.88470081435249	8.88115876015815	8.87493667028024	9.03207294365938	8.91681243509584
Region5256	6.90535761667101	6.91551016913674	6.68080598616312	6.63802311572764	6.66066417360438	6.66367312310259
Region5257	6.24873944337408	6.58747144556484	6.61068880048733	6.61425891591026	6.65835144969913	6.29579879720667
Region5258	7.12912981682092	6.80165503487122	6.46017600607331	7.03846207962858	6.78271519694124	6.83084957173781
Region5259	7.7992544603253	7.5534086993813	7.9381494929568	7.84888159731239	7.71722009573434	7.83722186077623
Region526	7.0743984469593	7.29373041057538	7.6244272953788	7.63303050876334	7.26076949515429	7.31683611777767
Region5260	7.3655557251322	7.47673328571311	7.40826880258292	7.40177807977074	7.44028270043144	7.37003522256076
Region5261	6.87511835545183	6.84303960755891	6.7306379261833	6.58959689954282	6.65327111778204	6.90237343100927
Region5262	7.66417033824746	7.45062762326495	7.54966351811503	7.45733883174797	7.71089131999368	7.49802383323198
Region5263	7.4432031129288	7.48293625348818	7.43422921987072	7.21763496584382	7.48197289628999	7.552775944971
Region5264	8.14565505502918	8.16869877421108	8.1784117238018	8.25032514155928	8.21940966239333	8.07335678085947
Region5265	7.15653890283407	7.40712723581231	7.30213628082202	7.18229383109586	7.27765675701115	7.49694770346928
Region5266	7.62379636975415	7.80618512739947	7.51830052599874	7.71555638479227	7.77916674488772	7.72508676774843
Region5267	8.53732971710981	8.4979193970416	8.42025264430005	8.35395285428457	8.61448164864107	8.50364855248353
Region5268	7.04519884282131	7.22442093233443	7.08244804858448	7.03090265394996	7.22035573347881	7.14887454332442
Region5269	6.64095875288317	6.91625411249183	6.77479918083113	6.76990512221777	6.89503286824917	6.69114724075829
Region527	8.47241995380246	8.3990186628465	8.29806346212038	8.50671997261426	8.44638067228892	8.42665304368255
Region5270	7.95453647097202	8.20817338611556	8.04608042238255	8.11535234257856	8.2615997313793	7.89513042877526
Region5271	7.9211670359209	7.89551597526766	7.57910331657569	7.82970416884546	7.72176076814258	7.44860607054289
Region5272	7.24435393498593	7.33556282572986	7.35123104725182	7.50497379645669	7.46006889668474	7.42738161625475
Region5273	7.45807716165795	7.42935148556572	7.19255823792793	7.41848290250276	7.30644124328338	7.09987758152919
Region5274	9.58071059150632	9.58851764646357	9.54383511165643	9.49397637288016	9.54809938654248	9.5326160008014
Region5275	7.29740467307496	7.37013504697068	7.09522032493515	7.19606150637461	7.25561112547573	7.21728658934798
Region5276	9.47493944611271	9.48521486753143	9.51406668374984	9.46297512580508	9.4285224851014	9.43990366590714
Region5277	9.29855228651973	9.27908696212694	9.28483816602	9.27142796931737	9.27925051642001	9.25049691597167
Region5278	6.70962963896597	6.72180436157786	6.98803940795895	6.90231357307443	6.73381272803268	6.8722410768726
Region5279	6.14892129631631	6.30155445480422	6.27278902694612	6.28184112117602	6.22091736923223	6.37434649672644
Region528	9.26617648053224	9.38690394187541	9.36295179893808	9.28996192117765	9.34941460248497	9.35845822818365
Region5280	9.07267943778725	9.18097679541788	9.16515777164403	9.12506024712492	9.12476079478225	9.08185044438744
Region5281	8.06779084015574	8.16165128803071	8.16058839652062	8.10718797525548	8.20229677818306	8.0566329429494
Region5282	8.58983636220539	8.74577206114107	8.78193917022448	8.78556006154322	8.76089209347437	8.64223037280479
Region5283	8.37323084377835	8.25666933052393	7.43685084418505	7.84357505078079	8.17126464527552	8.21099259377464
Region5284	7.51398870485868	7.57781180836759	7.3666906798815	7.63550859092049	7.60532625443845	7.33965019570756
Region5285	8.52384251589106	8.5077599608781	8.47067967259019	8.46765792981258	8.46622926807424	8.35235709733985
Region5286	9.26214527244556	9.27375177918002	9.44636744016041	9.47278939945029	9.25866300095624	9.30028644304717
Region5287	9.15690550367534	9.32305125910492	9.33795430159646	9.30777015573597	9.33038010446809	9.19936138572754
Region5288	7.40839533890782	6.17932157061355	6.68042700383735	6.42609764932088	6.45477406398926	7.78632928794731
Region5289	7.77330109187149	7.63485220650067	7.55978445838054	7.41300893021614	7.53971184745833	7.4920296716127
Region529	7.63792113665504	7.52995412964172	7.39211970567901	7.32454680244031	7.57263361037611	7.72807331315339
Region5290	7.11129588054502	7.00391742797096	6.70588391359161	6.48541693446539	6.96251331022917	6.96467720049176
Region5291	6.79163505033784	7.15673953825364	6.98985230118343	6.98903604339352	7.06388815294221	6.92975719022818
Region5292	8.55449085016876	8.35877371605273	8.354550854296	8.44421599344062	8.37581606021292	8.51483255404778
Region5293	7.30437490410965	7.14447280001824	7.04549812288073	7.07714203461	7.22679577546296	7.20332321687494
Region5294	6.53693135096626	6.36715974314264	6.23091186299908	6.52398083218238	6.1779326981869	6.12640697528857
Region5295	8.06030164467112	7.93027103283256	8.06366969825517	8.01445809984145	7.8628343441306	7.95229918563816
Region5296	6.96704443868038	6.96160473011851	6.89766758201348	7.09335743091689	6.75697628543531	6.98724427919438
Region5297	6.26009855172735	6.79801441591783	6.757554822743	6.83259406460073	6.78117515153143	6.30478996614319
Region5298	7.25975420229051	7.62486272393216	7.28572472105755	7.49284423352287	7.41293175074304	7.00370952970542
Region5299	6.32533075478246	6.40673846478479	6.97399910957929	7.0501144209578	6.55754349971566	6.46341604973654
Region53	11.1251080786165	10.9318283016496	10.7082100414423	10.9426207988926	10.8196839497417	10.7280670259138
Region530	10.1484832460941	10.1653718221113	10.2484464307779	10.2532493542567	10.1173868391183	10.1534252529802
Region5300	5.91391421608864	5.95297751637606	6.38315668869096	6.31974737808553	5.91589970119018	6.10544142210653
