transcriptID	Gd7_PolII_rep1	Gd7_PolII_rep2	Toll10b_PolII_rep1
FBtr0074860	6.92826455088776	6.6409137798453	6.91727548292253
FBtr0074864	7.93662555599628	7.88902625678561	7.94577273461994
FBtr0074867	7.00566646709124	6.55380996121127	6.5948258052514
FBtr0074869	8.54307723892238	8.42523055031767	8.53845996071011
FBtr0074870	9.26474606922271	9.25380670452451	9.37375700381057
FBtr0074875	10.0895915253452	10.1090342631975	10.167343789144
FBtr0074879	9.16225117945525	9.27393925046561	9.06317166824024
FBtr0074881	10.5503710929979	10.5689957656054	10.4312914206424
FBtr0074884	11.7038593480721	11.8357923819453	11.9047865166165
FBtr0074893	11.5315391941317	11.6749844216769	11.8760949438542
FBtr0074895	9.79031990506371	9.84771181986832	9.767280397934
FBtr0074896	9.59494156532533	9.60189390634633	9.51588160828033
FBtr0074897	11.8229703139942	11.6687717422291	11.7642112482723
FBtr0074899	8.3309647856021	8.2289604233313	8.26579497198701
FBtr0074902	7.94938178766965	7.92523143716361	7.90960906048393
FBtr0074907	9.80732103334847	9.89939382311641	9.86939353867852
FBtr0074912	7.24961128929602	7.33343392002502	7.52761780510715
FBtr0074915	8.62019549518858	8.8248516019497	8.63530146160318
FBtr0074917	12.266294837445	12.4378600072456	12.1684181189364
FBtr0074918	9.40676001929383	9.49616851075778	9.58744061659248
FBtr0074921	5.97778363459386	5.93561613906262	5.99232530087853
FBtr0074924	8.46986623881826	8.32283279546066	8.47247195360388
FBtr0074925	9.79466270056322	9.74865564155411	9.68508288874527
FBtr0074928	6.58080515285647	6.48050178810654	6.38594675342911
FBtr0074938	10.8508622346969	10.9772912030388	10.8656476166053
FBtr0074940	9.86336668445088	9.88909195014952	9.95968917805779
FBtr0074944	9.23155129076416	9.14431815679994	8.93357605888923
FBtr0074945	7.94329752144698	7.89297205941451	8.22776075628591
FBtr0074946	8.33877484224834	8.4676584218876	8.52941969495546
FBtr0074947	7.09005275407148	6.89084852374141	7.00610828798339
FBtr0074948	10.0195755570609	9.923695655157	10.0101128936202
FBtr0074949	8.40639691957255	8.43036326415541	8.59348651738122
FBtr0074952	9.77829598216861	9.88751627933971	10.0040383606233
FBtr0074953	5.82491925416327	5.77061541735928	6.18727956574173
FBtr0074961	8.45725117027753	8.28782953343802	8.50200565540034
FBtr0074965	5.67367660444989	5.79770395913568	5.43143738144416
FBtr0074971	8.49490483489337	8.35951378454087	8.63868174489725
FBtr0074974	11.3660744962195	11.4680481175326	11.4674323014114
FBtr0074978	7.92043092744324	7.87193525721087	7.97610133267295
FBtr0074982	8.82106281768093	8.65333402824258	8.78130024275308
FBtr0074990	8.24086987444235	8.28029301136757	8.49748551214922
FBtr0074992	9.29432347608674	9.08178061804017	9.20377572087616
FBtr0074998	10.3483634473978	10.4133142953251	10.6291017180543
FBtr0075003	8.09265612495979	7.95172822965682	8.077757195199
FBtr0075017	9.84447734622191	9.87901131068272	10.0397051385634
FBtr0075019	5.45960266651876	5.37880329975184	5.48476804802945
FBtr0075023	8.72145569825641	8.55343423237409	8.89572593818814
FBtr0075025	9.43051981533962	9.30930189962956	9.67135716069348
FBtr0075027	8.24688626158878	8.25659656476785	8.42146188992626
FBtr0075033	7.58374281759748	7.81956503843382	7.37006388769501
FBtr0075034	8.22173581644159	8.17961595194109	8.29346273330882
FBtr0075040	9.05168395983948	9.02656780448894	9.00916379191484
FBtr0075041	9.86742362838008	9.9248295543263	9.96572077411709
FBtr0075043	9.25206726980461	9.26042492665874	9.43331015551922
FBtr0075046	8.11134958613723	8.06310285841703	8.06830998302665
FBtr0075050	8.44403230098623	8.45875020078186	8.49686525264862
FBtr0075053	10.0333466691318	10.2697969388967	9.59387291160598
FBtr0075055	9.51792842036139	9.58709759436729	9.76800572739283
FBtr0075058	9.98671034914496	9.83419119657872	9.79069946436191
FBtr0075062	5.25625557005001	5.27366843215827	5.18150876893511
FBtr0075064	10.8420005890145	10.9268829312583	10.9954920195776
FBtr0075067	9.45650384174239	9.64966733040957	9.63609268955504
FBtr0075069	7.67384410131029	7.53996578634007	7.75148866430944
FBtr0075074	10.5640098156288	10.8006596085422	10.8806619893965
FBtr0075076	9.32956021138308	9.20440309769499	9.2852627451335
FBtr0075078	9.18361054823254	8.99548359234674	9.04157519804169
FBtr0075080	9.19751798864446	9.24132786463939	9.16316354907942
FBtr0075081	9.73065785679598	9.59498620205471	9.4474357152264
FBtr0075086	12.3031233610522	12.2085908232085	12.2301998898315
FBtr0075088	10.5670309412908	10.7442003562068	10.4324659215392
FBtr0075089	6.98611349767033	6.83418908570902	6.92913628872911
FBtr0075096	8.70796356140788	8.80142786146235	8.69123057346182
FBtr0075101	12.7494833549356	13.0210164012461	12.7848995049853
FBtr0075108	10.45361907861	10.6253550800961	10.8497760855699
FBtr0075112	12.6554268859505	12.8803283272283	12.6758132780924
FBtr0075117	6.03235647202772	5.72070282246547	5.60259702225627
FBtr0075119	7.22378806501211	6.84384697051403	7.15379558820414
FBtr0075122	10.1407654226872	10.2484643906626	10.1314267908612
FBtr0075123	8.79683352142836	8.56883091693012	8.37281047590476
FBtr0075126	11.8618144669922	11.9684165462423	11.3931219637479
FBtr0075130	7.28947031935098	7.31395876631428	7.17084071809766
FBtr0075132	8.23871352628481	8.06638376166788	8.16249017921095
FBtr0075133	9.04988820336897	8.96111047552343	8.7579661033654
FBtr0075134	9.67862650196541	9.50719747286444	9.64115083596258
FBtr0075136	9.80038274906394	9.81729071991872	9.88245724434229
FBtr0075137	5.51752926526366	5.41587991011009	5.81087991970599
FBtr0075139	10.7978762415499	10.590985146897	10.6608679589773
FBtr0075140	7.64896662482446	7.62670045825363	7.69355164272514
FBtr0075141	6.44511133719942	6.25989004367286	5.86280505547965
FBtr0075142	5.61929046933419	5.44300979132059	5.47951907837687
FBtr0075143	8.75619117118521	8.53967304383964	8.54423208540254
FBtr0075144	8.39462476319949	8.68704725959643	8.64914440546054
FBtr0075152	9.56014960187681	9.55894824842422	9.58294303904785
FBtr0075153	9.90301818936854	9.83668508321184	9.86971709538527
FBtr0075154	8.70165902409545	8.53145362225478	8.55769738177458
FBtr0075161	8.18618441585708	8.14605970670453	8.51676062036526
FBtr0075167	7.15292714040468	6.86243443701998	7.03273360333467
FBtr0075169	7.73240315559384	7.57298448380615	7.54867885051998
FBtr0075170	9.36781920890863	9.42380724707629	9.54851435289243
FBtr0075171	10.5360745082291	10.5818494162765	10.6485130766681
FBtr0075173	9.73216711019513	9.89937414971518	9.87195585472845
FBtr0075184	8.13707810008831	8.15657871396969	8.3589377828533
FBtr0075186	12.438046628397	12.2830507742389	12.3271303113831
FBtr0075191	9.47608306806291	9.48265200475287	9.14149762054649
FBtr0075193	7.78451736323559	7.72737527487666	7.59953652631996
FBtr0075203	12.2302504449547	12.091837609039	12.1540999780685
FBtr0075208	10.5647302093216	10.6367167762561	10.6235044529361
FBtr0075209	10.4237182585655	10.6425860616779	10.9143803381742
FBtr0075210	10.3583901836636	10.4258376580842	10.3431475359701
FBtr0075212	6.84981562683738	6.63472699843282	6.45100317173387
FBtr0075214	7.50210296429824	7.44179571708994	7.47156602870484
FBtr0075216	8.40245922532687	8.26012769837667	8.37288443610926
FBtr0075218	9.31605820054345	9.33780968283139	9.31492360860305
FBtr0075222	8.2757659751318	8.38057507178894	8.59763174605983
FBtr0075223	6.6231826493615	6.76856656927403	6.66421221051448
FBtr0075225	6.72185157483853	6.59703390586407	6.50807963359323
FBtr0075229	9.35196350747068	9.44960007055824	9.40335610216935
FBtr0075231	9.77526019878148	9.71676641122655	9.76331446759179
FBtr0075232	11.5384505590684	11.6976376816115	11.6278802940197
FBtr0075238	8.99028652973582	8.94725783292728	8.93515292900735
FBtr0075241	9.97859904024289	10.044042025918	9.32729621061864
FBtr0075242	9.30974955327856	9.38180251822728	8.72312940336128
FBtr0075243	6.4337978087177	6.44755043530482	6.58755595531512
FBtr0075245	6.32087200307901	6.37492671794772	6.6196292153899
FBtr0075247	6.97966370390977	6.81250626747116	6.95369651090988
FBtr0075252	5.3705801915581	5.36857772060825	5.02401907250192
FBtr0075274	10.6276010563254	10.8082711355373	10.812137585916
FBtr0075275	10.2730170196659	10.2798603835216	10.3124215149433
FBtr0075278	8.74881274509725	8.84985287192169	9.04312361767453
FBtr0075279	9.65622200799051	9.81006777372668	9.70201640371022
FBtr0075282	9.8084261574269	9.9181663471702	9.99455862243887
FBtr0075284	8.9204430808044	8.86627568531581	8.77229926387271
FBtr0075291	9.24531070395674	9.22311583442305	9.36479020324423
FBtr0075294	6.22260004436615	6.44797624429044	6.24147016285027
FBtr0075309	8.21018158214546	8.44941702414062	8.54712699183718
FBtr0075311	7.01888200320773	7.16824835091576	7.42261102295939
FBtr0075313	10.370660289615	10.3635195495625	10.2491888348698
FBtr0075316	9.16566952744265	9.03221521706335	8.88714743824671
FBtr0075321	9.49491086280393	9.41355888108709	9.37113686645101
FBtr0075324	8.20926776961833	8.42080171000332	8.47881112312428
FBtr0075329	10.2114712967124	10.291236630326	10.2713230103923
FBtr0075330	11.7625607632859	11.8115506316293	11.6688032099663
FBtr0075337	9.62054077360865	9.71419492096113	9.84502357144689
FBtr0075338	11.2224855667458	11.3104789150686	11.1814387252221
FBtr0075344	9.53585348527701	9.37640053249311	9.38254956381394
FBtr0075345	10.0620155957074	10.1978168317936	10.3920302476668
FBtr0075346	7.71575599758999	7.22005902061643	7.37787494934715
FBtr0075347	9.69776998397409	9.78133177836999	9.8545912384681
FBtr0075354	9.49112647713336	9.26803302276109	9.48487659230186
FBtr0075355	6.07431314325915	5.92607495898321	5.68561411453613
FBtr0075358	7.7802829019732	7.62588075424048	7.2456148485427
FBtr0075359	9.50375682842806	9.57861560821287	9.45021222260174
FBtr0075360	9.52273009957536	9.7471757582209	9.77584314043601
FBtr0075361	8.98577507836542	9.09991120735213	9.11797120454057
FBtr0075363	11.6054190021386	11.6790911644356	11.9819543130936
FBtr0075377	10.3475932805369	10.315646016139	10.2334146804926
FBtr0075378	7.57446415139726	7.47640230445434	7.51012462894412
FBtr0075381	8.43079581372794	8.53431694847336	8.42415143623482
FBtr0075382	6.8005238026888	6.81231444912114	6.90852868719387
FBtr0075384	6.8527353670184	6.89856999849241	6.72611704202851
FBtr0075390	12.6799219343713	12.6896008831188	12.7041820441954
FBtr0075392	5.56404949414024	5.5634170026126	5.99595284802508
FBtr0075398	10.0068309049506	10.1261439882411	10.1219278665933
FBtr0075400	6.45779419137905	6.38180250794912	6.67741493918697
FBtr0075410	9.21961275059037	9.38874743348453	9.4642602214988
FBtr0075411	9.34416670868519	9.44237265543429	9.39797318053118
FBtr0075412	5.46825031536385	5.52457479170865	5.99270362654752
FBtr0075417	6.31640362564686	6.41252317676513	6.28326471539498
FBtr0075421	6.90401798279187	6.72260410800736	6.74546673644605
FBtr0075424	7.52098317423475	7.55412536675952	7.69206565067245
FBtr0075428	10.4794047394333	10.6531156314054	10.6853323641546
FBtr0075435	12.3845316326298	12.4375376723238	12.9008287089599
FBtr0075437	6.21522211886634	6.2380638358962	6.421066496007
FBtr0075446	8.94347545582724	8.96762274380709	8.93974958305121
FBtr0075448	7.14420080964988	6.93304534380332	7.01304591867205
FBtr0075453	9.73525075864303	9.82693349484486	9.9410001568383
FBtr0075457	10.3589078819487	10.4069114873916	10.4994101378016
FBtr0075459	8.6015968200158	8.50244272797528	8.59330871174779
FBtr0075460	7.66715076845831	7.66513519712793	7.68387707852708
FBtr0075481	7.32162809837714	7.07602862315895	7.33085948337887
FBtr0075485	8.76024212078297	8.55895436554997	8.64096115975892
FBtr0075490	8.96821132265739	9.06565563969917	9.10869376728645
FBtr0075492	9.41441561031511	9.39685622165355	9.44103225461893
FBtr0075495	9.32066453985859	9.26231745291916	9.39171632805165
FBtr0075496	8.91466955874557	9.01928755264686	9.17017522247296
FBtr0075497	5.87010855424339	5.13620509812339	5.86086977651572
FBtr0075504	9.72879245555912	9.77326415072062	9.84676544548206
FBtr0075505	6.74360673180169	6.55411530842457	6.64927070627921
FBtr0075506	9.09449178096411	9.20772390443723	9.30886177222793
FBtr0075510	5.84658404569357	6.08449959488164	5.99962817115779
FBtr0075511	6.17072121988086	5.9764755923526	6.05619619138704
FBtr0075512	9.78287912310153	9.96312933721405	9.98731039430505
FBtr0075517	8.84804676913647	8.86827253306965	8.88630329772498
FBtr0075519	9.66502122160971	9.79063871477773	9.97803886876952
FBtr0075520	9.26095094313889	9.27025634662678	9.3866507764029
FBtr0075521	11.6246968134025	11.6101277192277	11.6319597575369
FBtr0075522	11.0626436590362	11.1150446396452	11.001830786027
FBtr0075527	12.097910709533	12.1927835738449	12.2851188706637
FBtr0075528	9.24611601670924	9.28838818996187	9.47297472695352
FBtr0075537	6.67596856289993	7.00433646989251	6.86525193931917
FBtr0075542	10.0960861212549	9.96877535250827	9.87256300319332
FBtr0075544	7.44138658120979	7.23107058327647	7.34187245529753
FBtr0075547	9.50370503578184	9.6166091032644	9.68626987194413
FBtr0075548	9.44318587173144	9.33528131125088	8.86478410309112
FBtr0075554	9.06908694314607	9.23636835943931	8.66437864020989
FBtr0075556	8.13741791483071	8.19497091664327	8.20233125041835
FBtr0075558	8.0609258219551	7.94491867005826	7.84567839555358
FBtr0075560	9.7566174837929	9.77174835477831	9.91743265450894
FBtr0075561	5.8893604384737	5.59724950900956	5.89315238441689
FBtr0075563	9.89483227862469	9.98771122538139	10.0438215141752
FBtr0075564	9.89383656058367	10.0474522642728	9.96942520959679
FBtr0075566	9.19659742641633	9.24458367159994	9.2737483561623
FBtr0075577	7.03449776855563	7.05768655264761	6.90377094450441
FBtr0075578	7.94518982288076	7.67753850943534	7.99774947479983
FBtr0075580	11.1574423737649	11.1414060909613	11.2203097147172
FBtr0075581	7.70585208598981	7.20915940273441	7.48408856845218
FBtr0075585	7.21846487322629	7.31630113278051	7.16818739496162
FBtr0075590	7.45700467440282	7.42291875045459	7.45908598921649
FBtr0075591	9.61429649219225	9.60978205277374	9.70138541577529
FBtr0075595	9.96638763171946	10.0851427562312	10.173157378544
FBtr0075596	10.3910007676218	10.5133347640905	10.5371542631741
FBtr0075600	9.61585225607623	9.7097891930065	9.77681519015053
FBtr0075605	8.40357095915228	8.35397920597365	7.88564619886547
FBtr0075607	13.0431669270172	13.1767361935372	13.4328031380064
FBtr0075617	7.67102840332059	7.44596103673378	7.78830866428777
FBtr0075618	7.63514302361661	7.37614869496922	7.56226488811575
FBtr0075624	9.53374073795956	9.48397177329299	9.64750437824892
FBtr0075629	9.6476218157744	9.78750198901884	9.95147288342281
FBtr0075632	9.66269384025691	9.76310430719906	9.66642924701473
FBtr0075637	8.3994667511892	8.27922170108565	8.28341887107476
FBtr0075638	11.527610171863	11.6676364005528	11.5615608248719
FBtr0075641	8.82963516327333	8.5221989839836	8.73145744166866
FBtr0075642	9.83188091534671	10.0032013532851	9.88559559076799
FBtr0075645	10.3299503163709	10.4886551847698	10.2672648082191
FBtr0075646	10.7505761724595	10.8745076723998	10.928172509048
FBtr0075651	9.00007968619667	9.21337432623345	9.23404703087117
FBtr0075654	10.0877995154823	10.123205938699	10.1534616317444
FBtr0075672	9.86516137302107	10.0255511952513	9.9595345640134
FBtr0075679	13.7227192860673	13.7354667919168	13.3781597643562
FBtr0075691	11.3227539199512	11.4965456338078	11.6440917404438
FBtr0075693	9.57438528831758	9.54011266408705	9.48163971814878
FBtr0075695	10.7306026727718	10.5042511900164	10.625825283631
FBtr0075699	12.9395003156047	13.0465953978912	12.740994101974
FBtr0075700	11.0418062907703	11.0830160592812	10.9376014516252
FBtr0075701	8.65933307100491	8.61876106759417	8.7465572641823
FBtr0075703	11.602803683139	11.7349374234522	11.6363802578545
FBtr0075720	10.9983796391541	10.8238540672969	11.2997377558997
FBtr0075729	8.82865801174981	8.77302422213634	8.81759931303005
FBtr0075740	7.96786910053922	7.75444838159446	7.89305706746183
FBtr0075748	9.04843402102115	8.79744650951255	9.12658621758419
FBtr0075753	11.0932491099274	10.9858295166567	11.0194676390538
FBtr0075756	11.1752516832491	11.1304115622226	11.2173400810578
FBtr0075758	11.5448391385195	11.4186025235573	11.453438472495
FBtr0075761	6.50903507869725	6.12504142307931	6.54397933380698
FBtr0075766	8.64455426737668	8.49664982385809	8.58843617664672
FBtr0075768	13.4712234723881	13.5388474050218	13.6099992413818
FBtr0075769	8.09384149090777	8.20085115749376	7.74572692124361
FBtr0075770	8.84635489011644	8.86277585444587	9.06708617364884
FBtr0075777	9.95780410180865	9.96032303383624	9.9817095379198
FBtr0075778	8.84370810567835	8.9605144838028	9.15729952185159
FBtr0075784	12.3166055471351	12.4030710324111	12.5807001775018
FBtr0075785	5.74508840552338	5.92171931001818	5.80680164004152
FBtr0075787	8.39821058747722	8.32758085755436	8.48937842825929
FBtr0075792	10.1435408740495	10.3275207729422	10.2379249396742
FBtr0075795	10.5455988239425	10.5419392310751	10.5417591054317
FBtr0075801	10.5183252846625	10.3235105553998	10.5487497836334
FBtr0075810	11.9056268096727	11.9805358319747	12.1161283255192
FBtr0075812	8.23657349028486	8.18164845655497	8.30052457841384
FBtr0075813	5.74858272432394	5.89173421286978	5.93817821278684
FBtr0075817	9.56710038632998	9.43767372586727	9.6298575275861
FBtr0075818	9.1368572359171	9.19430715261893	9.30615767477418
FBtr0075819	10.0369909678389	10.1468327465784	10.2101898869762
FBtr0075825	8.46931618407095	8.6556124423638	8.63212793858259
FBtr0075838	9.69906672401646	9.59137338923152	9.59292317865145
FBtr0075844	8.75894397773198	8.88837283148533	8.8415151902545
FBtr0075845	6.5012034187935	6.70146310183061	6.69649184589606
FBtr0075851	10.2453163744701	10.3650737165781	10.4142709232757
FBtr0075853	7.01663083887154	6.89720894070127	6.79937910732902
FBtr0075855	9.82530503987309	9.78613857524752	9.94873148619739
FBtr0075858	6.4833239658133	6.65395821779334	6.69588994197259
FBtr0075862	9.97425757269374	9.86903877979493	9.90815005353926
FBtr0075865	6.87231267903665	6.80123213087576	6.78172658161741
FBtr0075868	9.1252564369424	9.04441167990279	9.13946279248628
FBtr0075870	7.91853082801689	7.67332649841653	7.85355198328318
FBtr0075871	6.80257738933613	6.34093633087699	6.90912056380432
FBtr0075872	8.28176561491708	8.14672672034464	8.44230774011484
FBtr0075873	6.32508146998469	6.11225729805595	6.1529270231344
FBtr0075876	5.21189973332057	5.1855483256369	5.01353033061366
FBtr0075878	9.2258348181699	9.28963541995167	9.51593374458507
FBtr0075883	10.5822404357164	10.6634065081635	10.9508516542505
FBtr0075886	6.9673564003679	7.14410862294422	7.54710157358359
FBtr0075890	13.0145929619926	13.0785817503627	13.7606002193689
FBtr0075891	7.09916217455444	6.98200501847546	7.06612344130705
FBtr0075893	6.00640414937565	6.274021033422	6.07072210018302
FBtr0075894	9.98956364532655	10.0522597138827	10.2711040665779
FBtr0075898	8.89838514286127	8.87497328792078	8.7981750399794
FBtr0075899	8.33114279889549	8.3288925665527	8.09914234812725
FBtr0075900	6.2416459534933	6.02509448006141	6.54067273625945
FBtr0075901	7.39280011903218	7.11916731605019	7.17231098864165
FBtr0075903	7.18019750537735	7.09978096387832	7.17144667351588
FBtr0075904	6.55572309964693	6.02673082224398	6.35778571566825
FBtr0075908	10.8765004946882	10.7426126153429	10.7830953510715
FBtr0075909	11.0346083079638	10.9229791527448	10.9814188957905
FBtr0075911	8.81735184910536	8.76902678523066	8.10396110410655
FBtr0075913	11.2106224242728	11.1718849250822	11.16585351545
FBtr0075918	7.14685488611081	6.86254513835318	6.72126663708782
FBtr0075919	6.47186822527418	6.63313952577757	6.34419566303222
FBtr0075923	9.24551841742102	9.1155444721939	8.99745598277713
FBtr0075936	5.53793000191774	5.43542290279244	5.24534258684538
FBtr0075939	7.82938492834108	8.15833979550519	8.11363803007754
FBtr0075941	10.7105453648054	10.5634547857588	10.2700491906759
FBtr0075945	6.98910905433828	6.72026600982886	6.7622217070509
FBtr0075946	8.4420142493336	8.39232200638568	8.36026285495269
FBtr0075948	6.4365759264923	6.4584935155082	6.44355022156026
FBtr0075952	8.36243924020521	8.29402772945647	8.33830360846934
FBtr0075958	9.65328927750853	9.85338829516369	9.92501167662618
FBtr0075960	9.80864493324202	10.0117054969869	9.97853308265358
FBtr0075965	9.67601743668991	9.70078151236232	9.63738251592637
FBtr0075966	10.6919956634291	10.7939735393394	10.8064531797433
FBtr0075967	10.5181762040068	10.62439718498	10.5346129545472
FBtr0075968	10.4138498542473	10.5419948506542	10.6015369893817
FBtr0075969	10.6886544109435	10.8007921738072	10.9532384643629
FBtr0075972	9.43235735458722	9.51733948472039	9.43862184279032
FBtr0075975	9.60284810296263	9.53197082120141	9.60495176980739
FBtr0075981	9.69709851776339	9.73377426315662	9.53763431470112
FBtr0075985	8.59812898546602	8.57134057080859	8.69551570449977
FBtr0075986	10.2849836415986	10.2936854679496	10.439894425449
FBtr0075991	9.33719128404664	9.46762394098931	9.5025230264812
FBtr0075992	9.20885664183854	9.33829638710555	9.2930643162113
FBtr0075993	9.25190946738014	9.2760471241972	9.44366043119515
FBtr0075995	9.54816556684611	9.60670322804382	9.59287128088032
FBtr0075998	11.5954507835183	11.6021933865756	11.5282492445093
FBtr0076005	6.73636848537015	6.65367779395843	7.18009792834714
FBtr0076006	10.2454768267165	10.3336484660805	10.4546820136953
FBtr0076007	7.97015857614017	8.11816930851333	8.13920233087774
FBtr0076016	8.13450342302633	8.1352812231456	7.8777220184423
FBtr0076018	5.48968577998273	5.33681317612362	5.54049205538018
FBtr0076020	10.3341178285093	10.1914898805546	10.1811991575385
FBtr0076022	10.7123628476375	10.8109711253313	10.8719151482344
FBtr0076023	8.85834756363206	9.06734358136537	8.89650311078507
FBtr0076024	9.7760137586808	9.82364694244289	9.74433251788359
FBtr0076026	8.22113893472299	8.30909562821726	8.34725775786191
FBtr0076029	8.78931564070593	8.87467109185031	8.69951686282597
FBtr0076030	9.97728342346944	10.0079859668991	9.90088302785478
FBtr0076031	8.25701717488412	8.44990467166904	8.38152117558341
FBtr0076041	7.66677100373829	7.5410545805673	7.70493395679228
FBtr0076042	8.2869886275258	8.33693513014176	8.37831525712778
FBtr0076043	8.38019578993781	8.13782852876271	8.23677566936259
FBtr0076048	8.14920324440843	8.1369600293464	8.22854644949398
FBtr0076049	7.94843257431771	7.83725978903007	7.50490414656486
FBtr0076053	10.2437847561736	10.1387326954615	10.1619349595594
FBtr0076060	8.83578332420298	8.84794923301282	8.91807869154744
FBtr0076061	10.3140173612395	10.3129750651931	10.2910126908142
FBtr0076062	8.65492950765081	8.76756021322423	8.82063264658587
FBtr0076063	10.3233929927271	10.1593101440305	10.345729376746
FBtr0076064	10.0724491828377	10.011078000466	10.1953233738487
FBtr0076066	6.14781664765149	5.98948353942011	6.1333454539187
FBtr0076067	6.83804176946455	6.74444750246843	6.98831949144778
FBtr0076077	10.5196410564195	10.6253360957711	10.8787688008152
FBtr0076078	6.11702050672609	5.84729977153424	5.97863885626228
FBtr0076084	8.16897035305027	8.17551694604302	8.05906975269286
FBtr0076085	9.38471548558342	9.48676624337633	9.2187088641803
FBtr0076088	11.2195837238935	11.1928098578401	11.2871499962927
FBtr0076093	12.7079356464383	12.7445208021551	12.5625419891864
FBtr0076096	6.82625537822594	7.20195022901622	7.15716372865452
FBtr0076102	8.97638095432996	9.19243797465233	9.1313942046114
FBtr0076106	10.6985955629085	10.4621793883703	10.5306432095387
FBtr0076108	9.82337369675802	9.95134824967694	10.2818929461447
FBtr0076115	9.92463629999843	9.8478751719088	9.7741245613652
FBtr0076117	7.50681442899899	7.44187884977267	7.56565457636662
FBtr0076119	8.984597258049	8.7230659495509	8.80647393992214
FBtr0076126	6.40591271908257	6.37267511146137	6.28956925075527
FBtr0076130	8.59330944603789	8.74083944469086	8.78959621613944
FBtr0076133	11.6434394211361	11.4768120081432	11.591343797419
FBtr0076135	9.24667543693285	9.32228284286381	9.36827964460976
FBtr0076136	9.14647188268944	9.02526310438284	8.90255310604636
FBtr0076137	7.44235108189117	7.64895648028299	7.36827254707974
FBtr0076138	6.55935329275018	6.26938703169095	6.46015998043113
FBtr0076140	11.2303202340333	11.1916845774101	11.2313365158823
FBtr0076146	10.2901872152803	10.3556089634308	10.3241550050323
FBtr0076147	7.51513580756476	7.36963155138678	7.49765020289836
FBtr0076161	7.1145712928545	7.21648819749003	7.08234451491865
FBtr0076165	10.582277817392	10.6331570656857	10.7831777982147
FBtr0076171	7.39621833561927	7.30075981792076	7.22839997473099
FBtr0076173	6.09221589911481	6.04458167207772	5.95286441218148
FBtr0076174	6.82658323583074	6.78053869486959	7.04634229099773
FBtr0076176	6.6293983996332	5.92306168857432	6.15631882079931
FBtr0076178	7.16627425387056	7.31206914363855	7.22966546921907
FBtr0076186	11.075785280842	11.2041508070864	11.1510570115383
FBtr0076188	10.5528696829653	10.5920400956106	10.3745015363041
FBtr0076196	7.06645622625643	6.83204244683218	6.82544991320497
FBtr0076198	7.48102965796825	7.47760205438743	7.42973922263926
FBtr0076199	6.98244588446486	7.02158363189053	6.87037480814188
FBtr0076207	10.2689417108817	10.3494485423397	10.3234835944843
FBtr0076208	6.28664986199647	6.3487773902269	6.44930341375023
FBtr0076210	9.53224431020212	9.56165070135778	9.79644475007703
FBtr0076211	9.39921879846662	9.63963452235337	9.88589573426745
FBtr0076216	11.6350449579552	11.4725428214478	11.5503204385823
FBtr0076217	8.67088863371727	8.71502801370225	8.7606335539818
FBtr0076219	9.87774226222666	9.9045704345176	10.0220240930188
FBtr0076223	9.7759135643177	9.87884249830507	9.99683901099273
FBtr0076229	8.22459328409135	8.33456928387383	8.50055286388043
FBtr0076232	6.90025625156839	7.08106618372332	6.71859144185834
FBtr0076235	8.50958241462275	8.49801053278365	8.28689561940937
FBtr0076240	6.40744058679561	6.48154195000889	6.33178245673887
FBtr0076242	7.38886931855793	7.31160490612516	7.33762505576592
FBtr0076265	9.06168956258875	9.07151016505447	9.05368860222717
FBtr0076269	6.95618274021443	6.62370004546319	6.979860566847
FBtr0076271	8.07457943281545	8.21596925193241	8.509956027834
FBtr0076274	10.1857482174523	10.21976599423	10.3205565293421
FBtr0076277	9.00695017217734	9.19354471995671	9.12791142829826
FBtr0076279	7.71971417097049	7.83777805245314	7.78762741312069
FBtr0076282	7.88290217587996	7.48579662167745	7.57378840333457
FBtr0076286	6.67058846549855	6.56116204777877	6.3813088442371
FBtr0076293	6.89253330566618	6.73617046251765	6.68408371014874
FBtr0076294	7.50513236089343	7.06728978466495	7.09975177053939
FBtr0076297	5.94956560888108	5.78273423520953	6.03604010965039
FBtr0076299	8.1812056626164	7.83478310472997	7.93950620008017
FBtr0076300	6.38959910292782	6.04250157599802	5.98436237455365
FBtr0076301	9.09615239912262	9.07930064251495	8.96725436927174
FBtr0076304	7.53662231858816	7.62336360187613	7.37147033230075
FBtr0076309	11.8475088254408	11.7031898573521	11.737978022505
FBtr0076339	11.6647848583073	11.7902786825297	11.8408422296155
FBtr0076343	7.51680167957757	7.37627839675656	7.60168815155399
FBtr0076347	9.15651562878502	9.24862696961587	9.08253348996879
FBtr0076350	7.35738881094453	7.39759713543499	7.51197023234613
FBtr0076356	6.29535099039935	6.46903608746137	6.00670488215196
FBtr0076363	10.1813718918344	10.2074557752424	10.0879520944932
FBtr0076368	7.72388676123602	7.57212842218788	7.51328510595166
FBtr0076369	9.86063730428942	10.0286855153642	10.0593760106716
FBtr0076370	7.44217310623379	7.73086383512453	7.66854937619764
FBtr0076375	7.20005098471167	7.02740213560704	7.18067093925022
FBtr0076382	9.04867985708318	9.07620136794656	9.15251495785954
FBtr0076383	9.96434242776584	10.1073526698521	9.99011443692656
FBtr0076384	9.98839983919447	10.1114116178221	9.95509153393096
FBtr0076392	8.89718838799746	8.81758682743813	9.05848644973602
FBtr0076393	8.73988666320666	8.72692410167526	8.68617196155205
