ENSEMBL	ENTREZID	SYMBOL	gd7_3h_rep1	gd7_3h_rep2	toll10b_3h_rep1	toll10b_3h_rep2	toll9_3h_rep1	toll9_3h_rep2	l2fc_toll10b_vs_gd7	padj_toll10b_vs_gd7	l2fc_toll9_vs_gd7	padj_toll9_vs_gd7	l2fc_toll9_vs_toll10b	padj_toll9_vs_toll10b
FBgn0035954	39036	Doc3	9.70810040007143	9.55633544263237	6.62089325268292	6.63807193701293	7.34668055900317	7.41652114859711	-4.73139913709928	5.82641743965718e-122	-3.21105675795805	4.18460628499138e-101	1.52034237914122	7.49293153245586e-11
FBgn0261930	31003	vnd	5.93063764365759	6.36957452324339	9.83172968023469	9.83351665778163	7.91112838587735	7.86425079090889	6.62992048929276	7.3347343826778e-122	3.95884499354633	1.2694654351301e-41	-2.67107549574643	2.67085540818987e-89
FBgn0033483	36054	egr	11.1143631000067	10.8373250376936	6.79146845016425	6.92480349967626	8.33164129668169	8.17879419593798	-6.65031416996831	3.69828907043575e-117	-3.72118990913871	2.49547007634526e-58	2.92912426082961	1.3390511369943e-21
FBgn0015609	35070	CadN	7.18678329789684	7.26357470879922	9.61618332362209	9.61795264664554	7.22995740398667	7.20204952962581	3.53207813078625	1.35956260374439e-116	NA	NA	-3.53303962647972	9.89322528283853e-119
FBgn0020299	41770	stumps	5.90265069125709	6.31829678279737	9.26753670421552	9.31862114570918	6.5778350596733	6.6004726555133	5.1119188526335	9.50781350376381e-113	1.14297276857368	8.55528393413341e-05	-3.96894608405982	8.82917653147682e-106
FBgn0003963	33225	ush	10.1953662059026	10.1560422502627	7.99474689793791	8.09678560036664	8.03368500728748	7.84466612318041	-3.06435729002072	4.18983931753669e-110	-3.23259848123419	6.22559355881161e-126	NA	NA
FBgn0265991	36740	Zasp52	7.02984114421448	6.99954769335531	9.53308639769559	9.44344909108144	7.68772845037087	7.80608665592132	3.79616947332189	2.04199272512346e-109	1.30945245822476	1.31173729675059e-11	-2.48671701509713	8.04841279952871e-65
FBgn0043791	41135	phu	10.3389891343717	10.1962572878238	8.30979608427917	8.41947712370017	8.8104224437623	8.84013549457093	-2.79029069322442	1.36948590168061e-100	-2.04984667432233	9.79527581450488e-64	NA	NA
FBgn0010238	36363	Lac	11.4367957318045	11.2779834393614	9.98332603405875	9.9520576495894	11.1813459254294	11.2013742885948	-2.05942363682912	7.05341975941981e-90	NA	NA	1.82308258713415	7.64526228113141e-70
FBgn0032335	34536	CG14915	12.2522720384463	12.2894610429906	11.1321057627726	11.076724568033	11.5158502856498	11.4691532042133	-1.66795268465708	2.02318929876896e-88	-1.09106063302965	1.67454045551788e-39	NA	NA
FBgn0029123	44275	SoxN	8.44796864798137	8.53920408125414	9.99878124673043	10.0395011303971	10.8908405063158	11.0103368676032	2.44184071119276	3.09091705766642e-87	3.71783659970321	1.86502177881542e-212	1.27599588851044	3.75788998027168e-34
FBgn0038071	41558	Dtg	11.5143659950461	11.3092080157633	9.70316823246115	9.83026655891398	9.67999545502206	9.794191698046	-2.33244528688026	3.89659489141986e-87	-2.37897271820069	1.9994379225448e-92	NA	NA
FBgn0023407	34767	B4	9.56972783006459	9.47269391604479	7.39522093074853	7.42127671721714	7.21798462257314	7.13001061716322	-3.09133737502244	1.02560254379714e-86	-3.49770210389715	4.55985075870954e-108	NA	NA
FBgn0003896	35147	tup	9.12354043773031	8.9901122937621	6.02059710392256	6.27608396047217	6.94747644688581	7.0041026865618	-4.79174528801865	3.3211217428788e-85	-3.01111540888951	2.59476668498721e-67	1.78062987912914	2.455614994297e-10
FBgn0029907	31624	Atx-1	9.11850055185408	9.13173611703099	6.94302782300483	6.78555633880313	8.26536551119841	8.23363700277753	-3.70340396396983	2.02653514192858e-82	-1.23471458680344	1.48048766068149e-17	2.46868937716639	1.0499903772513e-34
FBgn0004885	42944	tok	9.4031107837318	9.23597807200044	7.16236270198502	7.13176244328185	7.70274546979177	7.65789481681946	-3.33774900721979	4.26378777646664e-81	-2.37588438463231	6.14845205801964e-55	NA	NA
FBgn0262867	35546	Ptr	12.7751774781856	12.6203052830541	11.5114711440016	11.4607992291388	12.5077586695531	12.4417756737661	-1.76508662910626	2.15373458284715e-80	NA	NA	1.45195940512411	7.47004484161788e-54
FBgn0003067	37131	Pepck	10.6755012304554	10.4867677877494	8.97283147302709	9.04393993318154	9.4570730578625	9.4655024297382	-2.29294001259628	4.84355628218627e-79	-1.59068582947637	2.74997844933013e-42	NA	NA
FBgn0011592	36377	fra	10.4530525348667	10.3527788603936	8.92090697796086	8.93605481951689	9.42080854667125	9.39740984877491	-2.15656442589327	2.52624783524777e-78	-1.41072690282094	3.27215969889946e-38	NA	NA
FBgn0263971	14462740	CG43725	10.9066134001611	11.0236170741979	9.52845925813332	9.5304691112906	10.0255005336871	9.8950668315637	-2.07415442546596	2.52624783524777e-78	-1.41268706153839	1.67454045551788e-39	NA	NA
FBgn0000163	32703	baz	10.9324337182871	10.9378250353109	9.6756159686976	9.61906032675727	9.82113921864551	9.80982059952624	-1.84683273367767	1.05832654221584e-77	-1.58862257558462	5.00736457758989e-61	NA	NA
FBgn0259212	40620	cno	11.4399515953545	11.3453343707265	10.1640383856539	10.1868528993958	10.6978519584922	10.7222392235611	-1.75973385361862	1.58704619397395e-77	NA	NA	NA	NA
FBgn0033638	36243	CG9005	8.32099792046485	8.45744096993649	9.9849324722527	10.0126502521458	8.61273505046338	8.58856302640094	2.36396389353317	1.58704619397395e-77	NA	NA	-2.01218137308327	9.59814986848345e-60
FBgn0044049	39152	Ilp4	5.60482781294278	5.75404744911015	8.6399245808935	8.57137599984769	5.63634976003095	5.87380648360475	4.7530060178266	2.88402566133295e-77	NA	NA	-4.49346793697076	3.98638098427599e-78
FBgn0004053	40828	zen	12.0086236865694	11.739130808946	9.15596861006967	9.25572789114446	9.44527811850771	9.25697725258008	-3.78705504424572	6.69080102910115e-75	-3.54017029752784	9.4287799404083e-67	NA	NA
FBgn0037797	41249	CG12420	10.4741933557501	10.5065281279437	9.06612745081407	9.11369071865248	8.93276457702164	8.92219709478534	-1.99631898151689	4.42336878829876e-74	-2.24939435241194	1.17825780531192e-94	NA	NA
FBgn0035956	39038	Doc2	9.19136464507973	9.10210710136366	5.43699765363683	5.65187164856633	6.29139618868438	6.29967200510333	-6.47716322884618	4.42336878829876e-74	-4.17361926960386	4.28062442294312e-107	2.30354395924232	2.72735551903558e-08
FBgn0015773	32398	NetA	6.00950078745998	6.17483337199102	8.63009072364583	8.60981294292004	7.36784679399795	7.24115272007487	4.36760776384651	7.54936839303535e-73	2.47391668429462	7.31707586254881e-22	-1.89369107955189	2.06320917863121e-27
FBgn0034590	37403	Magi	10.5173455784708	10.4729726482514	9.0898149704152	9.0773974031135	9.13494288376669	9.25094231740516	-2.03362100695507	5.46612234350936e-72	-1.85906141081516	8.42327030108852e-64	NA	NA
FBgn0028743	37037	Dhit	8.93276869672896	9.11924597208266	6.72459546412807	6.58183135205882	6.73406970286795	6.90345115746244	-3.6510900599083	1.1264237358656e-71	-3.28952448404271	7.70419690403379e-70	NA	NA
FBgn0266418	42676	wake	12.1433688071298	12.0716314898893	11.069480077197	11.0491062838498	11.5493795276223	11.524962648923	-1.50645688095119	1.16307812957907e-71	NA	NA	NA	NA
FBgn0002932	41085	neur	10.2139268373749	10.0864751955247	11.3881549881858	11.3953130598228	10.8955697228619	10.9933288339842	1.79726419232364	1.92471021299016e-71	1.17357842839836	3.88022160033875e-30	NA	NA
FBgn0266696	38306	Svil	13.0999236983711	12.9758404284764	11.9789869383257	12.0358008394353	12.2675330071196	12.2589742552032	-1.4664148753058	9.12011629451163e-66	-1.09044290682484	6.1401192785736e-37	NA	NA
FBgn0014143	40374	croc	5.90022619998814	6.12772203850885	8.43442536468206	8.4725000295379	7.45366587972673	7.28562700961723	4.34140786776741	3.76091651912934e-64	2.78190321648325	4.67394371143835e-25	-1.55950465128416	2.36484688703317e-17
FBgn0050115	37134	GEFmeso	6.3451401978135	6.4454370190897	8.77665220620982	8.59607237401305	6.47293150313311	6.28662135430539	3.54831563125831	9.97021016421942e-64	NA	NA	-3.54786357588136	1.12989864611271e-64
FBgn0261873	44861	sdt	11.4420126618668	11.379228745537	10.2536225181494	10.2853153782077	10.8470501795018	10.9696776807112	-1.65430340719494	1.11775144942675e-63	NA	NA	NA	NA
FBgn0003396	36171	shn	12.4231725981976	12.1184309929304	10.2986956688254	10.2523402259944	10.0130788594087	10.0137223478375	-2.80012314134576	1.00270619210943e-58	-3.21008105755274	1.00813642298926e-76	NA	NA
FBgn0004606	43650	zfh1	6.32902205191946	6.3442209685203	8.46644704542239	8.52365782629334	6.93773539177845	6.76572707641012	3.4781277878576	4.27644180678221e-58	1.02352420971396	0.000124405567296909	-2.45460357814364	9.25480518887034e-38
FBgn0034075	36778	Asph	8.28087261929183	8.28687327905573	9.66331283370535	9.70950833480778	8.71482054547633	8.81378093661831	2.082652504414	6.20453183987782e-56	NA	NA	-1.32258607805959	4.27165454477846e-25
FBgn0268063	38845	ltl	5.42788364922761	5.50583106859758	8.08836347040468	8.17038720440516	5.86042775883286	6.0838142599006	4.66057220668329	6.45892029312234e-56	1.32967617774726	0.00042627520143196	-3.33089602893603	2.27320065183341e-46
FBgn0000489	39733	Pka-C3	7.17076408745948	7.1769513466346	8.95962544226401	8.91686608301724	7.52415742637072	7.3981270008051	2.68804628546426	1.9021664982999e-55	NA	NA	-2.18015494145974	1.02902123974144e-40
FBgn0263102	36118	psq	11.2768561690318	11.1593272690784	10.1622555529478	10.098812307031	10.1895673143448	10.1709803092907	-1.55453639528899	8.06414879221247e-55	-1.47842819131734	5.86044801714142e-51	NA	NA
FBgn0001138	40962	grn	8.36080162014588	8.41097847358123	6.21680623487222	6.19866448708601	6.81905254466557	6.75880130674094	-3.60430548722392	4.47095083919226e-53	-2.39069714187341	5.52055996929225e-36	1.2136083453505	2.15199785085129e-05
FBgn0031032	32950	CG14204	8.35355526559844	8.25916567653919	6.0741679248204	6.18138479344751	7.3285334689192	7.2730175586558	-3.81538538058306	4.72198452592307e-51	-1.47113559239215	2.76329709185431e-15	2.34424978819091	4.73934334166703e-18
FBgn0038134	41633	wntD	5.06755774138236	5.27726591056842	8.0317394473955	8.08668157043257	6.00328731518697	5.84037479136488	5.54306270521956	7.85891530100364e-51	2.27599117589615	9.18886929716606e-08	-3.2670715293234	5.95684714497942e-45
FBgn0015600	33526	toc	12.4315053545844	12.4035362938767	11.5751098783132	11.5957658865648	11.5576755477772	11.5441530233413	-1.17706682212674	1.93133741037921e-50	-1.22784239142161	2.30848691109551e-55	NA	NA
FBgn0037085	40375	Neu2	7.36511842230484	7.16158690440805	8.86614035051033	8.85997512206371	9.15760396508758	9.08786813443622	2.5850582030086	1.93133741037921e-50	2.94815315519838	2.59476668498721e-67	NA	NA
FBgn0010473	46015	tutl	10.5052845570083	10.3858427486578	9.24837845224353	9.26471462858054	9.570622695367	9.46681040064103	-1.72659303414442	2.89718194611619e-50	-1.32301524073478	1.20475823918302e-31	NA	NA
FBgn0001148	38005	gsb	6.24098413676146	6.47222393724381	8.15942571485345	8.39543333334141	8.28802025426048	8.41443485650509	3.50424084501238	2.21166124126321e-48	3.59507514884204	1.77235510524243e-51	NA	NA
FBgn0050015	36147	CG30015	9.53142035861337	9.5248989009361	10.5099613957289	10.5321900467705	10.7747744750688	10.7156179721623	1.48296620232607	3.12171849384275e-48	1.79610498108256	1.96848736013311e-72	NA	NA
FBgn0037207	40514	Mes2	6.16291941185294	6.38078421038908	8.22097248436114	8.46039254153814	6.6843724742206	6.86182059867978	3.39594846569979	3.18351183839663e-47	1.0248146234695	0.000426021791680698	-2.37113384223029	3.82960999266825e-29
FBgn0001250	32661	if	5.76496279407121	5.76814056799106	8.10114010460468	7.89197025450144	6.09941873933388	6.07953195509763	3.74293683540954	1.21014898830835e-45	NA	NA	-2.99834777260748	9.66047201523265e-37
FBgn0008636	47894	hbn	8.25203672006844	8.02830428932826	5.99314266542612	5.97448846804785	7.33733585276331	7.39381547579626	-3.97104414894002	1.93626830668071e-45	-1.14274113481243	1.71906834528437e-08	2.82830301412759	5.49318980146896e-22
FBgn0035569	38573	CG15876	11.0718567350758	11.1100644487238	10.1401757898395	10.0916511124636	10.2998747602619	10.1950773828914	-1.39574236755742	1.08001016550171e-44	-1.19580881372654	5.09003110935089e-34	NA	NA
FBgn0041094	39270	scyl	11.7703781343652	11.6232794244794	10.7245351439223	10.6879354336459	10.541000292451	10.6567803364321	-1.40626382115111	2.99027236869623e-43	-1.56370549507381	8.76284555562619e-54	NA	NA
FBgn0259176	34665	bun	10.9656598695172	10.8162195058492	9.87894306605264	9.84214792387533	9.81320246408487	9.86559980248962	-1.47727224703704	6.07780082103602e-43	-1.5074064934109	1.25174686893909e-45	NA	NA
FBgn0053200	117331	VepD	4.915515788211	5.06421233096447	7.60669803621293	7.73027759531975	5.33912611339069	5.38636775127238	5.07128081928863	6.47570020447308e-43	1.28259660021458	0.0122037233813513	-3.78868421907405	2.87749718050113e-41
FBgn0036494	39663	Toll-6	8.10126127588184	8.33967762250982	9.49136806149083	9.56858471380235	9.71771167825694	9.89117389989736	2.05149864237341	7.37664894112759e-43	2.43695891216087	7.12100276052672e-62	NA	NA
FBgn0010389	42160	htl	6.58952915110772	6.54739149669851	8.49678194451741	8.37105646520701	5.99406667468631	5.78838130028269	2.78617854811904	9.18161355826863e-43	-1.44698639434616	9.99885561840925e-07	-4.2331649424652	5.20823418235141e-65
FBgn0259211	37038	grh	10.9273580911074	10.8276865064959	9.95922990887384	9.88784136375125	10.4852599449543	10.4726396723447	-1.39178002862817	1.76063920240857e-42	NA	NA	NA	NA
FBgn0002633	43160	E(spl)m7-HLH	7.68148157142923	7.85311058518243	9.07337910815853	9.32897064674606	8.96197342118352	8.98934863033572	2.25701537489425	2.19679147384917e-42	1.92274339068063	1.15666752998247e-30	NA	NA
FBgn0024150	40333	Ac78C	11.6888775618994	11.6157565862031	10.757916007736	10.5908818003804	11.3869705788965	11.2949452068513	-1.41545189411846	2.3279946637279e-42	NA	NA	NA	NA
FBgn0003502	34132	Btk29A	9.49722817277469	9.33633139160667	8.10059037342313	7.90141785302937	8.35687364770958	8.29746440808335	-2.12128553923908	2.80752189704668e-42	-1.5887869951787	1.26344356127795e-26	NA	NA
FBgn0003308	41605	ry	7.06712953385672	7.19070703731554	8.87339951962585	8.67642916172326	7.05594182412294	7.12447076213174	2.50057515781995	3.32219698023964e-42	NA	NA	-2.55420832213042	6.86346146838786e-44
FBgn0038028	41511	CG10035	12.63563027548	12.561296879232	11.8406374121122	11.7501851167465	12.4270147988457	12.4053170431033	-1.1585783988256	4.39299054944574e-42	NA	NA	NA	NA
FBgn0052448	318032	CG32448	6.30852295157129	6.36717740958988	8.18243322639061	8.1701986363999	6.62309915588523	6.69942129765901	2.97326188804133	5.37454498756702e-42	NA	NA	-2.32799028915284	2.92178110622628e-30
FBgn0003463	32498	sog	7.27024344503275	7.67840602739582	10.9534626057798	10.8220614712138	11.3287226051168	11.2926763885984	6.36508757290257	5.38556121063216e-42	6.91894347088189	1.86831592059719e-49	NA	NA
FBgn0010452	39491	trn	9.7585497444162	9.64219696382181	10.7296660418939	10.7266097289299	10.5053696027783	10.6459082357743	1.5034215116574	6.86519117841044e-42	1.29178803774214	6.18976789800754e-31	NA	NA
FBgn0003117	44849	pnr	7.91276849288976	7.8928495788184	5.46622844135458	5.66610548471219	6.51911975427735	6.37637378520222	-4.31858419749266	1.64713165840336e-41	-2.19927880002741	6.17768289885407e-23	2.11930539746525	4.17489795081629e-09
FBgn0034076	36779	Jhedup	6.69620272821607	6.69260324513304	8.34907407393146	8.37302633347134	7.29270259538678	7.30706176065098	2.6742667514538	3.62393547033852e-41	1.08780652911424	1.98278557921329e-06	-1.58646022233957	3.81816557026491e-18
FBgn0001099	3772583	gdl	11.2813309793464	11.0812402503761	10.0968159336524	10.1948766203652	10.5864391093716	10.645185999452	-1.5021087119612	1.58369141961582e-40	NA	NA	NA	NA
FBgn0031645	33695	CG3036	8.42498987186298	8.24547953464145	9.89999573039995	9.62883319658537	8.44219383056276	8.55568242002821	2.0835355458619	3.37452458848306e-40	NA	NA	-1.83712421380082	5.54553861272237e-32
FBgn0012037	34805	Ance	8.79463875356799	8.67020877539618	6.72746185793831	7.10731687291037	6.58807911880678	6.57841998290786	-2.68559759560224	7.14453777573044e-40	-3.34696635046818	5.80975059734545e-57	NA	NA
FBgn0028999	44786	nerfin-1	5.82882083442763	5.92292155973083	7.83531779168734	7.82136873061719	7.05425775182625	6.89172146737237	3.52419134550019	1.69524867616496e-39	2.24377141286955	2.76329709185431e-15	-1.28041993263064	6.62256267189506e-09
FBgn0034514	37316	CG13427	12.0525289176116	11.9208578101309	11.1890138223146	11.1256920011206	11.854143916626	11.8312380771686	-1.20535183229067	1.21455882807083e-38	NA	NA	NA	NA
FBgn0002931	45339	net	9.57820722297686	9.36687261692588	8.12844751202821	8.00641211267002	6.8036972043294	6.90208142618401	-1.98572098773873	1.5928842177287e-38	-4.15702520475457	5.63735476757494e-110	-2.17130421701584	5.44625943627636e-27
FBgn0001991	34950	Ca-alpha1D	8.79808994208222	8.5806942549143	7.09136021161197	6.90877704551728	6.50527853225956	6.42285098949431	-2.5214920298079	2.387872564588e-38	-3.53486378985786	4.0792325773513e-63	-1.01337176004996	0.000180030144884785
FBgn0261563	43946	wb	8.30758277775682	8.38835801291199	9.42011045106501	9.43784429564298	9.82844332387018	9.89641090079892	1.68654042238041	2.85289858257198e-38	2.29524889419937	6.01170791046611e-74	NA	NA
FBgn0085408	36592	Shroom	8.23825123072515	8.35241061652091	9.56181208362277	9.40547746715468	9.44536383534493	9.56474520806512	1.83241818213766	1.24858970402428e-37	1.86123591442064	2.83510472054582e-39	NA	NA
FBgn0043854	33890	slam	14.9110993533676	14.7226799588202	13.9140085879314	13.9566277960206	14.4005547900828	14.2653056903984	-1.26186907794578	3.33045334588154e-37	NA	NA	NA	NA
FBgn0000463	42313	Dl	10.8282908631149	10.78140142181	11.604217453106	11.6129392838604	11.6747624743878	11.7901294292185	1.1738810118619	4.94179156627736e-37	1.34876414661453	2.87669844077597e-49	NA	NA
FBgn0266756	3346167	btsz	13.4014096798185	13.3367388586627	12.636095191056	12.6830254865848	13.1347597920776	13.0652900506328	-1.01670948354213	2.20022266641638e-36	NA	NA	NA	NA
FBgn0037992	41472	CG4702	9.59900604634994	9.27380094542956	8.05377792942162	7.95894642580959	8.03485332511811	8.14464488117355	-2.13229049358152	2.39463398702924e-36	-1.98824113648678	2.45078144957223e-33	NA	NA
FBgn0004054	40827	zen2	7.74347886998025	7.54990259629957	5.13337186018771	4.90795911143135	5.44229356647666	5.33246516102759	-5.10490735430486	3.01103441295035e-36	-3.70943754836371	4.14750753193621e-39	1.39546980594115	0.0146074217140837
FBgn0011656	36032	Mef2	5.13635809851657	5.51448862710475	7.54046021307627	7.54860765413335	5.27834047242382	5.19218794656273	3.83371539207935	4.41207097518777e-36	NA	NA	-4.02963119555627	1.50585709168964e-37
FBgn0044028	39751	Notum	8.4998944082015	8.65488449274185	9.59274414526646	9.69100915507947	9.55274866152837	9.573681364875	1.62042313414834	7.39950433970475e-35	1.50520018533825	2.85536742692221e-30	NA	NA
FBgn0033067	35545	CG11211	9.75592214059499	9.61068120654909	8.63940501607104	8.53326842056966	9.47457515752327	9.40753454520287	-1.65960814884373	7.96057436854186e-35	NA	NA	1.30810822841589	4.3247906938413e-21
FBgn0034501	37302	CG13868	8.49313025536464	8.29332658713474	6.80875755870734	6.81717250472332	7.19822382728485	7.18567042449783	-2.52497258509446	1.51485798799904e-34	-1.8246857447998	4.42089136786956e-22	NA	NA
FBgn0040505	53425	Alk	7.79453984050883	7.77440911748074	5.48351797093167	5.84935207882612	6.17591706891294	6.02503883909345	-3.65286690847621	1.7949378644512e-34	-2.64520024089723	5.44963869487571e-26	1.00766666757898	0.0146074217140837
FBgn0003510	43571	Sry-alpha	12.7544447378151	12.6661269761737	11.9627241896375	11.990944016794	12.5519815762875	12.4606955240276	-1.05659696270911	2.31294966093661e-34	NA	NA	NA	NA
FBgn0002629	43157	E(spl)m4-BFM	9.7141011464984	9.91413040088597	10.7149218897098	10.7927143480681	10.6497694145779	10.6481872952524	1.38512362736307	2.50637675529528e-34	1.23586885551613	2.37273822479916e-27	NA	NA
FBgn0031805	33889	CG9505	8.52362507729516	8.40430865667612	7.00322095190741	6.86571987517678	7.32754286797021	7.22117562267912	-2.41728305479928	4.21946369426084e-34	-1.79421626735684	1.57203129211953e-22	NA	NA
FBgn0030482	32297	CG1673	5.00593068849995	4.97640537881669	7.49790899234055	7.21727924253593	5.38782453076281	5.27725026680954	4.47243744952419	9.22883188155591e-34	1.06808353513006	0.0459122762662985	-3.40435391439413	1.54963017274012e-28
FBgn0002973	34263	numb	10.2720284345261	10.0995760826145	9.24357233267578	9.14338128433035	9.86564949818926	9.84182232898459	-1.47351675730737	5.50067267849167e-33	NA	NA	NA	NA
FBgn0259685	42896	crb	12.0583679906057	11.8747171416335	11.1673396322956	11.1293279709188	11.7815894001945	11.7428213657003	-1.18978921365145	6.22246006076362e-33	NA	NA	NA	NA
FBgn0004635	38168	rho	8.68510753248918	8.72987541143684	9.71820252737968	9.71788207775195	8.8833880947325	8.96349336614035	1.48595459002118	1.35547275294001e-32	NA	NA	-1.14847861460903	3.17971440413406e-20
FBgn0003720	43656	tll	10.5022389144909	10.2962204968529	9.43082453392689	9.44643870079613	10.2085777752247	10.1853602318399	-1.42764111181315	1.40484705845512e-32	NA	NA	1.13080129614558	5.05818384007436e-20
FBgn0037213	40522	CG12581	10.8545245082087	10.6939738653537	9.89601896650312	9.88738073831945	10.2822267866963	10.2423798839544	-1.28584630715546	2.57711866221683e-32	NA	NA	NA	NA
FBgn0004959	32857	phm	7.86006555354105	7.89834878510122	8.98570234764312	9.02958872950308	8.80335461871418	8.83960158036904	1.74936267420361	4.41479257794484e-32	1.47907914027822	6.28954101397256e-23	NA	NA
FBgn0266801	50003	CG45263	8.23678758187074	8.06898143246275	6.56712527074156	6.44749389900421	6.54103402315843	6.47440871338904	-2.61363568242604	7.65074130536173e-32	-2.58802087358993	1.09600845705004e-33	NA	NA
FBgn0034225	36968	veil	7.84552609433243	7.73794056099344	6.04797625733456	6.1129709562312	7.1961088843311	7.13577881842828	-3.0688881883315	1.04263096304295e-31	NA	NA	2.12431886820724	2.01670645487255e-14
FBgn0033458	36023	CG18446	8.10359379147638	7.97850217384248	9.15427313218457	9.28762685216019	8.4021934985404	8.37596562261018	1.75914496376444	1.60156597209003e-31	NA	NA	-1.21798046849915	3.51860311415672e-16
FBgn0026239	53563	gukh	9.31356537801232	9.35947602918802	10.2140733559255	10.1876080199243	9.74612722982556	9.70641512194754	1.26571520843594	5.47788817712487e-31	NA	NA	NA	NA
FBgn0032535	34806	Ance-2	8.36726111777006	8.09447437566442	6.62964954000525	6.45997305678835	6.40072701220535	6.27118626058863	-2.63660385274272	6.51174924248931e-31	-3.02448075867868	9.90655205769887e-40	NA	NA
FBgn0085409	5740323	smal	6.51330028389451	6.77308597722408	8.15362955993867	8.10347867880974	7.50967946002073	7.5114215481148	2.47531362672467	6.77191557047938e-31	1.55211991012052	8.97518432941961e-12	NA	NA
FBgn0262656	31310	Myc	8.01281888205748	7.93158114865133	9.12375775809602	9.11929033496117	8.07929899535395	8.13298531143928	1.70493312473308	1.24309038403354e-30	NA	NA	-1.49668856124679	2.4473474932061e-24
FBgn0263392	38347	Tet	8.73432168103779	8.66149464123514	9.61647453266115	9.82761668822431	9.95865866828928	10.0655482080182	1.5647275149199	4.81860988990938e-30	1.96432574632945	2.07980734694389e-48	NA	NA
FBgn0034476	37272	Toll-7	7.19018777835548	7.17527529095817	8.4389435785617	8.56594878529076	8.03478617655604	8.18836376257021	2.1093342230951	6.65005157652394e-30	1.53496309906243	1.34629567125454e-15	NA	NA
FBgn0035252	38205	CG7970	9.22122517464165	9.41753140555461	8.20345392777294	8.15187915214679	8.97376998848484	8.86524736533237	-1.73389687544086	1.01928459632401e-29	NA	NA	1.16178536897137	6.67426783540271e-13
FBgn0028879	34886	CG15270	5.03738721927644	5.18746538237164	7.32986869369768	7.09442644224427	5.29895850284908	5.20047061433765	3.87007836357896	1.27399905148075e-29	NA	NA	-3.41518859184926	5.65471737729696e-27
FBgn0026319	33638	Traf4	9.41810620543233	9.35234164116445	10.2145895004405	10.2336170676973	9.96500390369067	10.0123130627558	1.22888643577648	2.243045362313e-29	NA	NA	NA	NA
FBgn0262531	12797926	CG43085	9.86512765973654	9.96128444039157	8.9509585595675	8.95893543074132	9.47705338774463	9.35533104120423	-1.41096988090726	2.25860976437493e-29	NA	NA	NA	NA
FBgn0000251	35341	cad	8.91124754520468	8.76009863443119	7.36453770774421	7.62382135772677	7.71836764740992	7.70281677598613	-2.02629584175902	3.79331548310187e-29	-1.67749525904597	4.86822512582928e-22	NA	NA
FBgn0040984	50458	CG4440	11.5745211225174	11.4243277841027	10.7459393969556	10.7476123021234	11.2810400124705	11.2309206208712	-1.0940862122643	1.09628418554884e-28	NA	NA	NA	NA
FBgn0034083	36788	lbk	8.47726654798881	8.60051501992835	9.46151839969596	9.56095536720894	9.40643642064775	9.4662826250209	1.48039603352381	1.59206755635843e-28	1.37027317591937	1.38593365189021e-24	NA	NA
FBgn0003483	41919	spn-E	8.59524270326186	8.52004239004106	7.21992824206029	7.42081028578252	8.55355561634584	8.51917269027782	-1.98902779161723	4.84380923193564e-28	NA	NA	1.95348917712727	9.73146763124615e-27
FBgn0004102	31802	oc	8.91843383925478	8.88844263180621	7.74160497897842	7.83464615508894	8.76648043156945	8.6778450161342	-1.73459179204233	5.62199342695223e-28	NA	NA	1.47266383892501	1.07324427512342e-19
FBgn0033484	36056	CG2269	7.37205737118731	7.0755064136582	5.15584350232879	5.02491059622431	5.44152896404591	5.43307961644084	-4.1517577868886	1.19026147505412e-27	-3.02260527829885	8.1951161164471e-24	1.12915250858975	0.0452258136153294
FBgn0038816	42447	Lrrk	9.82502849908213	9.71992860069919	8.87590236426928	8.87103781715694	9.48739803319982	9.55225639328026	-1.34397394003705	4.91289377473374e-27	NA	NA	NA	NA
FBgn0004052	39673	Z600	11.3270930434226	11.1313049586478	10.2632683993236	10.4228410950246	10.5657366730682	10.4712514266227	-1.27158327530306	9.19807742162517e-27	-1.01483886569867	1.79118130670837e-17	NA	NA
FBgn0003118	42757	pnt	7.17193746053988	7.10068792318833	8.32294501708913	8.51626749897694	7.78055062773396	7.77601303763409	2.03006418926066	1.65861943070426e-26	1.0685785269842	3.28789353333584e-07	NA	NA
FBgn0261963	33770	mid	6.45351051905225	6.45013049014595	7.81592448293138	7.80876460905869	8.03160529048349	8.21498368322703	2.41701721530685	4.31333960699635e-26	2.87088635164078	4.88157722007512e-38	NA	NA
FBgn0087012	40575	5-HT2A	8.21170505329565	8.04117049598752	6.81831636029009	6.74312493761403	7.79772802015412	7.93376427879293	-2.26785461253762	7.22071326743058e-26	NA	NA	1.8738214510567	3.70342826651775e-17
FBgn0262579	38895	Ect4	7.62383200932679	7.37415276409201	5.64883496527099	5.7980418602749	5.9961173527605	5.93454117645114	-3.09299026084808	7.58429238465604e-26	-2.51337977086705	1.87226799616597e-21	NA	NA
FBgn0000565	39675	Eip71CD	9.00687065895746	8.79460626020765	7.78393966673952	7.55416943867849	7.88284530851262	7.86952469664232	-1.87200505506773	8.27458843352997e-26	-1.52912899674149	8.01992728222456e-19	NA	NA
FBgn0034005	36693	ItgaPS4	7.78843808459711	7.45774916207141	5.87191276313801	5.89664602544822	5.7920267964116	5.82052921479467	-2.90970517807908	1.64103491886655e-25	-3.05038656524872	3.63213193248234e-29	NA	NA
