ENSEMBL	ENTREZID	SYMBOL	toll10b_5h_rep1	gd7_5h_rep2	gd7_5h_rep1	toll10b_5h_rep2	toll9_5h_rep1	toll9_5h_rep2	l2fc_toll10b_vs_gd7	padj_toll10b_vs_gd7	l2fc_toll9_vs_gd7	padj_toll9_vs_gd7	l2fc_toll9_vs_toll10b	padj_toll9_vs_toll10b
FBgn0004862	42537	bap	5.10255191415046	4.13085965574349	4.10792414624049	5.15612569574273	3.94941308839689	4.09095969991662	2.36706270274541	0.000268552781576022	NA	NA	-2.8119775883678	7.19853644245824e-05
FBgn0034076	36779	Jhedup	6.96983792992168	6.32252401677975	6.16917914119462	6.97683947612494	6.78361205004652	6.74354677939313	1.24614606294255	0.000290676237086672	NA	NA	NA	NA
FBgn0031628	33677	CG3294	6.98407762295684	6.46564549515201	6.1654777801785	7.27469831027562	6.46105205319424	6.72595418005008	1.358211187867	0.00030935102215024	NA	NA	NA	NA
FBgn0015561	35942	unpg	5.48064414783966	4.42144688804985	4.66135172975612	5.49224411256231	4.65575644661616	4.64039378223684	2.05255734224294	0.00035197741143202	NA	NA	-1.79930164544145	0.00352013709441951
FBgn0032943	35405	Tsp39D	4.31417716123786	5.12638226435565	5.10401743845698	4.24984590114743	5.250885279703	5.02082633714435	-2.40448096930351	0.000354815768510327	NA	NA	2.4633280046054	0.000382985656034859
FBgn0003888	37888	betaTub60D	6.9030737408971	6.14531748389302	6.07221381659303	6.81736665053481	6.24470869383395	6.28501651477565	1.28344972624455	0.000354848214675731	NA	NA	NA	NA
FBgn0021742	32032	C901	4.58164773853788	3.73106022384809	3.81167926000519	4.82387534506858	4.19999842184039	3.97674206067011	2.77835043398372	0.000359709522556327	NA	NA	NA	NA
FBgn0053978	3885646	CG33978	6.03763103041505	6.61865473659679	6.69033993335914	5.7316667019822	6.79785218783021	6.70071566408558	-1.40150773261052	0.000370584206330167	NA	NA	1.55580336066519	8.08177775700464e-05
FBgn0250821	40536	CG14644	5.0280911327811	3.35592094721861	3.20594181015238	4.79721938071972	3.72405495256697	3.29261953733509	6.11544940770874	0.000404546360621407	NA	NA	-3.64621902008011	0.0169220163657893
FBgn0036670	39886	CG13029	7.15344726982555	7.90947541536756	7.76226372085807	7.25605659864449	7.87549347389589	7.73762286394312	-1.00292447391002	0.000414518195160099	NA	NA	NA	NA
FBgn0034452	37245	Oseg6	6.3213325358223	7.21676578963397	7.00139142454041	6.45941259963816	7.1028798684178	6.94138114700953	-1.22798794029155	0.000415168532968138	NA	NA	1.08629616195106	0.00397719633551847
FBgn0026376	44115	Rgl	7.29896518045037	7.9056524310831	7.84953703458178	7.11646236702541	7.41010461474293	7.67866537032915	-1.04325355072779	0.000445852019737315	NA	NA	NA	NA
FBgn0037819	41275	CG14688	6.04350256820377	5.23477332645305	5.13229079463119	6.10321581109526	4.88911335087671	5.05432534738294	1.66054046644218	0.000453020431956251	NA	NA	-2.19592386565902	8.72606356569408e-06
FBgn0032490	34724	CG16813	5.94354488361288	5.24855265707298	5.1159630612923	5.93088926048941	6.22377279873457	6.30003550626247	1.6200780615207	0.00046150608666927	2.18253678546362	4.18590288940406e-07	NA	NA
FBgn0030880	32773	CG6788	3.76154862609312	4.65522223772644	4.86799854372203	3.8444771917276	4.01308029341475	3.80932443393238	-2.69382813185705	0.000483584755867699	-2.23382290744205	0.00715470975297894	NA	NA
FBgn0025776	2768974	ind	5.95198111049752	5.54893119669235	5.36248335551721	6.22452357698826	8.17264797507229	8.37893711594503	1.4658235249242	0.000483928546306681	4.74267995037593	4.42086666313175e-47	3.27685642545173	6.74565983990613e-31
FBgn0026634	41870	ldlCp	6.91210889312872	7.51488133159122	7.48421317637909	6.72928833856647	7.00854670797205	7.12385187199068	-1.08324804006291	0.000498699697960177	NA	NA	NA	NA
FBgn0027552	38463	CG10863	5.60998389321735	4.91778641922911	4.90452027457415	5.855914307022	5.49997852208641	5.44708779179044	1.79496298136967	0.000512659007226835	NA	NA	NA	NA
FBgn0004569	39833	aos	7.25976503027023	6.47175155129763	6.69349979509775	7.39837466219276	6.48482393667092	6.73063454938801	1.19320474726996	0.000512659007226835	NA	NA	-1.14044230272205	0.00176094568467167
FBgn0067317	42574	Cby	4.16358954982303	5.22850821775929	4.84776972454163	4.02822712337952	4.24183439805321	4.45327240419162	-2.49412016986878	0.000543511163415284	NA	NA	NA	NA
FBgn0259727	7354409	CG42381	7.29137504128401	6.77384967465546	6.49730028515135	7.43194819463162	6.56698910245659	6.56452120016649	1.15367263793776	0.000556018954510837	NA	NA	-1.29543841801287	0.000163344057793676
FBgn0038448	42019	CG12783	6.10540979043524	7.0325314169704	6.75146052723867	6.11682167697869	6.14712175624025	6.43118993989091	-1.34391747287214	0.000575858957018284	NA	NA	NA	NA
FBgn0015399	34688	kek1	4.91748889416611	3.97188052657753	4.17719479047159	5.09898193223931	4.24637100260111	4.21171462031869	2.35435580152633	0.000580761679957959	NA	NA	-1.86331973424996	0.0121742612337577
FBgn0050272	246519	MFS1	7.88722360814487	7.40906533862093	7.1800162265094	8.04567769729052	6.71136963195125	6.76017633870113	1.00563416406337	0.000583110769757806	NA	NA	-1.9707913949776	3.08713651533146e-12
FBgn0260446	34878	GABA-B-R1	4.0687421501531	4.99347860130934	4.83410366548173	3.85245424311831	4.30652989241717	4.02022449752002	-2.57120260850011	0.00062487544137146	-1.79712496582281	0.0371831198771351	NA	NA
FBgn0035782	38832	CG14835	4.05713271283559	3.21843089214067	3.03791047251111	4.22977269068638	3.30885166748633	2.9848509103199	3.53412751980954	0.000652627776949566	NA	NA	-3.65424251706644	0.0014069155595028
FBgn0002917	45338	na	6.59342405076841	7.24560742828681	7.2745350981666	6.55686149770574	6.79114176311716	6.63041983598371	-1.1174680237361	0.000652627776949566	NA	NA	NA	NA
FBgn0035569	38573	CG15876	3.51417667218419	4.37327122548755	4.68474562244196	3.60364763842643	3.84647106149951	3.51529155902761	-3.02679497518738	0.000652627776949566	-2.37948359804937	0.0123200706958758	NA	NA
FBgn0029092	35971	ced-6	6.99054910923223	7.61908379678124	7.535994396338	6.69225105196209	7.14067111107449	7.53445105649515	-1.17254600487691	0.000662844757332259	NA	NA	NA	NA
FBgn0259164	38689	CG42269	4.5743460419093	3.57240676341296	3.83058140918257	4.89879324787677	3.82881487578341	3.50482139725958	2.74341583804018	0.00068076542437026	NA	NA	-3.12762764121112	0.000429655114381218
FBgn0029804	31503	CG3097	6.53681974253064	5.81607668564033	5.81986747341211	6.56587604495525	6.19005221996098	6.17040009515631	1.32057279039763	0.000720020202015349	NA	NA	NA	NA
FBgn0030482	32297	CG1673	5.01787106992363	3.97150307779334	4.19398268715118	4.97863909473605	4.80223226779011	4.35565806153251	2.48297425090447	0.000722440712628537	NA	NA	NA	NA
FBgn0261788	38863	Ank2	7.79850645935714	6.95490713930252	7.15566781511566	7.64647508938352	7.72094195971061	7.44348648300481	1.0558408526491	0.000728721096905401	NA	NA	NA	NA
FBgn0051709	261620	CG31709	4.71162771979799	3.7161510125897	3.87602787377021	4.56395619859405	4.26253943730517	4.5484489219328	2.7632331894733	0.000745843958067413	2.2704419644069	0.0200842295381285	NA	NA
FBgn0039749	43585	CG11498	4.68559148748412	3.81359993952901	3.84366721054688	4.79763004025225	3.90805631702859	3.79754372049012	2.44686790398956	0.00085160847287459	NA	NA	-2.4319637352493	0.00203946452675229
FBgn0024150	40333	Ac78C	6.83023757765779	5.90576369791015	5.84333525024696	6.77356476021968	6.01308056010353	5.28251032198992	1.55960625538893	0.000885309117715744	NA	NA	-1.9821178791135	2.95592713564048e-05
FBgn0001320	40287	kni	7.35824692050609	6.74811186695856	6.6870310400861	7.3772713188909	7.14778106098071	7.40861927850906	1.06845310390877	0.000888228481771353	NA	NA	NA	NA
FBgn0032590	34988	CG4631	7.13084983324202	6.54392615610092	6.25663894640568	7.1504135820656	6.85826378106155	7.2732189175056	1.24165966117326	0.000900188353609044	1.17055879349661	0.00399402444640446	NA	NA
FBgn0021767	31778	org-1	6.1626726324047	4.86482675026474	5.366760116771	5.97573979422968	5.19851735922628	5.00748668966027	1.75082518710379	0.000959604851958831	NA	NA	-1.89511648700874	0.000657465064299896
FBgn0010113	43604	hdc	5.3058236302356	6.08599123674587	6.00496486853863	5.17018576337037	5.39048396483992	5.48138132130416	-1.5753125625564	0.000959604851958831	NA	NA	NA	NA
FBgn0037942	41417	CG14721	6.44659378843056	5.69675071134676	5.83349558766274	6.61298401861303	6.04919075792444	5.74931630146682	1.39998580752551	0.000959604851958831	NA	NA	-1.14238566805127	0.015177201836942
FBgn0035657	38675	alphaKap4	4.11650573209374	3.04818065574149	3.26077300898845	4.22685660151738	3.32767601235983	3.00316130550761	3.42670262361097	0.000962312206847608	NA	NA	-3.6693260747217	0.00150570267469301
FBgn0035906	38974	GstO2	6.23342834208534	6.81522756106988	6.90473185693808	5.98732497539955	6.17713744406533	6.37832382689557	-1.27113649828871	0.000993513897913742	NA	NA	NA	NA
FBgn0037581	40997	CG7352	6.56465178303966	7.17987346038189	7.138351365204	6.45962704303658	7.09763216761895	7.23356832782979	-1.09281150723268	0.000993513897913742	NA	NA	1.11618175549202	0.0011805171573826
FBgn0033252	35770	CG12769	4.46815268263645	5.28085376458928	5.21557409041876	4.41284243160155	4.97125591493418	4.93174213259543	-2.04267867830583	0.00103030264123669	NA	NA	NA	NA
FBgn0082585	246397	sprt	6.95748693921797	6.45185348372953	6.26626781841922	7.10592272777235	6.96669088571034	7.14552279857383	1.15299126332527	0.00105162977251048	1.20308331533951	0.000965918879509662	NA	NA
FBgn0032433	34660	Oatp33Ea	5.65263591899132	4.89922116907022	5.07444380908456	5.92810955474581	5.55284780367424	5.47589649956514	1.70654858906285	0.00105165885355168	NA	NA	NA	NA
FBgn0051102	326118	CG31102	3.77233095884183	4.71827142524367	4.85355857048376	3.9282319495236	4.02449328432693	3.75456958563051	-2.51978630762413	0.00105897768357036	-2.39846726705566	0.00373716718428756	NA	NA
FBgn0036410	39565	CG8100	5.19729743054474	4.27049273196576	4.41956035839412	5.11214437017101	4.82940979883636	4.91371844353411	2.06589162477176	0.00119551954939137	NA	NA	NA	NA
FBgn0000015	47763	Abd-B	6.53497248817406	7.22895828103504	7.27958771068896	6.57710451039583	6.61919648573035	7.00209092203504	-1.14798672419493	0.00122598338594673	NA	NA	NA	NA
FBgn0063492	37113	GstE8	6.14596033643094	6.82809818510704	6.93395379181116	6.23643954364961	7.22986501145543	6.86203364444068	-1.22549548106777	0.00133907094320792	NA	NA	1.49694500185662	5.71704504749111e-05
FBgn0003089	40104	pip	7.06771216043283	6.10738097347651	6.61983889525359	7.12743370668265	7.6786046264891	7.90646578985861	1.22445705924806	0.00135043225195757	2.28450407821142	4.59449307845671e-12	1.06004701896335	0.00491641368131769
FBgn0039356	43100	CG5039	3.72440235950069	4.67853503084491	4.71060897712568	3.76807431272434	3.64600314371914	3.44365256183376	-2.45445156385924	0.00138296331290049	-3.873432529094	3.22246805256598e-05	NA	NA
FBgn0030882	32775	GSS	6.23035696782466	6.92185625603515	6.92352478423289	6.26592466996307	6.4736782691551	6.61050928208334	-1.15120271420895	0.00138305496894621	NA	NA	NA	NA
FBgn0030882	318053	CG32495	6.23035696782466	6.92185625603515	6.92352478423289	6.26592466996307	6.4736782691551	6.61050928208334	-1.15120271420895	0.00138305496894621	NA	NA	NA	NA
FBgn0030882	32775	GSS	6.23035696782466	6.92185625603515	6.92352478423289	6.26592466996307	6.4736782691551	6.61050928208334	-1.15120271420895	0.00138305496894621	NA	NA	NA	NA
FBgn0030882	318053	CG32495	6.23035696782466	6.92185625603515	6.92352478423289	6.26592466996307	6.4736782691551	6.61050928208334	-1.15120271420895	0.00138305496894621	NA	NA	NA	NA
FBgn0027844	34786	CAH1	3.39877171321434	4.11977442421191	4.40227373386459	3.27128569542955	3.32720294239201	3.32000545696571	-3.02234151479368	0.00138430287679728	-3.18211272114902	0.0019380367953978	NA	NA
FBgn0001259	40246	in	5.46585644928874	6.22665512401593	6.2036363040276	5.38554601948923	5.25579770685086	5.29250444864432	-1.44105524849349	0.00140846388130017	-1.79926516790267	9.65403495400975e-05	NA	NA
FBgn0264340	14462726	CG43796	4.46452655372326	5.39490398637029	5.19257883791592	4.59520031136029	5.26807554374208	5.2988723902861	-1.97203291168304	0.00142386324911746	NA	NA	1.96024716927378	0.00239914175809938
FBgn0034500	37301	CG11200	4.09966084218344	4.98284684807031	5.19434192887956	4.20596035643042	3.9728092486933	4.24357583884965	-2.25245462797458	0.00146449056804065	-2.38467419348759	0.00158888260671906	NA	NA
FBgn0037460	40809	sowi	3.00867030445442	3.97562932832057	3.86717924765414	3.05975497933319	3.16344889834517	3.0383077539413	-3.57728570052032	0.00150805201883097	-3.01421843081947	0.00942626951268847	NA	NA
FBgn0039722	43541	Capa	3.92265230042277	3.13098722722297	2.99667238321196	4.06057031327859	3.09979041709252	2.90026067470594	3.22419940627486	0.00150959000296801	NA	NA	-4.34756916090088	0.000928179059476529
FBgn0038197	41709	foxo	5.4089557898274	4.3684934180708	4.41670612809437	5.05456370941553	4.56628465150744	4.66143114583064	2.01512029801744	0.00151194115555431	NA	NA	NA	NA
FBgn0262169	36048	magu	5.49890634552878	5.01092558322223	4.79132287602517	5.60287367787	6.98198364661603	7.48541725875632	1.7156666386625	0.00158103804072593	4.45191786955039	4.30086891354193e-25	2.73625123088789	1.98092288914494e-13
FBgn0029990	31721	CG2233	6.94315267399442	6.10886862636032	6.33351585433094	6.89220259188593	6.3492712504206	6.35496253398128	1.16173671451098	0.00160408498740595	NA	NA	NA	NA
FBgn0031528	33553	CG15412	6.31742451314263	7.12717513179981	6.95446937402723	6.39695308001822	6.54049882889394	6.80961241049329	-1.15519660050427	0.00163933929953541	NA	NA	NA	NA
FBgn0032230	34405	lft	6.07050403725791	6.84897352973366	6.72369911136519	6.14741927677997	6.56700533037052	6.45443947542459	-1.18486785770479	0.00164820685286175	NA	NA	NA	NA
FBgn0051815	318959	CG31815	6.28706950304545	5.43318746221213	5.62893049372954	6.21949351166872	6.18466551191477	6.44183742635203	1.39115735178447	0.00176695305796718	1.51855095742453	0.000799445390902581	NA	NA
FBgn0001125	33373	Got2	3.96819904658402	4.7675009396903	4.72609602726917	3.59133902886661	3.77251621268594	3.73171588951059	-2.53742075843081	0.00177328749014512	-2.80465812728476	0.00134658035770873	NA	NA
FBgn0052423	38605	shep	6.16822008406023	5.34438009980185	5.33927762055052	6.04547689179612	5.3422421208608	5.26675833402013	1.43824837681312	0.00184152154186598	NA	NA	-1.54914961635513	0.00142050849800335
FBgn0000299	33727	Col4a1	5.84312206976208	5.13966528607579	5.13661271523762	6.03383569258671	5.30308950975743	5.0222133313744	1.56538068226559	0.00186623085613722	NA	NA	-1.53613973628525	0.00416575356296719
FBgn0262112	43512	sro	6.54620510976148	7.14611154066859	7.22339623955574	6.55837824783109	6.69461978603812	6.79656713361575	-1.04288579359451	0.00194733090767493	NA	NA	NA	NA
FBgn0051406	318715	CG31406	4.66275132797637	4.01819580362497	3.88085440497383	4.82330844512471	4.29663781137172	4.64720698688722	2.39506678816421	0.00198692021641847	NA	NA	NA	NA
FBgn0032122	326169	CG31883	5.86850826669977	5.16410697620413	4.76809860470276	5.78758683664151	5.22445622620159	5.70809886499395	1.7820525319754	0.00199624002813881	NA	NA	NA	NA
FBgn0038394	41948	CG10264	3.02143270925487	4.09465726093568	3.72465045701555	2.92500038878823	3.24184264734658	2.87446766792063	-3.94494288695395	0.00203138711202441	-3.10380751730527	0.0171088157032467	NA	NA
FBgn0025631	31168	moody	5.43405378647138	4.60617593449676	4.60583377599557	5.4187972236746	4.59187368362413	4.79083904246141	1.80728273347891	0.00207867622702554	NA	NA	-1.55694210061399	0.0152836192082468
FBgn0036732	39954	Oatp74D	6.91767607098921	6.35515192639322	6.10533534493642	6.93124512274658	6.18067374303697	6.28933846017814	1.1539878465698	0.00208905809195297	NA	NA	-1.1507582316071	0.00359403747629867
FBgn0053099	326254	CG33099	6.57347867734921	5.82778897868196	5.924895298582	6.55473698980331	6.10131778250215	6.07485165114361	1.2166813538644	0.00227541728182797	NA	NA	NA	NA
FBgn0032911	35370	tadr	4.36366743672461	3.53300049965985	3.61364940693929	4.54191562139838	3.59283718347115	3.42518255749473	2.51345927641186	0.00230953055665963	NA	NA	-3.05217654215932	0.000912450148470379
FBgn0266486	19834931	CG45085	3.02602852097688	3.73460391494782	4.01781057074569	3.07649411373258	3.23461257772526	3.13093091259478	-3.47892457076845	0.00251611898741751	-2.40572230415728	0.0492300361417476	NA	NA
FBgn0023129	39085	aay	6.06114492930033	6.72717407801039	6.98562389010968	6.25812274624424	6.31425508356905	6.16976030652282	-1.18786910840108	0.00255349468046852	-1.05073977318305	0.0188439868004154	NA	NA
FBgn0029725	31411	CG2871	4.37098230427607	3.40862941451133	3.39274140794856	4.08687172649921	3.65427312366838	3.41735036416605	2.78097272371569	0.00266319198212143	NA	NA	-2.10582778912471	0.0345848840713355
FBgn0036030	39132	CG6767	5.37140994419197	4.71256302971533	4.73551581158287	5.57845491568544	5.12146816282196	5.30065405167982	1.72366038770371	0.00273124850323786	NA	NA	NA	NA
FBgn0029679	31338	CG2901	4.87570448343469	5.68725694290823	5.61224398890561	4.78810383766806	4.75005813345722	4.56630115707607	-1.65079372102548	0.00275399375182891	-2.19256391436604	0.00011785919857736	NA	NA
FBgn0050022	36233	CG30022	6.15015973209952	5.34968881216617	5.4748618026798	6.07739133505711	6.1499830264923	5.96342059877318	1.38066648971398	0.00277416281509593	1.28077482393298	0.0134202419153973	NA	NA
FBgn0030484	32299	GstT4	5.18145429419427	4.38259089025675	4.43010326973608	5.1921034269746	4.61519150789743	4.78264676708021	1.89265364736849	0.00278902995631775	NA	NA	NA	NA
FBgn0030653	32488	CG7860	3.81930295345803	4.64597069296947	4.44223168893945	3.54808997274535	3.8699201817596	3.78188271789809	-2.56399023445475	0.0029327018929541	-1.95246550855108	0.0495438993380923	NA	NA
FBgn0050463	246627	CG30463	5.4334578719462	6.33411191956671	6.2101754484751	5.56147643197601	4.98313992782789	4.93570595534329	-1.34841406966045	0.00299375382180585	-2.72649186415449	4.81509227499609e-09	-1.37807779449404	0.0215821233825323
FBgn0014380	41136	RhoL	4.77543277042711	3.82096580567039	3.84622918342471	4.59417865668551	3.87729426847728	3.66959743760645	2.25113676348744	0.00304374225967706	NA	NA	-2.64490473110296	0.00133314875348839
FBgn0083973	4379900	dunk	5.02603520850729	5.91293743099483	5.56625694405315	4.9164727231746	5.19593836211584	5.28529002291657	-1.62870066037071	0.00316208899781731	NA	NA	NA	NA
FBgn0039688	43501	Kul	5.90520250025387	6.44870324034768	6.67425108912482	5.80162633132689	5.70935634317908	5.72856438903328	-1.23600323783033	0.00321074666677159	-1.51970947150917	0.000348661331185839	NA	NA
FBgn0026602	44750	Ady43A	4.52831361704814	3.6542391658665	3.8912635892421	4.71849731855221	3.86149694499175	3.7867668819091	2.3359418461994	0.00344168636569563	NA	NA	-2.21991740744843	0.0098347995276316
FBgn0003257	42493	r-l	5.88998048705105	4.92374541798923	4.94248331512729	5.50324428975606	5.18682413821496	5.06515906385572	1.61635249723436	0.00346338857683773	NA	NA	NA	NA
FBgn0053278	2768946	CG33278	3.94404198347085	3.15961200597584	3.35134072567868	4.23426529334135	3.38256458404764	3.30438892130833	2.88631005733459	0.00357756685538104	NA	NA	-2.46363105130092	0.0198924207518738
FBgn0032078	34215	C1GalTA	6.52351044974164	5.92436872860143	5.60918513806922	6.4703325162413	5.91954149342027	6.23404826725339	1.30293886099606	0.00359022749934059	NA	NA	NA	NA
FBgn0029091	40442	CS-2	6.47114223352119	5.97168714518224	5.66810673554231	6.48380571363347	6.6342725905241	6.62091828484895	1.21018945316427	0.0037605635202283	1.45939288775363	0.000342041428864048	NA	NA
FBgn0015524	37364	otp	4.74344397144679	5.37697483540788	5.45980466513817	4.64066284990642	5.30982520265199	5.13432143164536	-1.71643282296567	0.00392444851812851	NA	NA	NA	NA
FBgn0052181	317897	CG32181	4.2848910062833	3.46967366973307	3.37672064028128	4.09881843209872	3.67228760980101	3.56823266224921	2.65727411827828	0.00401649929518017	NA	NA	NA	NA
FBgn0264395	14462411	CG43843	4.1954871287629	3.27039811878547	3.37742998102029	4.00458232094151	3.54851140421143	3.46582678984764	2.77517951412892	0.00406061292479025	NA	NA	NA	NA
FBgn0267728	36284	otk2	6.645175337856	5.92614965780419	5.96928489818475	6.56130961559278	6.28899772913645	6.57779896156171	1.17444875111057	0.0040671646894334	NA	NA	NA	NA
FBgn0032264	34450	Lip4	5.85463389675678	5.22460590512011	5.28369338620083	5.98695638514001	5.99496871726933	6.08433643588321	1.38655504640034	0.00407941879060162	1.60232379159412	0.000849445804313737	NA	NA
FBgn0016930	34831	Dyrk2	7.08885039009631	6.4936344531384	6.4475692620709	7.0594336864403	6.7308022378758	6.93351258982785	1.0110170432112	0.00409060197752489	NA	NA	NA	NA
FBgn0259728	35938	CG42382	6.67799852581386	6.17640826692027	6.03565407287407	6.80168364992714	6.45319437019711	6.41409529940872	1.10460232427353	0.00416753791751282	NA	NA	NA	NA
FBgn0037254	40568	CG14651	4.53534333023585	5.11867752206571	5.30892553850306	4.42136719497766	5.08657013774968	4.88968658654113	-1.8578578687474	0.00420369096922172	NA	NA	NA	NA
FBgn0031986	34105	CG8673	3.10277632578035	4.08014992489731	3.70602314200432	2.96170222321292	3.32718670347914	2.95537817911722	-3.5386446588391	0.00425376667414538	NA	NA	NA	NA
FBgn0032889	35347	CG9331	6.56415392014547	6.07227819964312	5.92236245036675	6.76412668596597	6.65519731607056	6.33315042495835	1.18980181245999	0.00432905039860347	NA	NA	NA	NA
FBgn0260475	246425	CG30059	3.95518289231928	4.61275721473532	4.5655293462042	3.9604377898621	5.00779536610169	4.9594290789652	-2.3666352045252	0.00435249585232681	NA	NA	3.2169441966317	2.79911830340755e-05
FBgn0038037	41520	Cyp9f2	5.71717353001561	6.52670975275519	6.22553422389291	5.54835360732303	5.70662897427155	5.41458830437803	-1.33749498535536	0.00445834430970278	-1.51325121707535	0.0019380367953978	NA	NA
FBgn0016122	34189	Acer	6.51541371617421	6.97223978705487	7.17354852203834	6.37112001648767	6.46292623327652	6.599922394468	-1.04557267962984	0.00446353534123775	NA	NA	NA	NA
FBgn0036316	39458	CG10960	6.50453959152202	5.87148160472833	5.89997683448402	6.57375829526766	5.99476538571884	6.03233184842501	1.15554485050003	0.00450574158592674	NA	NA	NA	NA
FBgn0038929	42597	CG13408	6.39001857949269	5.6962629606252	5.70462425303141	6.37685056973801	5.6911423931486	5.89798685822758	1.23421074033445	0.00459008662935338	NA	NA	-1.02675013075868	0.034350087557658
FBgn0036749	39973	CG7460	5.69352976019485	4.76414981642933	4.8138856321503	5.44237362996264	4.95502722101757	4.64248483296232	1.64144527621769	0.00487179757156535	NA	NA	-1.65057161855951	0.00781444582056257
FBgn0036461	39626	Zip71B	5.02477092122286	5.9035053617778	5.73601014696416	5.1232583257527	5.46928576593631	5.14211820956696	-1.52657107871173	0.00489850942743941	NA	NA	NA	NA
FBgn0031513	33538	CG3347	3.32526410543441	4.76170939621994	4.71326141567029	3.47895673980245	3.9995832239933	3.44178468569459	-5.04979745949762	0.00523667131656504	NA	NA	NA	NA
FBgn0037144	40441	CG7458	5.24156868297356	4.36638538528692	4.44922429421142	5.01830609129181	5.13177902085816	4.84392180872555	1.85732672593594	0.00529294318851336	NA	NA	NA	NA
FBgn0050382	45780	Prosalpha1	6.55146615580024	5.98975791734402	6.03146318810439	6.72754312964842	6.31465392480753	6.27897874941164	1.11068318769178	0.00538046231250121	NA	NA	NA	NA
FBgn0050382	246582	CG30382	6.55146615580024	5.98975791734402	6.03146318810439	6.72754312964842	6.31465392480753	6.27897874941164	1.11068318769178	0.00538046231250121	NA	NA	NA	NA
FBgn0050382	45780	Prosalpha1	6.55146615580024	5.98975791734402	6.03146318810439	6.72754312964842	6.31465392480753	6.27897874941164	1.11068318769178	0.00538046231250121	NA	NA	NA	NA
FBgn0050382	246582	CG30382	6.55146615580024	5.98975791734402	6.03146318810439	6.72754312964842	6.31465392480753	6.27897874941164	1.11068318769178	0.00538046231250121	NA	NA	NA	NA
FBgn0045759	38766	bin	4.88043881586804	3.88490602027365	3.9959747322675	4.63418587772515	3.99153956769207	3.76711185433638	2.09923161019707	0.0054838808402739	NA	NA	-2.46404892466614	0.00230651735247314
FBgn0014455	32471	Ahcy	6.84400083340457	6.06714709329011	6.20560071214038	6.71867124326784	6.05033297889595	6.18549724937271	1.09102157806924	0.00552029788339952	NA	NA	-1.12583952767909	0.00622283895093363
FBgn0033215	35719	CG1942	5.90637147101092	5.18850313803971	5.07193965684379	5.79531138293049	5.29064566394333	5.08490325413567	1.42802064616158	0.00588257687665712	NA	NA	-1.31938368228619	0.0185002293598407
FBgn0262160	34701	CG9932	6.2677649201448	5.40365697921585	5.77180518858512	6.32716402734043	6.08932333224113	5.95346753020054	1.29439309750695	0.00590975416952401	NA	NA	NA	NA
FBgn0262982	12798047	CG43290	2.81382377906668	3.72049332953688	3.68615155540207	2.86752588520862	3.11817841056284	3.12653479296476	-5.63878959489803	0.00594698780659019	NA	NA	NA	NA
FBgn0039070	42755	CG17083	5.48725395496168	4.64737598711921	4.61799349494694	5.27991747218408	4.72714870465861	4.57547743619111	1.65140874104453	0.00605982038180461	NA	NA	-1.63808880840787	0.0108679731305812
FBgn0266429	44126	AstA-R1	3.95694513879151	4.62911226613587	4.68941422099216	3.85492559789221	4.10050324231511	4.07874554729514	-2.1546307848086	0.00615715731207761	NA	NA	NA	NA
FBgn0033748	36372	vis	5.38789288512257	6.01258694785179	6.03404131113791	5.31945802119463	5.66876823966474	5.74345143780787	-1.32296755310538	0.00616038972250314	NA	NA	NA	NA
FBgn0250907	3355116	Cht10	5.21423320431193	5.73688577583119	5.81823617420745	4.99261498791202	5.73782142760218	5.79906217873334	-1.4447440974798	0.00623830430218174	NA	NA	1.43861067597491	0.00938974423520331
FBgn0011286	49090	RyR	6.92503700853529	6.24698625591099	6.41597869390228	6.98605495868847	6.49258360959364	6.21401339565934	1.05186034708142	0.00648813742705222	NA	NA	-1.03309915978025	0.0116740844337592
FBgn0013469	39228	klu	6.88347018261428	6.37631974654721	6.32751506510022	6.97495096734833	7.09523139727139	7.40313554427039	1.00747168447637	0.00664228572138276	1.53624414085932	3.70510883930913e-06	NA	NA
FBgn0039223	42950	CG5805	5.93927681845851	5.29106357960273	5.19419165022634	5.85553703170127	5.94072990358431	5.76141848892766	1.34832745566636	0.00703864358519836	1.26416184695257	0.0262338217207554	NA	NA
FBgn0034931	37801	CG2812	6.02044642797431	6.58907061423808	6.68952094936043	5.99132573999942	6.05237939310244	6.25820815494913	-1.11045822274498	0.00703864358519836	NA	NA	NA	NA
FBgn0034356	37130	CG10924	5.99883468102471	5.24428634637199	5.258899714875	5.8105650496352	5.76938515581916	5.81658086234794	1.340157217546	0.00711984996125526	NA	NA	NA	NA
FBgn0052227	40225	gogo	5.65637446398392	6.44833569343451	6.16213374775405	5.63348064061155	5.99667045550385	5.84306240598506	-1.23977080890856	0.00747802513630053	NA	NA	NA	NA
FBgn0003016	34850	osp	6.3022995788245	5.60883655645926	5.76125962302825	6.27340372315336	6.58873281639413	6.6787885826638	1.154903386654	0.00748990403704599	1.73560643378234	6.73449491027118e-06	NA	NA
FBgn0050467	36719	CG30467	5.20379917517408	5.821161750163	6.01323811990928	5.23349772623872	5.27074862287552	5.16856747672389	-1.36734073361896	0.0077813866936268	-1.38117163480863	0.0139059963117809	NA	NA
FBgn0033921	36590	tej	5.25860648317725	5.96748780937986	5.8105710826996	5.16288864045397	5.66045109829972	5.47314821233335	-1.38039231441724	0.00786307363075719	NA	NA	NA	NA
