geneID	ChIP_region	ChIP_factor	ChIP_direction	Gd7	Toll10b	Toll9
FBgn0027596	Region5721	Gd7	Up	2.63698702857215	-2.51723326474946	-0.389352702683482
FBgn0029082	Region5753	Gd7	Up	2.4792740308066	-1.11432932536334	-2.08171863565325
FBgn0029082	Region5755	Gd7	Up	2.30164606989279	-1.7598250204333	-0.938910181302172
FBgn0029082	Region5756	Gd7	Up	3.76344439021068	-2.82419186273308	-1.60826062312876
FBgn0029082	Region5757	Gd7	Up	2.25537781638265	-0.768614100869897	-2.22947465041389
FBgn0034005	Region5787	Gd7	Up	2.2427666613506	-1.51917684460628	-1.18289252042595
FBgn0265991	Region5853	Gd7	Down	-2.16280289965328	0.873962679465418	1.95042141727108
FBgn0034083	Region5934	Toll10b	Up	-1.64259301910893	2.02045306756717	-0.37730808464793
FBgn0264273	Region5971	Toll10b	Down	1.53604277702651	-2.0675297763615	0.596871594189375
FBgn0264273	Region5972	Toll10b	Down	2.0243797344634	-2.52249862035688	0.509437023956648
FBgn0259211	Region6161	Gd7	Up	4.30525456549283	-2.98609978349152	-2.17499578515601
FBgn0050115	Region6301	Toll9	Down	0.362200197932769	1.09674368202937	-2.02961520073693
FBgn0050115	Region6306	Toll9	Down	2.03259888710668	0.155368128736484	-3.17104952053308
FBgn0034476	Region6474	Toll9	Up	-1.40921650889564	0.0182699336306199	2.02591695548323
FBgn0034476	Region6484	Toll10b	Up	-1.53288051791392	2.32152627185061	-0.949434580145399
FBgn0008636	Region6673	Toll9	Up	-1.61701358606736	-1.25408493683529	4.07139422215875
FBgn0003900	Region7051	Gd7	Down	-2.10548231798749	1.01298084215525	1.67655123542634
FBgn0003900	Region7054	Toll9	Down	0.0613039847084458	1.27971517688005	-1.84235732865863
FBgn0085400	Region7083	Toll10b	Up	-1.05370345699153	2.5445466890322	-1.95234459678641
FBgn0085400	Region7084	Toll10b	Up	-2.09316050889968	3.26737717316538	-1.42977593912657
FBgn0085400	Region7085	Toll10b	Up	-1.77358020143603	2.92837249797958	-1.43046972259797
FBgn0085400	Region7092	Gd7	Up	4.47485970348	-3.8334717781974	-1.26098448291092
FBgn0005636	Region7275	Toll10b	Up	-1.55510285585151	2.19689939712084	-0.746360928039047
FBgn0005636	Region7276	Toll10b	Up	-1.44651239092694	2.20052278837022	-0.909365173326884
FBgn0000157	Region7378	Toll10b	Down	3.24904532326603	-3.3063050347046	-0.199146917283321
FBgn0001148	Region7452	Toll9	Up	-1.08835046890461	-0.516897123773974	2.29208320613661
FBgn0028999	Region7755	Toll9	Up	-1.92387790441222	-1.86802124705368	5.35905614925387
FBgn0025525	Region7784	Toll9	Down	0.119790711145546	1.28381051418482	-1.93308812711144
FBgn0025525	Region7793	Toll9	Down	0.949432397700954	0.521901898411502	-2.09676085958413
FBgn0025525	Region7795	Gd7	Down	-1.79206765818726	0.731345767501802	1.60623773591947
FBgn0035348	Region8025	Toll9	Down	-0.130709582842348	2.50181761120148	-3.23711515449455
FBgn0262719	Region8898	Toll10b	Down	4.55596863123847	-4.61904463022254	-0.302838850783245
FBgn0263930	Region8946	Toll10b	Down	0.754577830562275	-1.87749078856284	1.47385759519699
FBgn0052053	Region9122	Toll9	Down	0.153641255496975	1.25453526273036	-1.94224811410624
FBgn0014343	Region9537	Toll10b	Up	-1.97975286088604	2.47506149353701	-0.509399934204937
FBgn0014343	Region9545	Gd7	Up	2.86295371276289	-2.00074567412234	-1.4257786375887
FBgn0087007	Region9840	Toll10b	Down	1.13637709111712	-2.01469619762511	1.10615811017967
FBgn0002778	Region9933	Toll10b	Down	2.0219915399722	-2.2257842838036	0.106431054674422
FBgn0025776	Region9946	Gd7	Down	-1.75104013541432	0.647699207722223	1.66111810512294
FBgn0025776	Region9947	Toll10b	Down	1.27058494542285	-3.55720073718764	3.02397781387185
FBgn0000489	Region10122	Toll9	Down	1.03229762240214	0.537683686648834	-2.23898141081565
FBgn0044028	Region10136	Toll9	Up	-1.72293726550846	0.234767966789914	2.18590997004765
FBgn0044028	Region10139	Toll9	Up	-1.89706528238292	-0.24345155762793	3.0944658722199
FBgn0044028	Region10145	Toll9	Up	-1.21828380526982	-0.548013882322414	2.52381378613209
FBgn0027364	Region10850	Toll10b	Up	-1.47535848611609	2.66795039469175	-1.50773227203706
FBgn0264711	Region11008	Gd7	Up	2.95969997919094	-2.45870178040265	-0.939207513950279
FBgn0266801	Region13087	Toll9	Down	1.85242170128375	0.147102492590572	-2.89749977283129
FBgn0266801	Region13095	Toll9	Down	1.27262636727968	0.17581067118857	-2.09300572345125
FBgn0266801	Region13097	Toll10b	Down	1.98860539017108	-2.35063298290796	0.32605618359298
FBgn0043791	Region13262	Toll9	Down	2.1049393123447	-0.651509734818036	-2.17095573458909
FBgn0037788	Region13386	Gd7	Up	4.48701918102273	-2.33452286306094	-3.33215557602092
FBgn0037788	Region13388	Gd7	Up	2.87235572480855	-1.5493335844115	-2.05787092865195
FBgn0037788	Region13390	Gd7	Up	2.59310566660733	-1.7470305467838	-1.38062238866457
FBgn0037819	Region13502	Toll9	Down	-0.634139568465479	2.70169069602124	-2.77824786544123
FBgn0003651	Region13714	Toll9	Up	-1.78441882811972	-0.630542051930576	3.46081433592066
FBgn0085412	Region13876	Gd7	Up	2.00560258805996	-1.48800855368466	-0.880427417000696
FBgn0085412	Region13878	Gd7	Up	2.06667349605721	-0.984606251442467	-1.65894121591692
FBgn0000576	Region13913	Toll10b	Down	0.930093707831175	-1.89626512013285	1.24413503531465
FBgn0265140	Region14045	Gd7	Down	-2.34798533977028	1.21729047543341	1.7495927849697
FBgn0259244	Region14322	Gd7	Up	4.7199998732773	-2.91517460360397	-2.87577131664264
FBgn0259244	Region14337	Gd7	Up	2.14647097647475	-1.47611191304906	-1.10174219042566
FBgn0259244	Region14339	Gd7	Up	2.64305164786365	-2.35859637969958	-0.615502504278927
FBgn0259244	Region14340	Gd7	Up	4.50391066929882	-3.7920684693531	-1.35998485082787
FBgn0020493	Region14466	Toll9	Down	1.43985902317447	-0.109969878126272	-1.94488977390145
FBgn0264005	Region14504	Gd7	Up	3.33315451832751	-3.24491025486001	-0.405665112492897
FBgn0264005	Region14505	Gd7	Up	4.72897676569871	-3.19871676848751	-2.50039953060305
FBgn0264005	Region14509	Gd7	Up	4.0316199383403	-3.86138582976111	-0.577661474135848
FBgn0264005	Region14514	Gd7	Up	3.11552334333042	-2.16319714582698	-1.57081422110091
FBgn0000477	Region14585	Toll10b	Up	-0.611429518994236	1.99328303905627	-1.84082157706827
FBgn0262582	Region14876	Gd7	Down	-2.41462169287273	2.00021686884312	0.774009552301473
FBgn0262582	Region14883	Toll10b	Down	1.33569367654334	-2.61567078699209	1.63937758465275
FBgn0262582	Region14886	Toll10b	Down	1.51958396825631	-2.70717922661742	1.49710864356425
FBgn0004863	Region15095	Toll9	Down	2.32744122014353	-0.518512723781401	-2.67697890416765
FBgn0013953	Region15660	Toll10b	Down	2.23715223672703	-2.30176536355745	-0.10261980939984
FBgn0039288	Region15732	Toll9	Down	2.71513706111323	-0.610255184230495	-3.11554179910518
FBgn0027579	Region16056	Gd7	Up	3.20379684266926	-1.4711726491127	-2.64731976824714
FBgn0003137	Region16089	Toll9	Down	1.70501013812248	0.473128068672968	-3.12959633599277
FBgn0001297	Region16333	Toll9	Down	1.45659611203368	-0.0911699572358855	-1.99500341888034
FBgn0039937	Region17062	Toll9	Up	-0.0544171549105399	-1.4963606109105	2.12912624854656
FBgn0039937	Region17071	Gd7	Up	3.16374505001725	-2.59763279757236	-1.04584309667192
FBgn0002561	Region17230	Toll9	Up	-1.50926456241998	0.225536299691869	1.88758181813709
FBgn0002561	Region17234	Toll9	Up	-1.60240322743425	0.235288896643944	2.00977348056113
FBgn0000137	Region17246	Toll9	Up	-1.6097819117093	0.042146783503903	2.28510593863878
FBgn0261930	Region17282	Toll10b	Up	-2.55407494912598	3.79800395310245	-1.48589860839484
FBgn0262656	Region17759	Toll9	Down	0.661789176872569	1.34757723988374	-2.80925870402347
FBgn0029939	Region18319	Toll10b	Up	-2.63160102036465	3.58552728599405	-1.08198780135989
FBgn0024250	Region18345	Toll9	Up	-1.4871497279291	0.193143626690418	1.89977243974359
FBgn0029943	Region18349	Toll9	Up	-2.72576511257179	0.503008219560069	3.27793187244866
FBgn0029959	Region18401	Gd7	Up	4.60119466436294	-2.70631875281162	-2.9889851658618
FBgn0030482	Region19113	Toll9	Down	-0.465464543734156	1.95580976368258	-2.00191985562665
FBgn0015773	Region19224	Toll9	Up	-1.66396114333185	-0.0936855054998806	2.5500397969627
FBgn0015773	Region19225	Toll9	Up	-1.53165556660434	-0.112127478542642	2.38274933816919
FBgn0015773	Region19226	Toll10b	Up	-0.959642723789131	2.02316751372588	-1.37497901800965
FBgn0015773	Region19227	Toll10b	Up	-1.69774829748304	2.29042051967351	-0.666876183373989
FBgn0015773	Region19228	Toll10b	Up	-2.55374213411205	3.02232558460709	-0.423747903419143
FBgn0003463	Region19338	Toll9	Up	-2.78845034384427	0.689921097545354	3.1131027421631
FBgn0000163	Region19571	Toll10b	Down	0.96692351003715	-2.1253508423809	1.50436803237453
FBgn0000163	Region19572	Toll10b	Down	2.67064462073475	-2.85562688014542	0.0252426385348608
FBgn0040089	Region19960	Toll9	Down	-0.484198179302196	2.0012206942552	-2.03686567659095
