geneID	min	max	mean	sd	overQC
Region195	6.000075442699	6.83597811643178	6.47346780709096	0.245337613084977	12
Region1950	8.86319142871132	9.09221019730352	8.96810033228796	0.082527624430967	12
Region1951	5.49284437456763	6.24413466870948	5.93170323850451	0.28632866097737	12
Region1952	7.46933355114514	7.83927448075447	7.67863806106851	0.10596980548263	12
Region1953	6.43476952089702	6.88584217018975	6.68872502839938	0.122201067761436	12
Region1954	7.61526685154389	8.34707922207165	7.94569513000413	0.293695051835555	12
Region1955	7.08240398317725	7.49355298363669	7.26943928368791	0.123568633161648	12
Region1956	7.32370522307876	7.91652819306032	7.59934728932436	0.161186909708353	12
Region1957	8.11006716835207	8.37672763830025	8.20944856165297	0.0786037117966434	12
Region1958	8.17821506864487	8.70427810852225	8.34789372240118	0.161807554644402	12
Region1959	6.45000044175983	7.2301091647604	6.9438791431593	0.23308511920985	12
Region196	6.42882259101102	7.7903216154559	7.18956203257722	0.484392712218659	12
Region1960	6.57461359685619	6.89439469968853	6.73816662408177	0.110379437467395	12
Region1961	5.32918931753635	6.07635579293374	5.67059637112935	0.221799087908057	12
Region1962	8.05869642604812	9.85514672154823	8.87200898656642	0.599466305045651	12
Region1963	6.54652541507174	7.12680000845251	6.84406425043682	0.180155131861009	12
Region1964	6.05700199663163	6.93008266946027	6.57793253524129	0.308004794328156	12
Region1965	5.48892861318051	6.39894645782941	6.02432671319991	0.32403500828887	12
Region1966	5.81557932962006	6.18586395605517	5.97950034218716	0.111119110983301	12
Region1967	7.55906302563209	7.88072567322265	7.74658613181412	0.109164760537175	12
Region1968	7.78389174453149	8.40865042043625	8.07134183504775	0.240609282429549	12
Region1969	7.06585707445549	7.66267080395224	7.34667200006066	0.209770813439122	12
Region197	7.78687521439073	8.33309827440269	8.07872153998462	0.205645779660734	12
Region1970	7.46373771036819	7.96243235321016	7.76137300192027	0.130755600210243	12
Region1971	7.30081194985602	7.87497332437098	7.69688585857357	0.1498430249758	12
Region1972	6.73323673178748	7.45839812956828	7.12612181205515	0.234428693280424	12
Region1973	8.51744345831983	8.81443923810858	8.67797100271578	0.101538376106557	12
Region1974	6.34873703491442	6.79105131954367	6.60538896028943	0.146820296254811	12
Region1975	7.79836132329563	8.48565730874886	8.08837466523176	0.263379738962193	12
Region1976	6.80431445120508	7.78412372654826	7.36089342160446	0.396928850516858	12
Region1977	7.40237245473347	8.09312454468422	7.74862010840462	0.2813886713641	12
Region1978	8.60405035472	9.00942696439413	8.74996793672883	0.124800866874285	12
Region1979	7.32985785296524	7.71848673786697	7.52982367754713	0.0953747421576842	12
Region198	7.48054187434436	8.16544050104452	7.80670133773994	0.281186391744009	12
Region1980	5.76971529341041	6.26925925028752	6.02989124121655	0.195104518388952	12
Region1981	6.70595645171985	7.46429315172036	7.27444157592646	0.225480359239499	12
Region1982	5.60345557134256	6.91126566163812	6.35191734336509	0.53543856683952	12
Region1983	6.33965593492911	7.2920040255186	6.96353431984209	0.304681382913756	12
Region1984	5.66308349664279	6.45030490241507	6.06747876478254	0.253520659310087	12
Region1985	5.63462665707808	6.16930166301706	5.90093517111529	0.192336048663502	12
Region1986	6.02225587575899	6.7571593827055	6.43506542153324	0.25512864310871	12
Region1987	8.38054804596049	9.35456977791527	8.70696876115019	0.275767749053997	12
Region1988	7.85850543741534	8.43164048920661	8.1127341277647	0.207991146136671	12
Region1989	7.26402398497951	7.68627334540561	7.51523326452095	0.119112178475003	12
Region199	5.2923124489206	6.14121497058496	5.83222517423026	0.294365827247161	12
Region1990	7.70181024717923	8.4968347356567	8.06477851690323	0.297800572197369	12
Region1991	8.63359406846951	8.84193155236452	8.71816623926775	0.0702261478438974	12
Region1992	8.40085034000207	9.24420366739649	8.71179460628676	0.289289199479983	12
Region1993	6.47681751840358	6.94920045791505	6.72308091693292	0.143210509457972	12
Region1994	8.34864858468982	8.57741576741895	8.47236187649455	0.0613967351999706	12
Region1995	6.05948581877585	7.16410694871197	6.8173975683615	0.402866324171787	12
Region1996	7.61170690367845	8.25881453519814	8.0477563792723	0.17761572156295	12
Region1997	7.72633309342205	8.63805571599211	8.3501711088018	0.340946612454786	12
Region1998	7.07587578789327	7.50644892511348	7.29235805352756	0.120675027955874	12
Region1999	8.65437166504838	9.19934267185882	8.91688672302634	0.215605164722475	12
Region200	7.18814374000566	7.69296906278286	7.49043583336554	0.165404975524127	12
Region2000	8.03348552048588	8.88804961617323	8.45325021558795	0.23459569262813	12
Region2001	6.90378128708166	7.45194035375391	7.23061501813528	0.162794492151154	12
Region2002	8.05295646857095	8.45823068710245	8.30723630224397	0.120297159769617	12
Region2003	9.32179206209536	9.78965635862506	9.50644526870353	0.190039124955057	12
Region2004	7.59608298286372	8.05751513646288	7.88230026929505	0.148769973388009	12
Region2005	9.41758325560565	10.5657600187684	10.0151978906626	0.357593631011235	12
Region2006	8.35335090121761	9.60942929685652	9.00189466591621	0.482032129557318	12
Region2007	7.01505400277384	8.61385521978479	7.81884940215711	0.491800807934857	12
Region2008	6.24984383838704	7.01761884823313	6.69093544766729	0.30038402890948	12
Region2009	8.23128763797765	8.59950307660192	8.4753967409012	0.101525347902781	12
Region201	6.18992194718221	6.58997526146137	6.37966223968986	0.141676431615183	12
Region2010	8.01956222760427	8.35829209137441	8.15877202256925	0.119588229538859	12
Region2011	6.95519191545289	7.63987452143441	7.33880283805189	0.209266656129523	12
Region2012	6.19069768185247	7.2458231688972	6.79339724028342	0.298319573406121	12
Region2013	7.73964681073492	8.42335802185244	8.06921898173117	0.282428614899898	12
Region2014	7.44502033347013	8.22755227800768	7.81282787181153	0.226806606504232	12
Region2015	7.21138812518893	7.6709690631896	7.41189093876497	0.150703768771925	12
Region2016	7.46335057231545	8.24688629119265	7.78951469454419	0.304190271039577	12
Region2017	7.58272955221089	7.77202458913854	7.67295507667673	0.0603396872663192	12
Region2018	7.78183112144184	8.35377276527561	8.01686033778874	0.183305407535662	12
Region2019	9.18873007923838	9.56784803776022	9.37425241856231	0.150844580349536	12
Region202	5.71408059237664	6.52060769613438	6.25808453100142	0.22372590851354	12
Region2020	7.1710082179253	7.55774106378063	7.32768324272043	0.125633776873821	12
Region2021	6.6879547767011	8.38645822994106	7.4306117073067	0.534439629770238	12
Region2022	6.33725763428793	7.50568628339327	7.00867916189282	0.401285051814075	12
Region2023	7.1286765389761	7.46302992933458	7.32341207961987	0.117608734786288	12
Region2024	7.64840408354845	8.2425934879553	7.92241620539781	0.20804106419698	12
Region2025	6.90350070191697	7.65707439596275	7.37030013506889	0.21075870498762	12
Region2026	6.70041347948585	7.70497905849033	7.08420884939901	0.277229109945968	12
Region2027	7.37723600433475	7.91863050101745	7.6086153194973	0.217440810426846	12
Region2028	7.23389611171131	7.79970000992195	7.44241562222127	0.208937887951249	12
Region2029	6.97055143500458	7.4799085948186	7.25149080631059	0.14163840554518	12
Region203	6.54681972627669	7.10340218704293	6.79522893606746	0.194961908041091	12
Region2030	7.11552709007079	7.50170164301956	7.3143712305924	0.11682606230642	12
Region2031	6.16902514087434	7.08443460106616	6.84336053881661	0.304324292427391	12
Region2032	6.15791010037173	6.99144779289757	6.64373921917866	0.259722601959327	12
Region2033	6.91180055870061	7.41680355274702	7.18696443430728	0.119361984887689	12
Region2034	7.02539130436229	7.99833180199211	7.53868384452928	0.392261614098428	12
Region2035	6.77544395460507	7.39652453918967	7.10566179988841	0.204348477224008	12
Region2036	7.37624129951533	8.54998272909729	7.68827787769452	0.363271107444533	12
Region2037	5.62535104935621	8.50187615645093	7.07846221589309	1.01617885933593	12
Region2038	5.59162006851807	6.43153273961143	6.07227407240018	0.291929545224821	12
Region2039	4.93413897448142	6.83965231608946	6.23027022290151	0.734903122272187	11
Region204	6.36202775457702	7.13704368130772	6.64426024755186	0.228551668509314	12
Region2040	7.01397464109906	7.53476349970447	7.25349589440252	0.201666626699323	12
Region2041	8.00171827702606	9.05222243419839	8.4818985298254	0.381629069890338	12
Region2042	7.64405821188793	8.4163846503079	8.04070243789337	0.248801271965124	12
Region2043	7.67352642411166	8.63400484558447	7.99663147054172	0.273778937164799	12
Region2044	7.64701979732236	8.02902002908109	7.81600410198194	0.132372225071835	12
Region2045	6.53136618420592	7.26224223139873	6.99862926933642	0.263935658097959	12
Region2046	7.6944835814784	7.98825807830297	7.8436825025965	0.084428076525107	12
Region2047	8.77209721836079	9.44979949395035	9.08927754858324	0.246934828852135	12
Region2048	8.18527682804832	8.86882186156178	8.51794800850202	0.210093669817252	12
Region2049	10.4169779552591	10.810399344512	10.5621286941388	0.147361694087162	12
Region205	7.43206771110581	7.90790586509033	7.67324362755385	0.161729600400083	12
Region2050	8.80534022427408	9.29495595879225	9.03570844682395	0.149420306291677	12
Region2051	8.44777742412949	9.03301490057919	8.73565247445203	0.17220485021631	12
Region2052	8.42473277555598	9.26580397537192	8.79815086681454	0.351078287760436	12
Region2053	5.46068284971624	5.71948388285843	5.5870116333254	0.0843321146595346	12
Region2054	7.15765085458544	7.78637582526315	7.48469479139253	0.235852090985947	12
Region2055	8.39397594050372	8.76525464887088	8.55927476558466	0.12555595140094	12
Region2056	6.34521622455975	6.81538951690919	6.60427828777238	0.158613737135049	12
Region2057	6.8612809055562	7.39790319343676	7.15732942291021	0.205039505203223	12
Region2058	7.73470858001136	8.76614747302035	8.26928642072455	0.301573510964874	12
Region2059	6.42707693103678	6.916172167766	6.74263401144541	0.156892169712667	12
Region206	6.54207541212286	7.00617414572977	6.80392807912379	0.131659587203047	12
Region2060	7.16488675700363	7.97658848889451	7.47669897176269	0.265818109201295	12
Region2061	9.22751880673375	10.8536263623399	9.81489289060396	0.510820638561107	12
Region2062	5.84675568604209	7.61182055215623	6.97455579356099	0.636305215510243	12
Region2063	5.68916791542435	7.3800436350031	6.74970141405012	0.654840812349207	12
Region2064	5.43149503214716	6.82843530187039	6.18465519469976	0.517962585865918	12
Region2065	6.48913561037705	8.38602761781491	7.71614808565529	0.72228899451313	12
Region2066	7.09583642567558	7.92079728887289	7.6114929763668	0.254262635049794	12
Region2067	8.38672334524708	8.8343817423212	8.56702123593523	0.167642353302297	12
Region2068	7.89404192133782	8.88469021853834	8.38538671169772	0.441335372890317	12
Region2069	6.84737031049351	7.32513886500913	7.01339961365758	0.15702833780737	12
Region207	7.2956978469582	7.74593676682284	7.50427515260239	0.165730893929516	12
Region2070	7.91619632451164	8.61510191757729	8.25524771500904	0.306591402284647	12
Region2071	8.87495416464874	9.05807850395241	8.95510956910721	0.0469659342443061	12
Region2072	7.39571985937197	8.23556238383156	7.86353789437361	0.312373779918985	12
Region2073	8.20821047876332	8.91055364092691	8.43785364769256	0.204052061854139	12
Region2074	6.12114028154697	6.43363911467744	6.30130266790233	0.0904991836748152	12
Region2075	6.44767251580535	7.19687904834936	6.79565966452576	0.26312954575387	12
Region2076	5.7956805187233	6.24331449567727	6.0787606540814	0.163442067031959	12
Region2077	5.9722568186053	6.84762097151414	6.49035522129517	0.294982031133724	12
Region2078	7.50561720438806	8.77590427257312	8.05021186805789	0.446661114530203	12
Region2079	7.02066116239802	7.49205158205896	7.25053724772431	0.126712602705036	12
Region208	8.48576463941049	9.02203785000972	8.68903501792975	0.170096762757863	12
Region2080	5.92153679700519	6.65567099507349	6.33134537618422	0.274668835738993	12
Region2081	6.62257068862485	7.18257439481415	6.92861373386849	0.169902190571745	12
Region2082	6.37018068075065	7.06293748189544	6.72875910322064	0.266377922125585	12
Region2083	7.28693062502432	8.16293493387028	7.8806839535811	0.30073706656125	12
Region2084	6.60966872805204	7.44687059345513	7.12472234739833	0.271944501728777	12
Region2085	8.18051369193386	8.57627074714583	8.33774793634239	0.104892677705047	12
Region2086	8.58071569460907	9.86290899355489	9.21226740227872	0.546903908299639	12
Region2087	9.41259571516946	10.0498082325681	9.71330979023016	0.293533103088885	12
Region2088	9.17616335241436	10.0826403091971	9.56126577105895	0.371029013949199	12
Region2089	9.06146356119592	10.2350872160354	9.5832928294756	0.540620250915062	12
Region209	7.75669621724126	8.31673896447115	7.99133015449508	0.173046537290184	12
Region2090	9.32269385428281	10.0399756308818	9.66683613049361	0.330441553241975	12
Region2091	7.54815670693573	8.34733570994427	8.00894868982566	0.289788321912219	12
Region2092	7.84212667791947	8.54117091698492	8.15944525247046	0.306763109646447	12
Region2093	6.13267458892892	6.58432083706346	6.39000434088279	0.167010993221667	12
Region2094	8.15053046499327	8.75204075882862	8.48901474919223	0.212562512472521	12
Region2095	6.58794286023131	6.98921346183226	6.84810980999697	0.126131521988819	12
Region2096	7.76606812721585	8.21376315005545	7.99174116870522	0.162127618083518	12
Region2097	8.36904636956512	8.67717780899039	8.50091462720168	0.0892242344491851	12
Region2098	8.61638784260257	9.42173924402835	8.9986376694976	0.348160546760653	12
Region2099	8.87779070540291	9.69504617034458	9.23938103793382	0.359604119817988	12
Region210	7.36346485115326	8.16121458698224	7.69943718038254	0.252459393204856	12
Region2100	6.64760799933482	7.55742805589583	7.15690948498354	0.312265505149619	12
Region2101	7.07208173151226	7.61419023738888	7.43481490555042	0.168874784777616	12
Region2102	6.65302054884203	7.59240665355016	7.18084399690178	0.265489263808015	12
Region2103	6.11450163772468	6.6955387077362	6.50704929249661	0.197502399501715	12
Region2104	6.83198098408421	7.51519782046273	7.27637517605158	0.218942808561047	12
Region2105	6.78022880341815	7.44157431730919	7.17006053086445	0.219109924646765	12
Region2106	7.44807999025591	8.06785158338345	7.85168805709836	0.184260218791516	12
Region2107	10.346644061731	10.9998445579262	10.6799363997634	0.315500826066089	12
Region2108	6.84842168131886	7.33091666104964	7.06312587801843	0.147388667505833	12
Region2109	7.87725368164693	8.60313258828242	8.21119689977682	0.288943514702226	12
Region211	8.17211105042775	9.18068134568819	8.65643426170207	0.399549416167169	12
Region2110	8.9934393642074	9.50737539717048	9.23218662379314	0.200590963486169	12
Region2111	5.90156210558564	6.71158942046837	6.4161748696066	0.260952185300634	12
Region2112	5.76090826775919	6.67558514305246	6.43113785370939	0.312815719963335	12
Region2113	7.37376884251947	9.08998942090221	8.02950471889705	0.616098544214547	12
Region2114	6.95463847062503	7.69735780403458	7.28342172844681	0.215098051108175	12
Region2115	7.06215811817364	7.77822617004246	7.32309139685292	0.223820623498175	12
Region2116	8.73969596510524	9.07202301660221	8.90732514012006	0.0992980804389917	12
Region2117	7.94043104255321	8.71644809598294	8.30629889158449	0.312532079684338	12
Region2118	7.89589249313668	8.97405159380932	8.37434451936526	0.365088323326392	12
Region2119	7.11206724067003	7.47122513844983	7.24382584478378	0.103377577616576	12
Region212	7.0699166263421	8.44609591209485	7.80700813218394	0.398649439910211	12
Region2120	6.61865883408626	7.06049040341663	6.79321435386458	0.13721093974887	12
Region2121	10.5809047146562	11.3328798125352	10.7993633952822	0.275353728481214	12
Region2122	7.73108279805645	8.5053899463278	8.25045933307585	0.234575590998168	12
Region2123	5.3639318270268	6.04679685046554	5.79509093347016	0.264518471531503	12
Region2124	7.9417757536891	8.9068278308784	8.40551171085919	0.310093791587519	12
Region2125	6.77648201826953	7.29218216182451	7.06213340928839	0.137225977655366	12
Region2126	6.5508188145767	6.93476588871568	6.76226641329344	0.128870760978746	12
Region2127	7.19805359350651	7.50161029752632	7.36796400319558	0.0772242959819052	12
Region2128	6.39686251857312	7.1447225457181	6.8835954832132	0.264260574531339	12
Region2129	6.8834917670265	7.34423305808386	7.01590405711471	0.129145133293704	12
Region213	5.82821685943138	6.81982213712199	6.43873673640617	0.368112937073454	12
Region2130	7.74164684509053	8.83148179713341	8.30507629632707	0.499545945412842	12
Region2131	7.37115304959427	8.28095431099199	7.77712241274207	0.346084303894552	12
Region2132	6.9990896799718	7.53597118104555	7.29696534619144	0.164750023575241	12
Region2133	7.00528368837635	7.41943470368552	7.22088950763623	0.125215856177016	12
Region2134	6.96087312363416	7.38574739011531	7.23260827698374	0.114707527325737	12
Region2135	7.08202771836219	7.42002000425725	7.20386983599596	0.0987194611911323	12
Region2136	7.72568747822599	8.06876921731421	7.85492478602367	0.111428518474777	12
Region2137	8.20973249403124	8.7351147848728	8.55088042592402	0.187015196396839	12
Region2138	7.25782947065471	7.91011133843451	7.7323102831547	0.172669832007455	12
Region2139	7.85524784730874	8.65866055958735	8.23999786311185	0.326921896377541	12
Region214	7.8795762397453	8.78444862626424	8.32032664726646	0.349722800418537	12
Region2140	7.50738243863573	7.82525449936758	7.66102683549293	0.103170615903181	12
Region2141	7.09506824979645	7.47860030678166	7.29109125283376	0.125738339413829	12
Region2142	8.26238140163157	8.74156535138683	8.46516403023526	0.179675280915143	12
Region2143	6.23383729417404	6.79453496781861	6.57298661755102	0.187423778068249	12
Region2144	6.63448392483522	7.09450160913517	6.9168737526411	0.140965680652205	12
Region2145	8.6363542592545	8.90983452109918	8.75943752798517	0.0805888522833343	12
Region2146	7.81730019755125	8.42468677124867	8.12093879382305	0.243636318561114	12
Region2147	7.18849266344675	7.66530550753667	7.33511025431958	0.145892208443986	12
Region2148	7.75420798911303	8.51497408567834	8.11763461824578	0.305676294118838	12
Region2149	5.13604586261724	6.11941364079502	5.74535244986998	0.343714521498192	12
Region215	8.04957608385531	9.15503956748369	8.5655902185663	0.495886531893084	12
Region2150	6.06279597507541	6.66573019826356	6.45259748699528	0.209596317939092	12
Region2151	7.98981453488945	8.56995768622939	8.34018696302117	0.173978329003658	12
Region2152	7.57416324133607	8.10155681356283	7.84069265833032	0.149166648110159	12
Region2153	8.04231091039596	8.48547730427129	8.24097670576941	0.160884618318112	12
Region2154	5.01531863243908	6.61253470855962	5.7669170585928	0.570231676827409	12
Region2155	7.49149619164088	7.81729092575959	7.68286642409492	0.0938828140487904	12
Region2156	7.3036556790152	8.19350075683061	7.59222974209298	0.287322783781137	12
Region2157	5.45541796133519	6.60350079422766	6.2282058644234	0.459400650537829	12
Region2158	6.31842189487631	8.0338023449167	7.49012044705061	0.592822847782943	12
Region2159	6.59311770377228	7.49246831113609	7.14551995222042	0.356348256274138	12
Region216	7.5103811053304	8.05641109777862	7.69288619171905	0.194942618189264	12
Region2160	8.05012705568528	9.61157592781219	8.57058007953902	0.487922760196079	12
Region2161	8.53733128889193	9.56670241477562	8.96578504178499	0.373572721669754	12
Region2162	9.85437243895755	10.6158043851405	10.172616532353	0.32123576583421	12
Region2163	6.984993623635	7.98098634571773	7.60567432569355	0.40639409749339	12
Region2164	6.84493801841802	7.28818876944354	7.07257157239963	0.139155610268174	12
Region2165	6.33793738842837	6.79766705017019	6.66312633773296	0.148073107651217	12
Region2166	8.55439254658912	8.73859650713745	8.64369029685485	0.0572339084123016	12
Region2167	8.47411586087654	9.4074234643161	8.82985593679118	0.346625219340852	12
Region2168	7.84145914922221	8.0451102438703	7.95654985674507	0.0656693697120071	12
Region2169	7.33393858005095	7.54443901142997	7.44194125203902	0.0697824043780781	12
Region217	7.61083163268798	8.42135807353792	8.01604337161892	0.325334959150034	12
Region2170	6.40729346753854	7.10451238718592	6.69160209569051	0.23939336078501	12
Region2171	8.41223942283534	8.99008854224043	8.68749463348044	0.211344977974493	12
Region2172	8.03213024069319	8.29811994422545	8.19472977134829	0.0806739407425784	12
Region2173	5.84152147113771	7.09053328311468	6.58766491060494	0.455434564722001	12
Region2174	7.54712463486868	7.97085643526902	7.75860727415782	0.150261639132342	12
Region2175	7.29781743680864	7.59319115187975	7.47413564636656	0.0974711793024022	12
Region2176	6.8379166169436	7.28840359267544	7.09594433240174	0.152738022260296	12
Region2177	8.33676529592081	8.81652083095664	8.56546545193643	0.199489555105646	12
Region2178	7.64544235222111	8.18708492429475	7.92199755870523	0.197522359200301	12
Region2179	6.39025054754228	7.39553976052838	7.07583864129773	0.324170240616862	12
Region218	6.48313747689782	6.9777772847147	6.77770473185156	0.171180579774387	12
Region2180	9.62889505713271	9.94224511713998	9.75591118377633	0.11532228432773	12
Region2181	6.42838683026985	7.76151621573845	7.0077016133213	0.423699983583246	12
Region2182	6.77542010417888	7.17184570575483	7.0167759121118	0.13562632488462	12
Region2183	8.80321946272732	9.20776472586322	8.98412130588681	0.145750915576573	12
Region2184	7.40037748162246	7.89273157881232	7.74996935216348	0.132390972448998	12
Region2185	6.59885201654969	7.01617023284232	6.83049014419619	0.128830517333638	12
Region2186	6.23678428282361	7.13398654172703	6.82248074671339	0.330905398696131	12
Region2187	8.59658855664758	9.64605474726945	9.09853146929883	0.483139243450477	12
Region2188	6.41724433063137	7.20164902059828	6.88039543160933	0.208948017233031	12
Region2189	7.00633520634493	7.33281464022932	7.19636443680889	0.106702781789595	12
Region219	7.05508982701313	7.50044363187376	7.33876100745849	0.137774755774902	12
Region2190	7.40805335884915	8.06639689552294	7.65736811240345	0.152556547127911	12
Region2191	8.95945566436787	9.85554389676451	9.38135712964901	0.425624484441531	12
Region2192	8.04872881475986	9.08778290978492	8.56638044439083	0.490829553867158	12
Region2193	8.25799308266052	8.81078670648914	8.43370303885985	0.184867175404465	12
Region2194	7.0131638177141	7.79710253246803	7.54455507638204	0.259611619112194	12
Region2195	7.94522614629126	8.60577671296778	8.20045256125464	0.238045783952437	12
Region2196	7.13481847782112	8.59740482392567	8.03620448689789	0.455629522287855	12
Region2197	6.92108006713128	7.86376258878458	7.54850749007041	0.28841721122951	12
Region2198	5.90273374844713	6.58056727475984	6.28548572026567	0.260004036927887	12
Region2199	7.3199541393976	8.05118451674887	7.53118656617243	0.214381166587889	12
Region220	7.60539944807372	8.49416522546175	7.95012848863737	0.324084776400439	12
Region2200	6.20979774587746	6.84540460817522	6.5132243501215	0.184840669579067	12
Region2201	7.1837368427854	7.50346340711677	7.35575826550249	0.0943331704468187	12
Region2202	8.1654886540297	9.02812778693964	8.57396815514251	0.342213993451257	12
Region2203	6.94489747134827	7.59509916259844	7.27529105866883	0.194296408445236	12
Region2204	8.99239513084073	9.32856628457333	9.17292376022392	0.101666807217386	12
Region2205	6.13177584726735	6.6002055191696	6.36934238723481	0.173313377498245	12
Region2206	6.16318395457599	6.93405030924719	6.55778835247348	0.244401507391533	12
Region2207	6.31335967296235	7.04540116109415	6.69174307021627	0.257820460728051	12
Region2208	7.80048235684017	8.7360286161798	8.22672984096378	0.408972786808105	12
Region2209	8.49736648715441	9.05861870881007	8.68750663565161	0.18052292880722	12
Region221	8.69626924692456	9.43231273918619	9.0738395843265	0.317963299648289	12
Region2210	6.84232098482917	7.56169547557064	7.26781810220481	0.280767808388376	12
Region2211	6.34554468501509	6.78810098067862	6.55936008184086	0.16264246917874	12
Region2212	7.55372860420052	7.91071091607499	7.70551717155911	0.132091306632374	12
Region2213	8.022298046835	8.25410593145291	8.15966397809206	0.0780556590051497	12
Region2214	6.60539722590458	7.47231393375678	7.11711873242254	0.258466404467813	12
Region2215	7.76407379049739	8.88625424988582	8.30215291794361	0.500284249870384	12
Region2216	6.90565400033115	7.24407014081443	7.06750019274935	0.115656355648134	12
Region2217	6.39898225297113	7.52551989309314	7.21464338282453	0.401413451697145	12
Region2218	7.69313645743194	8.16947860659242	7.87640522365545	0.148794795397713	12
Region2219	7.73028245951271	8.17895544819684	7.9339621582059	0.145974187108691	12
Region222	7.25925485147954	7.50340118803155	7.32889893839334	0.0724237487518479	12
Region2220	6.10193640790564	7.38025157303037	6.94032034251042	0.505624910030672	12
Region2221	6.35535922317585	7.5237119451327	7.13400536888515	0.403663212750929	12
Region2222	6.67460369524123	7.12941041232104	6.90670289801401	0.135485041783974	12
Region2223	8.24130456303662	8.57787115916686	8.4108822577799	0.126408472886628	12
Region2224	8.53604288054092	8.73462290403944	8.62885593177996	0.0583795125270705	12
Region2225	7.43512390233256	8.43003926346358	7.75523130119045	0.295812905006422	12
Region2226	6.66382656087686	7.63084900760464	6.96939912471863	0.300709602453218	12
Region2227	7.25833604601103	7.85290825938236	7.53276506368211	0.174606625854702	12
Region2228	5.64179827486635	6.5175062147942	6.17956149652533	0.297723692616442	12
Region2229	6.60042995303536	7.10954168668987	6.8724048487942	0.150158394415071	12
Region223	5.51316819582814	6.41542327500185	5.92518771192542	0.279919753272963	12
Region2230	6.23397342246676	7.22562838335818	6.95541030623421	0.331303153042077	12
Region2231	7.67693911740823	8.20931073507653	7.92547868034462	0.173813944848634	12
Region2232	7.16928837884087	7.62103135180513	7.42332536552265	0.152878922575241	12
Region2233	5.67390593542295	6.37275450842299	6.06181900992258	0.218529175201934	12
Region2234	6.62178202617138	7.39601526862303	7.06577977077219	0.270990533060447	12
Region2235	6.60486470617156	7.30885766272326	6.95853493048707	0.238464677775345	12
Region2236	8.84754677085496	9.61787651930531	9.10679237128721	0.288888760823786	12
Region2237	7.95504255414475	8.53438882467076	8.24711287958558	0.170121960254345	12
Region2238	7.93235906812792	8.54449746912774	8.14594159784021	0.190442404964249	12
Region2239	7.62432298407861	8.20432594286621	7.95153191518011	0.22210542279472	12
Region224	7.15674404601633	8.04779094431839	7.47388073707479	0.281672693275987	12
Region2240	7.4821170495214	7.73653049737776	7.60023884680639	0.102090356188633	12
Region2241	9.59906778115628	9.98538220935836	9.80564275519274	0.178248350098393	12
Region2242	7.3987637136025	7.71524881306771	7.58068642032212	0.0847948135215522	12
Region2243	6.47735216804959	7.1524037464781	6.941368982462	0.21980507492034	12
Region2244	8.13831810364514	8.72244524532415	8.37779866858654	0.214600226361039	12
Region2245	8.28772500225999	8.56770362053556	8.46361007957768	0.0934302765572656	12
Region2246	7.68056490436549	8.45365547469817	8.17477778734142	0.280177566613058	12
Region2247	8.64931293808883	9.00421321569141	8.85289924412669	0.0935226429137411	12
Region2248	7.47582021696174	7.84944453242832	7.62874974659	0.111090334935409	12
Region2249	7.41958651881857	7.80404848177925	7.64924445683952	0.115475927430629	12
Region225	7.2722397543307	7.62880247667808	7.47311675151075	0.108999285400716	12
Region2250	8.92703668314804	9.25167947563129	9.11197187709202	0.0978145492068789	12
Region2251	6.0429295556241	6.49547128545069	6.2702361563263	0.154044245984076	12
Region2252	6.66525794938678	7.68488027412	7.17278843716894	0.322423037611962	12
Region2253	7.27073043205809	8.10671025571996	7.69867761504753	0.270430580678472	12
Region2254	4.87861887120307	6.90188284207706	6.19556774132426	0.822995474750378	11
Region2255	7.36226394821927	8.17126493554221	7.68359515052173	0.277017334696602	12
Region2256	7.62587278186658	7.99261774142041	7.75728257113812	0.118546330568559	12
Region2257	8.10490830255667	8.42171507334408	8.30807111148778	0.0896560534187867	12
Region2258	6.72545422363031	7.30818818117749	7.02767145719556	0.214922645114059	12
Region2259	8.29285408199647	8.84042738947372	8.58324686391494	0.247073401167593	12
Region226	8.33291455809581	8.63601211100808	8.47297857756108	0.110702916572809	12
Region2260	7.74571477561829	8.36629209216943	7.94886360146849	0.156504555446011	12
Region2261	7.44928613310984	7.7676826677469	7.58580607069344	0.0973220934095756	12
Region2262	8.33795400958964	8.95449918922789	8.65143756424832	0.217721209206364	12
Region2263	6.04136333105131	7.05553092359936	6.66750783698976	0.37743833350078	12
Region2264	7.22954983357424	7.61134517713414	7.47368272059502	0.114124214691769	12
Region2265	6.30469237053807	7.03777879833231	6.70035778190651	0.250918053943352	12
Region2266	6.186666915166	6.61913238008297	6.40420810001586	0.138382310054562	12
Region2267	7.58303571192324	8.09678724662517	7.82529380015787	0.158423030106127	12
Region2268	5.9905831542642	6.4488613524823	6.21863276142024	0.154250311795786	12
Region2269	8.15728170779229	8.64707656359233	8.41083900440148	0.20515445542266	12
Region227	6.34870524598381	7.09181709976784	6.80848170754655	0.195055434579788	12
Region2270	7.19888460510525	7.66000048229199	7.38821410095067	0.165903288653911	12
Region2271	6.84693633692558	7.23895840503213	7.06044252570573	0.130163777795978	12
Region2272	8.37263548245694	8.73655599204747	8.55459722852917	0.112392938848959	12
Region2273	7.16973932893113	7.45450451000089	7.30647439728469	0.0829372735053373	12
Region2274	7.79899315508013	8.11462425109737	7.8991802009302	0.0919190392586436	12
