geneID	ATAC_region	ATAC_factor	ATAC_direction	Time	Gd7	Toll10b	Toll9
FBgn0014343	Region9573	Toll9	Down	0.979771167576664	0.565583928515618	1.55501740065406	-2.80358661014114
FBgn0087007	Region9830	Gd7	Up	0.0714155131014828	2.28467704312672	-0.730350261132384	-1.75745833104701
FBgn0087007	Region9831	Gd7	Up	0.155045512304938	2.30754082578515	-1.08000317022851	-1.30791907908828
FBgn0087007	Region9833	Gd7	Up	-0.111687320995836	1.99128677731659	-0.908323257572363	-1.16095349167156
FBgn0087007	Region9834	Gd7	Up	0.561648116464789	1.86394095351424	-0.974142134879854	-0.917637431925281
FBgn0087007	Region9835	Gd7	Up	0.877286275898184	2.70494570549159	-1.32475477787253	-1.45300028813435
FBgn0087007	Region9836	Gd7	Up	0.456720013114492	1.99643276915098	-0.699672069719321	-1.45186030321597
FBgn0087007	Region9837	Gd7	Up	0.230553212599666	3.21305577656064	-1.60877141034481	-1.67795189179127
FBgn0087007	Region9839	Gd7	Up	1.21692313742543	1.62044925260543	-0.999915899668685	-0.588957038213694
FBgn0087007	Region9841	Gd7	Up	-0.605172258258366	2.32227080955514	-1.43825521510358	-0.836841616978987
FBgn0087007	Region9847	Gd7	Up	1.07612414117418	5.2051418826524	-2.91891280740567	-2.29158973699595
FBgn0087007	Region9848	Gd7	Up	1.40087841465595	2.58944247721812	-1.87751815808432	-0.55952589777287
FBgn0087007	Region9850	Gd7	Up	1.35398865833632	1.38529018099424	-0.511810504365132	-0.971507023983988
FBgn0087007	Region9851	Gd7	Up	-0.833268239810099	1.65395763644043	-0.257887336547474	-1.64184393948113
FBgn0087007	Region9857	Gd7	Up	0.97054748859389	1.7990971447215	-0.884124552159626	-0.962301377593593
FBgn0087007	Region9858	Gd7	Up	1.4420696570072	3.62683444394772	-2.21676827621829	-1.34712391039095
FBgn0002778	Region9932	Gd7	Up	-0.202007484127825	2.49645524584111	-1.18973392425456	-1.3859150288904
FBgn0025776	Region9949	Toll9	Up	-0.651635551357667	-1.13749014021059	-0.256733784592507	1.72147691126697
FBgn0025776	Region9950	Toll9	Up	-0.870837924959374	-1.29296304089477	-0.999510353332677	2.92240414951043
FBgn0025776	Region9952	Toll9	Up	-0.613509565550265	-3.24231765833349	0.287957005479129	3.51547080769904
FBgn0025776	Region9970	Toll9	Up	-0.387418028976442	0.101499362201004	-2.32695345959087	3.05276794937463
FBgn0025776	Region9982	Toll9	Up	-0.28352605444172	-0.678295300515347	-0.9375151964615	2.09687308701452
FBgn0036494	Region9994	Toll9	Up	0.863202332316073	0.363419783886157	-1.95027598970866	2.22306637573089
FBgn0036494	Region9998	Toll9	Up	0.179004746318732	-1.26267404617451	-0.397566671910659	2.06454323530881
FBgn0036494	Region10000	Toll9	Up	1.16425872744457	0.289850899282743	-1.38647487970886	1.54244424422419
FBgn0036494	Region10001	Toll9	Up	0.622849034583934	-0.110607189657334	-1.60444025494414	2.3225812832999
FBgn0036494	Region10014	Toll9	Up	1.87202591159018	-1.06966055322647	-1.09171515836083	2.77904170711593
FBgn0000489	Region10100	Toll10b	Up	1.59680596733456	-2.64589288367014	3.88790798186261	-2.11559564851023
FBgn0000489	Region10101	Toll10b	Up	0.338109154043551	-1.54415281811101	2.78028590892196	-1.93232045038468
FBgn0000489	Region10121	Toll10b	Up	1.17490263303728	-0.706330001142901	1.83014431725179	-1.645792947923
FBgn0052182	Region10380	Toll10b	Up	0.608951233508841	-0.813133348121986	1.96257532719713	-1.69775055303854
FBgn0052182	Region10381	Toll10b	Up	-1.33300305815093	-0.785257123263161	1.67334927846697	-1.33670564906577
FBgn0052182	Region10382	Toll10b	Up	0.692640824537495	-2.49205283642562	3.71165076360833	-2.06053681346828
FBgn0052182	Region10383	Toll10b	Up	1.36206778366315	-2.03357469302085	2.9388451920785	-1.55871012712022
FBgn0036896	Region10649	Toll9	Up	0.548441806528178	0.459575202421402	-1.70602985032466	1.77388490837137
FBgn0037031	Region10863	Gd7	Up	1.65624364135733	2.03074388153482	-1.57849527935088	-0.294069330014227
FBgn0037031	Region10864	Gd7	Up	0.709058710933351	2.42984106745274	-1.08414232881271	-1.44969559358528
FBgn0026179	Region10895	Toll9	Up	1.03042829865802	-1.15312866020765	-0.440988097461231	1.99174229641669
FBgn0264711	Region11009	Toll10b	Down	1.50107226440733	1.0957047428287	-1.81751718234617	1.1591992835538
FBgn0027930	Region12300	Toll9	Up	-1.27482683847762	0.599572679342627	-2.16885186020238	2.23664646001499
FBgn0261434	Region12345	Toll9	Up	-1.34639505598024	-1.43769223521346	-0.101431607611668	1.87144034482782
FBgn0261434	Region12346	Toll9	Up	1.74981479917769	-2.47996354330422	-0.0298927475319605	3.03021096084403
FBgn0261434	Region12347	Toll9	Up	0.35221303593545	-1.34168603681736	-0.573473622824798	2.39981096189831
FBgn0004878	Region12651	Gd7	Down	-1.09990562934567	-1.47609014043329	0.743951577755123	0.76420448840651
FBgn0001138	Region13026	Gd7	Up	1.02624448641171	1.83464432038262	-1.69439770668039	0.100463342563864
FBgn0001138	Region13034	Gd7	Up	1.350286189156	1.51021223630449	-1.28153295472726	-0.0718087314681246
FBgn0266801	Region13083	Gd7	Up	-0.363569032709339	1.86365115602416	-0.69669833709402	-1.29585901034048
FBgn0266801	Region13084	Gd7	Up	-0.787145973792407	2.45954441625543	-1.14312927825722	-1.40501345369512
FBgn0266801	Region13087	Gd7	Up	-0.346213488763845	3.12746896532097	-1.16156218714676	-2.18499810912781
FBgn0266801	Region13088	Gd7	Up	-0.617673230333949	3.55144049594711	-1.30971917864797	-2.49390650821855
FBgn0266801	Region13090	Gd7	Up	-0.574352717262072	2.34876692659185	-0.744537665346392	-1.81535554459367
FBgn0266801	Region13091	Gd7	Up	-0.476266660743252	2.47025401509811	-0.742029787755458	-1.96522171311831
FBgn0266801	Region13092	Gd7	Up	-0.488652916751286	2.75372666742292	-0.98069428134373	-1.9812714401958
FBgn0266801	Region13093	Gd7	Up	-0.376080955289917	3.62185318887363	-1.46303999914954	-2.36957845764062
FBgn0266801	Region13094	Gd7	Up	-0.46792105556739	2.382337813363	-0.920050473202256	-1.61633640144922
FBgn0266801	Region13095	Gd7	Up	-0.339432322834783	2.86055619000155	-1.27924615076445	-1.7026741655899
FBgn0266801	Region13096	Gd7	Up	-1.01870017951887	2.18770469680345	-1.0045586885419	-1.26640869694629
FBgn0266801	Region13097	Gd7	Up	-0.36726655570533	2.27916658125306	-1.97769908079059	-0.0488135746956978
FBgn0266801	Region13098	Gd7	Up	0.0796609599171223	1.98706876559887	-1.79598275104912	0.0553387158221858
FBgn0266801	Region13099	Gd7	Up	0.248439016475364	2.03899206940646	-1.53172199684297	-0.367833892632743
FBgn0266801	Region13100	Gd7	Up	0.414605098813039	2.52016925991875	-1.20780224552713	-1.38984646337764
FBgn0266801	Region13101	Gd7	Up	-0.990352447976546	2.61484896338549	-1.47011632657893	-1.1460497440544
FBgn0037788	Region13382	Toll9	Down	1.10838663652133	-0.0839852396144924	1.86520435360292	-2.44382526194633
FBgn0037788	Region13400	Toll9	Down	-1.18190813910003	-0.252081875230299	1.52516794224507	-1.77721826595012
FBgn0037788	Region13403	Toll9	Down	-1.186265773172	-0.245754390238399	1.551061547475	-1.82017732284581
FBgn0037819	Region13456	Toll10b	Up	1.57098953096248	-1.55091233962446	1.66329313140434	-0.400040317814408
FBgn0037819	Region13502	Toll10b	Up	0.436724410057883	-1.23619015867389	2.13182470358824	-1.41872525647912
FBgn0263316	Region13605	Gd7	Up	-1.03062285732118	3.32875859840252	-1.86434501269906	-1.46869442502544
FBgn0263316	Region13630	Gd7	Up	0.943947669588669	1.26263728501983	-0.243528064092266	-1.18972781947355
FBgn0260746	Region13687	Toll10b	Up	-0.39975005827921	-1.20442331873198	1.94264022789212	-1.19887652723445
FBgn0038038	Region13721	Gd7	Up	-0.0703926722470033	3.28900057093949	-1.59261791025927	-1.79153940830865
FBgn0038038	Region13722	Gd7	Up	0.836300507626014	3.02259050524379	-1.12284917038256	-2.11139821844724
FBgn0038038	Region13726	Gd7	Up	-0.453433502942635	4.01311792566349	-1.70575890452573	-2.51003176806392
FBgn0038071	Region13752	Gd7	Up	-1.49755706520465	1.60009042968876	-1.23631827684519	-0.241845841342639
FBgn0003308	Region13763	Toll10b	Up	0.827673065427283	-1.30987763671648	1.98006568427974	-1.12282560937933
FBgn0003308	Region13784	Toll10b	Up	-1.0245725691462	-1.79964386495043	2.38816914659146	-1.089302187623
FBgn0004666	Region13793	Toll10b	Up	0.652673273109085	-1.45895130128731	1.99090683579025	-0.957920449453606
FBgn0000046	Region13831	Toll10b	Up	0.817316803046868	-2.40289065858754	3.60467716470648	-2.0220505455641
FBgn0000046	Region13833	Toll10b	Up	0.75325101082301	-1.59555679236876	2.70432564109859	-1.7667090884222
FBgn0000576	Region13898	Toll9	Up	1.33102290821543	-1.55011948304881	-0.798844379928873	2.95858035047204
FBgn0000576	Region13905	Toll9	Up	-1.06016646376805	-1.25028402496221	-0.0989695305779712	1.64217337379764
FBgn0000576	Region13908	Toll9	Up	0.845047351268951	-1.16669102460513	-1.37430811623996	3.28160206388066
FBgn0000576	Region13913	Toll9	Up	0.292926660591539	0.0353884875092051	-1.85891285009868	2.49382051400376
FBgn0000576	Region13916	Toll9	Up	0.691994715872474	-0.997712777723024	-0.542206510284383	1.94251143425602
FBgn0000576	Region13919	Toll9	Up	1.41112013543584	-2.69298877719668	-1.11311630703499	4.76505201154675
FBgn0000576	Region13920	Toll9	Up	0.0261898522222625	-1.36537354165716	-0.6605350364527	2.54715952769965
FBgn0000576	Region13932	Toll9	Up	1.02144683952447	-0.266267238594427	-1.12723254744458	1.85907064107964
FBgn0020299	Region14013	Toll10b	Up	0.267095317092816	-1.01326841582704	1.96935195101528	-1.46574841526115
FBgn0020299	Region14015	Toll10b	Up	1.03768331257936	-1.30153794157727	2.28587258872249	-1.55015077816898
FBgn0020299	Region14016	Toll10b	Up	-0.261681279324187	-1.31826563548944	2.2113964596271	-1.42836434562897
FBgn0020299	Region14017	Toll10b	Up	0.066842249626674	-1.77892895358105	3.13876315222789	-2.13845496420787
FBgn0020299	Region14019	Toll10b	Up	0.484065655639963	-1.4130653671603	2.16416659857088	-1.2496449568373
FBgn0020299	Region14020	Toll10b	Up	-0.240881795402676	-1.45753347182724	2.28008356992601	-1.35420999549402
FBgn0265140	Region14039	Toll9	Up	-1.07817562079312	-1.10091346264144	-1.08636997292138	2.80942141810588
FBgn0003117	Region14218	Gd7	Up	-1.64262385834465	1.72473875112316	-0.806179609140263	-0.979023090690673
FBgn0003117	Region14236	Gd7	Up	2.3327973613685	3.90726044548963	-2.1370493472894	-1.79393397004204
FBgn0003117	Region14237	Gd7	Up	0.87652813452822	1.93425368213705	-1.01488580772725	-0.946799931472481
FBgn0003117	Region14240	Gd7	Up	1.26011135535985	2.68545920951475	-1.62466489103107	-1.02028457851386
FBgn0003117	Region14242	Gd7	Up	-1.45393931394912	3.85790641328842	-2.71896934256665	-0.940413724410597
FBgn0003117	Region14243	Gd7	Up	0.808589344587123	1.65991065958813	-0.907095863419966	-0.763177555362118
FBgn0003117	Region14244	Gd7	Up	0.29862501714124	3.3167827392456	-1.93393486424321	-1.35930330202143
FBgn0003117	Region14245	Gd7	Up	0.589654118825211	2.94471072436799	-1.80999909207286	-1.07990638260783
FBgn0003117	Region14246	Gd7	Up	1.03242489144167	2.6054810244375	-1.36166931125056	-1.28273285119637
FBgn0003117	Region14259	Gd7	Up	-1.21904390230814	1.94708752323046	-1.70770536841959	-0.0169208172698837
FBgn0040271	Region14299	Toll9	Up	-0.438328088936475	-0.956415649364395	-0.613513840020128	1.99002919226622
FBgn0259244	Region14330	Toll10b	Down	1.16963286580908	0.991225223203933	-1.71589062642436	1.14647301674145
FBgn0259244	Region14340	Toll10b	Down	-1.51054271849183	1.41476434227419	-1.69731147690125	0.610575088049081
FBgn0020493	Region14466	Gd7	Up	0.829822011365432	2.63256509638671	-1.2171386733652	-1.51259225850978
FBgn0020493	Region14469	Gd7	Up	0.526643299891898	3.2375103658159	-2.03954889561779	-1.11963609878053
FBgn0020493	Region14470	Gd7	Up	0.0715401920106623	2.7109869067256	-1.26427299752214	-1.54280967120318
FBgn0020493	Region14480	Gd7	Up	0.931747207137071	1.82748603629013	-0.662985628108096	-1.29826534169258
FBgn0020493	Region14482	Gd7	Up	-0.919333624613501	2.96240440580572	-1.24506802373047	-1.87208097171589
FBgn0264005	Region14516	Toll10b	Down	-0.95991504238866	2.07868532605225	-2.14021338961598	0.414602641877459
FBgn0264005	Region14523	Toll10b	Down	1.19476834841601	1.12099250672951	-1.6304498009945	0.873463990160764
FBgn0010389	Region14592	Toll10b	Up	0.354042202322209	-1.4255188187036	2.2802307114819	-1.39300219255431
FBgn0010389	Region14593	Toll10b	Up	0.0444298503262813	-1.56471494001948	2.17035820887824	-1.07529044015951
FBgn0010389	Region14594	Toll10b	Up	0.29645270805196	-1.16913061522344	2.0775783378516	-1.42554190072493
FBgn0010389	Region14595	Toll10b	Up	1.12037012416888	-1.42025617255685	2.23691194230847	-1.34023766354931
FBgn0261113	Region14690	Toll9	Down	0.745615080226814	0.193543372103089	1.15548480973129	-1.80995720583905
FBgn0014135	Region14804	Gd7	Up	-0.744808352215044	2.64667300468301	-1.36339707044938	-1.33002937931673
FBgn0014135	Region14805	Gd7	Up	-1.06194281096887	1.96483771096481	-1.68742739423804	-0.0659866374001712
FBgn0014135	Region14818	Gd7	Up	1.16538174819968	1.42983667746171	-0.467778918640892	-1.08528562253091
FBgn0004110	Region15018	Toll10b	Up	-0.65850640365511	-1.60754964359568	1.84905866253778	-0.58524430818782
FBgn0004110	Region15051	Toll10b	Up	1.33286685943556	-0.970407971773955	1.8830283393518	-1.39962547059248
FBgn0004863	Region15086	Gd7	Up	-0.279511934209351	3.47719662978401	-2.15395402908885	-1.25245578059455
FBgn0004863	Region15090	Gd7	Up	0.39892203595942	2.56169450071368	-1.44421806242445	-1.11731383441104
FBgn0004863	Region15091	Gd7	Up	0.230889593348731	4.95102814339169	-3.46551879451	-1.23943181696137
FBgn0004863	Region15092	Gd7	Up	-0.368015044107145	4.10798499346845	-2.60004487336329	-1.40413788897331
FBgn0004863	Region15094	Gd7	Up	0.437424700015401	2.11009900166164	-0.972057187737734	-1.21720862733765
FBgn0266581	Region15175	Gd7	Up	0.716319646162924	1.60564272157445	-0.716789274036564	-0.957433905628906
FBgn0266581	Region15198	Gd7	Up	-0.523933992689733	2.0884496098449	-0.844747562558472	-1.36482525560868
FBgn0266581	Region15199	Gd7	Up	-0.968620887589459	2.49484676513039	-0.77032284373914	-1.9562607942607
FBgn0039039	Region15341	Toll10b	Up	-0.334565424104434	-1.58079215970531	2.66407899622073	-1.72959043976952
FBgn0039039	Region15342	Toll10b	Up	-0.726470779035996	-1.56278614739131	2.26439373339855	-1.20592654702853
FBgn0039039	Region15343	Toll10b	Up	0.425042047453272	-2.48156063726252	3.88139004173781	-2.3047929645666
FBgn0039039	Region15344	Toll10b	Up	0.333256586710556	-1.78926303022737	3.00902605617702	-1.94897222992761
FBgn0039039	Region15345	Toll10b	Up	0.569371443947725	-1.84850405602478	3.30185256505078	-2.27712187509716
FBgn0039039	Region15346	Toll10b	Up	0.233078769349348	-1.815874003696	2.62556991741769	-1.39367025676153
FBgn0039039	Region15347	Toll10b	Up	0.125239555755127	-1.57954804467152	3.07202376909605	-2.28772908048168
FBgn0003118	Region15382	Toll10b	Up	1.52126220700249	-1.17323817635967	1.61260604190167	-0.78613775797946
FBgn0003118	Region15407	Toll10b	Up	0.485747685995644	-1.34149167569918	2.00844711700783	-1.12344344566281
FBgn0003118	Region15408	Toll10b	Up	1.37633942590795	-1.36190256984689	2.38776148209853	-1.61641241642563
FBgn0004898	Region15684	Gd7	Down	0.83946903100669	-2.12205049590211	1.47473512388411	0.5457133622259
FBgn0000064	Region15844	Toll10b	Up	0.291195341727723	-1.50358647877366	2.13472270498125	-1.10035202367027
FBgn0000064	Region15845	Toll10b	Up	1.65741639981683	-1.34215083932196	2.27698897674421	-1.48907312159275
FBgn0000064	Region15846	Toll10b	Up	0.637282727990675	-3.46055767170488	5.0967226166665	-2.7829968258658
FBgn0000064	Region15847	Toll10b	Up	0.854336225714869	-2.45092691745339	3.88549842484265	-2.34732564082465
FBgn0000064	Region15848	Toll10b	Up	0.503479529583831	-2.47936664956858	4.25611121361392	-2.81874314478713
FBgn0000064	Region15850	Toll10b	Up	1.01938237475452	-0.646228955650838	1.78944535660203	-1.66270698797617
FBgn0262473	Region15888	Toll9	Down	1.50622580479402	0.570264072957122	1.09772856115681	-2.18525947564562
FBgn0262473	Region15890	Toll9	Down	0.246854598202833	1.14146086691984	0.721935491833463	-2.36102914044357
FBgn0262473	Region15894	Toll9	Down	0.982649650931258	0.149344478281545	1.20569712611323	-1.82519303068536
FBgn0262473	Region15895	Toll9	Down	1.42567407113163	0.0688171821475439	1.10563370585364	-1.59158689177818
FBgn0003137	Region16087	Toll10b	Up	-1.26214795658281	-3.23853124738186	5.28263223452958	-3.30430703740394
FBgn0003137	Region16101	Toll10b	Up	0.84083918696549	-1.66719027849933	2.74652634624106	-1.73794262267574
FBgn0000492	Region16273	Toll9	Up	0.323455003325526	-1.09580342019074	-0.527411979395605	2.04056576058832
FBgn0000492	Region16281	Toll9	Up	2.00912196901207	-1.71558284495596	-0.00658683515979381	2.07700272213113
FBgn0039679	Region16318	Toll9	Up	1.62475665775254	-1.62390223343682	0.0414917194390234	1.90088517550407
FBgn0001297	Region16333	Gd7	Up	0.811324827738643	3.41609592005632	-1.54014040000144	-2.01634929846556
FBgn0001297	Region16336	Gd7	Up	-0.766850143958577	2.67109390263199	-1.72492876581872	-0.866158566327642
FBgn0001297	Region16337	Gd7	Up	-0.386089898054442	3.31160931915537	-2.13154733087787	-1.08342571685955
FBgn0001297	Region16338	Gd7	Up	0.234767311169285	4.48944320047827	-2.40594463323454	-2.12880802288203
FBgn0001297	Region16340	Gd7	Up	0.614447796950447	1.88386828970368	-0.674682214798205	-1.35027025697678
FBgn0001297	Region16341	Gd7	Up	0.101484887999372	2.02458680430349	-0.680226083218079	-1.51233198931146
FBgn0001297	Region16347	Gd7	Up	1.42206291588504	2.28903975318985	-1.84974166532524	-0.235312353853769
FBgn0001297	Region16350	Gd7	Up	0.871132243203609	1.66270823585751	-1.18891358254347	-0.382010731210775
FBgn0004606	Region16536	Toll10b	Up	0.556145514931259	-2.01276139177708	3.13781447192837	-1.85529186006955
FBgn0004606	Region16539	Toll10b	Up	0.753651119175743	-1.20492837592956	2.26520644103024	-1.63840797335839
FBgn0004606	Region16587	Toll10b	Up	0.834568415109567	-1.81194464579205	2.04212165398715	-0.602294092028269
FBgn0002780	Region16800	Toll9	Down	0.539928934758753	1.24859492142307	1.13487475629719	-3.05362565292611
FBgn0002780	Region16801	Toll9	Down	1.06538417471418	0.0510088355757678	1.20546990037458	-1.70634624923182
FBgn0002780	Region16802	Toll9	Down	-0.796245119591396	-0.0556550991874702	3.19903395497938	-4.29798021043902
FBgn0002780	Region16803	Toll9	Down	-0.0144692586341142	1.76934066306955	1.64674300337494	-4.37979028323753
FBgn0002780	Region16804	Toll9	Down	0.380572541813279	1.29174221091706	1.03737894010052	-2.97260405370164
FBgn0002780	Region16805	Toll9	Down	-0.114480333242824	0.651536843529884	1.43645081915124	-2.74541322400325
FBgn0002780	Region16806	Toll9	Down	0.687853786424373	2.58506761804377	-0.326348451169845	-2.67081692962287
FBgn0005558	Region17028	Toll9	Up	0.861163421456541	-1.58207211560365	-0.447774360849935	2.51806343007798
FBgn0019650	Region17094	Toll10b	Down	-1.19272861425179	1.11953514234997	-1.9341311119648	1.28959262758737
FBgn0019650	Region17098	Toll10b	Down	0.0522546602440465	1.75475625660104	-3.16362699633058	2.20152007004704
FBgn0019650	Region17155	Toll10b	Down	-3.63486262881056	1.54149122607364	-4.75206719245169	4.62601617975117
FBgn0002561	Region17209	Gd7	Down	0.0138681633580786	-2.26628990319245	1.77838106110024	0.305260250266609
FBgn0000137	Region17247	Gd7	Down	2.11368020971714	-2.47201084176596	1.08900965100054	1.49388686334941
FBgn0261930	Region17282	Gd7	Down	1.08195134742816	-1.94672890110354	0.412469378322954	1.783832648789
FBgn0264598	Region17637	Gd7	Down	-0.89867736776914	-1.5531364566118	0.236090723556246	1.5500524534507
FBgn0003285	Region17701	Toll9	Down	0.896956443060528	-0.499733154211664	1.8700949731619	-1.9493434871603
FBgn0003285	Region17721	Toll9	Down	1.65680585312472	-0.657815044252141	2.93801612595234	-3.21596081053057
FBgn0003285	Region17722	Toll9	Down	2.58415834678483	-0.278287001010213	3.0581745037098	-3.83741090324886
FBgn0003285	Region17723	Toll9	Down	2.28709427246964	0.507882446314808	2.17989460313533	-3.58667385873331
FBgn0262656	Region17748	Toll10b	Up	0.462562467773112	-1.13876842761665	2.32878878320309	-1.80491700088319
FBgn0262656	Region17749	Toll10b	Up	0.326857268845568	-1.26593438345451	3.439331409228	-3.16695814162378
FBgn0262656	Region17750	Toll10b	Up	0.186294713502652	-1.66266154108032	4.40908924440757	-4.01196186338966
FBgn0262656	Region17751	Toll10b	Up	0.539839564911694	-1.23682376062286	2.12274848381511	-1.40557702952867
FBgn0262656	Region17783	Toll10b	Up	1.00441946424231	-0.618066172859194	1.79829249673792	-1.70872713692232
FBgn0029939	Region18308	Gd7	Down	-0.333655658476174	-2.23107089284938	1.64287057645692	0.447709692058231
FBgn0024250	Region18342	Gd7	Down	1.20261671686302	-2.53305147216432	1.61286394206082	0.852670066913083
FBgn0024250	Region18343	Gd7	Down	1.3444242339105	-1.77743117076357	0.56518906769582	1.37137070583626
FBgn0024250	Region18345	Gd7	Down	1.65155105896908	-2.06377684566867	1.0562093167157	1.04654528101967
FBgn0024250	Region18347	Gd7	Down	0.636398508662711	-1.99816451407568	0.863155900571087	1.23087479273869
FBgn0024250	Region18348	Gd7	Down	0.0619726810505225	-2.16477982989011	0.396058598244892	2.06907021907197
FBgn0029504	Region18373	Toll10b	Up	1.37094761667771	-1.48868277307497	1.84210518131002	-0.719042002584383
FBgn0029504	Region18387	Toll10b	Up	0.68099857822198	-1.10106105270209	2.6090562729177	-2.2327944263801
FBgn0083940	Region18702	Toll9	Up	-0.556429871869612	-1.01414388168995	-1.34734022395109	3.06091958585946
FBgn0083940	Region18704	Toll9	Up	0.791436527260175	-0.837307378304204	-1.40827289831159	2.93089794214238
FBgn0083940	Region18705	Toll9	Up	0.0928772735307758	-1.63681784424754	-0.483520062058498	2.63283043398815
FBgn0083940	Region18707	Toll9	Up	-0.825261610364701	-1.09998599455036	-0.641974606365941	2.20192778952989
FBgn0083940	Region18708	Toll9	Up	-1.29884250448042	-1.50003771813931	-0.13112505231937	1.98711004163
FBgn0083940	Region18709	Toll9	Up	-0.0556873417395648	-2.13990931677649	-0.786524547115573	3.65272034361713
FBgn0083940	Region18711	Toll9	Up	-1.36409811524237	-0.868800056831537	-1.33063274537627	2.86292049532658
FBgn0083940	Region18712	Toll9	Up	-1.3472741587853	-0.742950652581487	-0.954574409345831	2.19808781253901
FBgn0001145	Region18837	Toll10b	Up	-0.101371723623175	-1.68099902509989	3.35238663107481	-2.54799098604238
FBgn0001145	Region18840	Toll10b	Up	-0.105755676133752	-1.59042814193167	2.19050189072801	-1.07178094558158
FBgn0001145	Region18866	Toll10b	Up	1.36040292906667	-1.59892093433136	2.3005020754545	-1.21163827380781
FBgn0030482	Region19113	Toll10b	Up	-0.926035372408727	-1.80075443629136	3.50196706838457	-2.60773610687857
FBgn0030510	Region19139	Toll10b	Up	-0.704372279080664	-2.34271033509039	3.90954360574813	-2.51058270411372
FBgn0015773	Region19222	Gd7	Down	0.194580005492151	-3.15213444803901	1.71611710702098	1.45804273833712
FBgn0015773	Region19227	Gd7	Down	-0.831231973854981	-3.11453407245185	1.66270680593816	1.48559625179096
FBgn0015773	Region19228	Gd7	Down	-0.614091878097346	-3.91807723382728	2.47173078126417	1.3503014254111
FBgn0015773	Region19229	Gd7	Down	-0.249641252047921	-2.71977442897458	1.54186734082212	1.17462608633714
FBgn0003463	Region19320	Gd7	Down	-1.44190813462116	-1.99919602414267	1.99570578671204	-0.313241406765608
FBgn0003463	Region19337	Gd7	Down	-2.11978661066085	-2.42938257709401	1.12628869672084	1.39163437170931
FBgn0003463	Region19338	Gd7	Down	-1.69389909933273	-2.55752576319554	1.46872911009244	1.07884349050992
FBgn0003463	Region19339	Gd7	Down	-2.13854665758472	-2.47061112959943	1.20072619571515	1.3397628473649
FBgn0003463	Region19340	Gd7	Down	-1.41101380528826	-2.22765220563907	0.798148982335902	1.59620780841608
FBgn0261245	Region19514	Toll10b	Up	0.546623259589989	-2.02593310847355	3.17723555833484	-1.89320418629845
FBgn0001250	Region19524	Toll10b	Up	0.446860235873253	-1.93996410054724	2.32599571674315	-0.835320580694602
FBgn0001250	Region19525	Toll10b	Up	1.25328269688414	-2.55755132373754	2.60050195862311	-0.465425046131167
FBgn0001250	Region19538	Toll10b	Up	-0.962087261692587	-1.55086321409658	1.92432292816787	-0.756273608022944
FBgn0000163	Region19595	Gd7	Up	1.36634034986594	2.31965621996318	-1.49708538987552	-0.753416383297759
FBgn0000163	Region19596	Gd7	Up	0.78287265943178	2.31250654548507	-2.0419587022154	-0.00132058110557423
FBgn0030900	Region19693	Toll10b	Up	-0.0595126665417246	-2.38557154291822	3.04324466630079	-1.27685521628734
FBgn0030900	Region19694	Toll10b	Up	1.38762338527031	-2.19690153596227	3.65923184890297	-2.34479565159817
FBgn0030900	Region19695	Toll10b	Up	0.567425134877102	-2.07004652074586	3.00858194270927	-1.6099013985673
FBgn0030900	Region19696	Toll10b	Up	0.472361785834433	-2.28179753568622	3.37894077938974	-1.86000346799642
FBgn0030904	Region19703	Toll9	Up	2.38934699367544	0.183922477423756	-2.20696913936388	2.78969454806816
FBgn0030904	Region19711	Toll9	Up	1.72283358860035	-2.06097140107872	-0.605517711349313	3.31058313750279
FBgn0030904	Region19716	Toll9	Up	2.22451783319988	-1.09237161094097	-0.702768770742365	2.27570256779244
FBgn0030904	Region19718	Toll9	Up	-1.79830899799023	-0.113682335102175	-1.32804486499311	1.94914779497741
FBgn0031037	Region19935	Toll10b	Up	0.0569880113282892	-1.08845228557572	2.50521915773403	-2.10630810030757
FBgn0040089	Region19961	Toll10b	Up	0.316354329214452	-1.55502956851607	3.14297332860182	-2.4140947660408
FBgn0040089	Region19981	Toll10b	Up	-0.870318403661491	-2.32829788982442	3.86232472209188	-2.46352592737378
FBgn0040089	Region19982	Toll10b	Up	-0.405289128098945	-2.09618754177147	3.14217980135828	-1.76068395071769
FBgn0040089	Region19986	Toll10b	Up	-1.01417745382016	-1.27154182262464	1.86094623932727	-1.00649876183751
FBgn0000719	Region20372	Toll9	Down	1.53073927759747	-0.221370481235055	1.41400511380168	-1.66255748392008
FBgn0000719	Region20379	Toll9	Down	0.319735648308821	-0.468676797303604	1.71492548368697	-1.77505162768861
FBgn0000719	Region20384	Toll9	Down	-0.289449075306533	-0.39868180996147	1.7511475072106	-1.90885048518969
FBgn0002931	Region8	Gd7	Up	-1.3678652357339	2.22337546296092	-0.692958669875521	-1.73458423870226
FBgn0002931	Region10	Gd7	Up	-0.992775408014387	2.51605536796456	-0.781171633168881	-1.96702315209051
FBgn0002931	Region23	Gd7	Up	-1.08500361659523	1.73120606794743	-0.278912648769384	-1.70627256441433
FBgn0002931	Region33	Gd7	Up	-0.772906168664269	1.94077993840259	-1.05557770947576	-0.899142945685129
FBgn0003963	Region81	Toll10b	Down	0.748618510462643	1.02286580617973	-1.91989644087622	1.38669759505322
FBgn0003963	Region82	Toll9	Down	0.658847164540804	1.10939494527906	1.0707829750175	-2.79837685778424
