gd7_3h_rep1	gd7_3h_rep2	gd7_5h_rep1	gd7_5h_rep2	toll10b_3h_rep1	toll10b_3h_rep2	toll10b_5h_rep1	toll10b_5h_rep2	toll9_3h_rep1	toll9_3h_rep2	toll9_5h_rep1	toll9_5h_rep2
FBgn0027945	47	28	73	44	32	42	81	77	41	48	42	82
FBgn0037065	17	24	28	21	16	18	37	31	14	14	14	22
FBgn0259785	1553	760	1293	1229	964	1169	1359	1242	1251	1168	660	1576
FBgn0037067	2	1	5	3	2	4	1	7	3	0	2	2
FBgn0037068	6	0	9	4	9	9	10	3	10	7	8	7
FBgn0000551	5	1	10	6	7	14	6	11	3	4	4	6
FBgn0263841	19	16	0	3	14	24	4	2	22	22	1	0
FBgn0037069	13	3	3	4	9	9	3	1	10	8	3	1
FBgn0037070	42	18	23	21	14	23	27	27	26	29	13	23
FBgn0037071	149	68	55	66	87	68	80	46	97	106	30	100
FBgn0003042	835	417	274	261	437	478	297	271	535	621	172	304
FBgn0086913	16	9	15	1	21	14	15	8	21	11	12	7
FBgn0037073	461	203	386	370	282	361	450	410	286	328	143	392
FBgn0037074	450	219	433	444	275	322	452	426	352	379	207	504
FBgn0052436	55	31	23	18	29	33	38	18	49	41	29	14
FBgn0037076	126	51	52	37	54	68	61	54	90	94	22	43
FBgn0037078	3	2	3	2	3	3	8	1	2	3	2	2
FBgn0052437	9	1	6	4	4	11	10	7	6	7	2	5
FBgn0052440	4	0	3	1	0	1	1	0	1	0	2	2
FBgn0261258	14	12	19	13	8	17	18	15	11	11	12	11
FBgn0002842	6	5	2	1	6	11	4	1	6	4	1	4
FBgn0037081	134	54	67	110	98	111	99	86	121	102	47	110
FBgn0053288	5	7	8	10	5	9	12	5	15	11	8	15
FBgn0005694	49	16	52	70	26	40	69	44	38	47	39	70
FBgn0037082	414	210	197	179	215	240	227	174	331	349	119	268
FBgn0283479	56	30	14	6	43	42	9	8	30	24	9	8
FBgn0267849	76	47	120	114	64	82	120	131	70	64	57	157
FBgn0014143	32	22	249	8	405	503	5	291	212	170	43	59
FBgn0037085	145	54	11	5	438	523	5	3	808	726	5	5
FBgn0037086	28	16	3	2	17	21	7	1	14	30	1	5
FBgn0037087	22	10	19	21	14	15	25	29	28	26	15	26
FBgn0015239	34	15	84	37	30	56	35	63	41	40	24	54
FBgn0264561	289	165	299	318	236	267	312	294	286	310	143	403
FBgn0037090	10	6	19	5	10	22	9	28	16	3	12	11
FBgn0037092	41	24	26	34	26	35	48	16	21	25	22	36
FBgn0026371	1269	621	547	674	596	660	630	606	816	767	252	663
FBgn0037093	1165	527	502	617	652	712	608	564	868	814	289	685
FBgn0037094	782	334	293	337	339	439	335	320	574	499	177	469
FBgn0052442	614	374	243	160	297	374	147	274	434	438	130	220
FBgn0029152	288	123	192	226	164	216	212	216	249	252	103	261
FBgn0053289	76	50	7	17	18	17	15	9	24	27	7	7
FBgn0015283	1018	627	947	677	582	675	560	1057	941	984	481	1006
FBgn0263911	265	119	76	73	99	133	102	77	137	127	52	95
FBgn0028663	68	34	38	36	40	49	39	54	40	62	23	40
FBgn0053290	6	9	6	8	3	6	10	7	13	17	11	17
FBgn0037098	735	347	584	622	451	521	729	646	588	629	363	834
FBgn0037099	7	11	3	12	11	7	9	9	17	4	2	9
FBgn0037100	6	3	16	7	9	8	21	16	13	13	12	19
FBgn0037101	9	3	8	7	4	5	10	3	7	4	6	3
FBgn0037102	190	112	101	65	89	123	93	99	106	90	56	94
FBgn0052438	461	217	269	416	189	233	413	278	384	403	184	493
FBgn0052441	267	121	157	148	154	178	164	146	209	197	82	162
FBgn0261953	6	7	9	7	12	8	13	8	11	9	9	11
FBgn0037105	291	133	88	140	138	137	152	68	203	194	69	168
FBgn0037106	16	17	2	6	8	7	8	5	8	12	7	8
FBgn0037107	14	5	2	4	9	7	5	6	8	9	3	8
FBgn0037108	550	333	319	308	351	387	310	369	355	378	171	302
FBgn0037109	1063	554	1051	1287	731	926	1513	1030	935	938	631	1579
FBgn0037110	303	182	153	173	146	157	187	163	143	133	53	119
FBgn0043783	13	3	8	14	9	10	14	5	16	10	11	10
FBgn0052445	36	24	21	13	10	13	35	7	12	20	9	18
FBgn0052446	24	10	27	71	11	19	96	40	18	21	26	55
FBgn0264711	94	45	79	483	27	39	532	76	73	78	78	193
FBgn0037114	6	0	5	1	2	1	2	3	1	2	1	3
FBgn0037115	8	9	15	63	3	10	72	6	9	5	7	24
FBgn0037116	48	21	58	33	32	33	51	45	44	22	38	64
FBgn0037117	200	81	85	93	101	123	111	99	126	143	58	130
FBgn0261059	2	0	2	2	0	2	1	2	3	1	2	2
FBgn0052447	30	12	55	98	31	45	91	38	21	14	13	39
FBgn0037120	167	90	198	155	147	171	154	208	138	155	96	224
FBgn0037121	155	96	126	112	111	111	134	113	128	121	57	133
FBgn0037122	4	3	4	1	1	3	4	2	5	3	3	2
FBgn0037123	5	2	3	2	0	1	7	0	2	4	4	3
FBgn0037124	3	1	2	0	1	2	2	1	4	2	2	0
FBgn0037125	3	2	4	3	4	3	3	3	6	5	3	2
FBgn0037126	0	0	3	0	3	2	3	0	0	2	1	4
FBgn0037127	2	1	1	3	0	3	4	1	1	1	4	2
FBgn0037128	1	3	5	4	0	3	7	1	5	0	4	6
FBgn0037129	4	4	4	3	2	3	4	1	1	2	1	3
FBgn0037130	18	3	13	8	8	9	10	11	10	7	8	13
FBgn0037131	8	2	13	3	3	5	8	12	7	3	5	2
FBgn0037133	0	0	2	0	0	1	0	0	0	0	0	1
FBgn0000560	10	3	4	6	4	5	6	2	8	7	8	16
FBgn0264487	2	0	2	0	0	1	0	0	0	3	2	1
FBgn0022936	1569	1076	1354	1769	1004	1235	1423	1635	1611	1498	1347	2016
FBgn0037134	520	250	246	252	330	408	276	289	391	397	147	315
FBgn0037135	553	291	602	431	400	495	506	734	465	461	287	633
FBgn0052448	75	41	220	19	343	406	30	317	90	95	25	43
FBgn0046301	475	243	148	191	295	351	240	169	394	379	102	211
FBgn0037137	636	317	761	625	551	740	775	721	583	548	208	541
FBgn0037138	10	8	7	13	6	8	10	7	10	6	11	10
FBgn0037139	1	2	3	4	3	2	4	0	7	1	0	1
FBgn0262737	50	25	133	105	55	82	125	180	57	57	84	216
FBgn0037140	17	5	10	12	7	6	21	11	8	7	14	22
FBgn0037141	461	332	471	515	380	465	539	685	517	453	358	740
FBgn0037142	156	83	244	285	108	144	304	266	191	186	159	500
FBgn0037144	3	1	51	11	17	22	17	37	12	14	29	37
FBgn0029091	38	23	96	53	32	58	41	96	55	48	75	146
FBgn0037146	10	4	22	11	7	25	24	12	13	13	14	16
FBgn0000045	10	7	10	8	11	18	22	10	19	15	10	12
FBgn0037147	11	8	10	4	6	8	19	6	8	4	5	3
FBgn0263249	0	1	3	0	1	3	1	0	1	1	0	0
FBgn0004514	16	10	8	6	6	19	21	7	17	14	5	15
FBgn0037149	5322	2932	155	187	1966	2319	231	153	3858	3760	137	222
FBgn0027532	822	426	342	404	390	495	452	363	588	569	200	540
FBgn0037150	78	45	92	137	43	64	155	105	62	53	67	122
FBgn0037151	218	119	77	86	107	131	96	81	112	132	48	99
FBgn0000100	233	106	344	352	170	227	350	385	225	208	159	394
FBgn0259973	3	1	0	0	1	0	0	1	1	0	1	2
FBgn0004414	0	0	2	1	0	2	0	1	1	0	0	1
FBgn0037153	54	43	143	184	35	55	261	146	125	95	158	415
FBgn0028500	953	450	261	358	475	510	420	321	689	698	180	402
FBgn0015075	354	219	179	197	192	204	208	159	303	281	92	198
FBgn0037156	385	233	232	66	257	298	125	238	180	188	54	109
FBgn0004179	319	153	149	195	156	187	242	157	231	255	110	238
FBgn0025702	136	90	70	68	81	66	109	64	78	76	61	110
FBgn0011771	897	414	400	465	514	585	495	385	663	636	220	585
FBgn0027086	368	182	396	405	339	421	437	402	363	370	166	426
FBgn0004449	1370	659	1520	1401	1083	1196	1566	1589	1371	1328	959	2674
FBgn0052450	1	2	5	0	0	5	5	0	3	2	0	1
FBgn0037162	9	3	8	6	5	7	10	4	11	7	10	15
FBgn0037163	12	6	4	8	6	5	6	1	4	6	1	6
FBgn0037164	18	16	8	5	4	11	9	2	8	11	7	13
FBgn0037165	13	10	4	4	1	2	16	5	4	6	8	10
FBgn0037166	6	0	4	6	7	5	9	2	9	4	16	8
FBgn0037167	4	1	5	2	1	2	1	1	4	4	1	0
FBgn0263004	2	0	1	1	0	2	2	0	3	1	1	6
FBgn0263036	3	2	2	0	3	5	2	2	6	3	0	3
FBgn0263035	1	1	1	1	2	0	1	3	2	1	0	3
FBgn0263034	1	2	2	2	3	2	3	1	4	1	1	0
FBgn0037169	3	0	5	3	1	1	0	0	3	3	5	1
FBgn0037170	7	7	7	9	10	5	7	3	4	5	6	8
FBgn0037171	2	1	2	0	2	1	2	7	1	4	1	7
FBgn0037172	3	1	3	1	2	3	4	1	2	2	0	1
FBgn0053766	0	1	2	2	0	0	1	2	0	1	0	4
FBgn0053767	1	0	2	1	0	2	0	1	2	2	1	4
FBgn0053768	1	2	2	0	0	3	3	1	2	0	2	2
FBgn0053769	1	1	2	0	1	6	3	1	2	2	3	1
FBgn0053770	1	2	0	2	1	1	1	3	1	3	1	1
FBgn0053771	2	1	0	1	1	1	3	0	1	0	1	2
FBgn0053772	2	0	1	1	1	2	2	1	1	1	1	0
FBgn0037174	8	3	7	5	1	5	8	2	5	3	1	8
FBgn0037175	2	5	3	2	5	1	2	1	9	3	3	5
FBgn0037176	0	1	5	0	0	4	4	5	4	2	2	1
FBgn0037177	5	1	4	1	1	4	1	2	4	1	2	0
FBgn0037178	4	1	2	0	1	3	1	1	2	3	2	1
FBgn0037179	10	3	3	1	2	2	3	2	2	3	3	2
FBgn0037180	2	2	1	0	3	2	1	0	1	1	1	7
FBgn0052453	1	2	2	1	2	2	0	3	3	1	3	2
FBgn0266591	19	20	40	26	20	38	18	72	37	31	22	24
FBgn0037181	11	4	4	1	8	6	6	6	8	5	10	9
FBgn0037182	304	151	277	258	194	254	340	282	263	227	134	306
FBgn0052452	428	204	233	208	203	225	249	243	242	264	123	263
FBgn0016034	154	81	119	50	148	137	36	166	83	71	27	39
FBgn0037183	74	39	14	11	12	17	13	15	24	25	3	6
FBgn0037184	520	311	147	141	369	386	186	153	314	318	63	177
FBgn0037185	55	21	20	32	44	41	38	29	37	44	13	33
FBgn0260481	70	41	39	45	48	62	50	36	52	63	17	52
FBgn0037186	90	38	60	59	51	72	78	56	97	84	53	127
FBgn0010830	406	196	246	255	234	258	277	270	313	285	128	310
FBgn0037188	199	98	79	158	87	100	132	85	152	158	61	182
FBgn0052451	190	97	170	202	78	112	235	141	113	122	58	155
FBgn0037191	7	1	11	14	5	8	14	11	8	4	2	20
FBgn0027339	32	23	15	24	17	20	24	12	16	23	16	22
FBgn0266977	2	1	0	2	0	1	3	0	2	0	2	0
FBgn0037195	4	0	2	0	5	3	3	0	2	3	2	1
FBgn0052462	6	4	5	6	3	3	7	5	4	3	2	5
FBgn0052459	8	4	4	8	5	10	9	4	5	5	9	5
FBgn0037197	1	3	1	0	2	1	2	0	3	3	0	5
FBgn0053169	64	49	39	51	33	41	62	40	35	35	48	61
FBgn0053170	106	60	41	44	38	36	66	34	71	55	30	59
FBgn0037199	124	87	147	141	91	142	169	134	118	138	97	154
FBgn0010348	233	108	184	167	96	142	198	164	179	131	95	184
FBgn0037200	374	217	147	200	179	223	198	185	252	266	102	182
FBgn0044324	2795	1234	1078	1308	1139	1418	1304	1109	1863	1743	576	1513
FBgn0037202	771	435	377	289	347	427	314	400	355	392	160	315
FBgn0037203	9	6	10	6	6	10	10	9	13	14	3	9
FBgn0037204	9	6	3	0	2	0	4	2	2	4	3	2
FBgn0037205	36	20	9	10	10	11	14	6	18	15	6	12
FBgn0037206	11	8	14	16	11	19	20	15	8	3	9	11
FBgn0037207	58	40	654	238	347	521	309	573	94	112	121	366
FBgn0052461	1	1	3	3	2	3	5	2	2	5	3	4
FBgn0052457	8	3	0	1	3	1	3	0	1	4	4	0
FBgn0262509	253	112	119	183	93	111	183	144	187	184	141	334
FBgn0024733	250	117	336	365	157	192	330	332	235	270	175	426
FBgn0264492	193	98	159	221	84	92	201	138	162	200	121	342
FBgn0053217	181	97	237	277	132	166	281	237	230	237	171	339
FBgn0052350	122	67	363	402	100	151	397	371	207	180	320	610
FBgn0054031	39	24	6	9	6	2	11	5	12	13	8	3
FBgn0266347	72	34	20	39	29	33	61	19	48	57	19	38
FBgn0010215	533	264	552	637	255	303	574	519	478	491	397	759
FBgn0052230	157	86	88	114	78	99	140	107	136	166	74	168
FBgn0250816	115	68	25	82	37	35	104	24	68	78	42	69
FBgn0039977	198	98	201	168	138	150	168	228	159	190	117	284
FBgn0058298	9	6	5	12	2	4	12	0	9	7	8	14
FBgn0040056	24	11	9	19	7	5	22	13	27	10	14	22
FBgn0264699	6	8	7	4	7	10	11	2	18	10	10	7
FBgn0058470	9	7	5	6	8	7	8	6	12	7	9	10
FBgn0058045	194	108	111	197	98	115	192	151	182	203	96	209
FBgn0011288	8	3	5	4	5	5	8	3	7	9	3	5
FBgn0259697	18	9	7	5	2	3	11	2	2	3	2	3
FBgn0044510	181	101	97	161	85	98	118	112	148	142	84	182
FBgn0028993	17	8	17	6	9	14	9	16	18	20	26	49
FBgn0085736	53	26	36	39	25	29	69	43	35	39	25	39
FBgn0058002	60	36	44	46	33	29	85	54	60	46	46	64
FBgn0040022	1507	696	1030	1316	749	849	1210	993	1129	1118	581	1706
FBgn0040020	158	87	151	141	80	107	166	120	134	159	109	202
FBgn0260008	79	34	166	150	62	92	166	176	83	82	101	173
FBgn0267429	18	6	2	9	5	6	13	2	20	8	7	11
FBgn0040001	415	211	95	387	97	95	387	105	258	262	113	195
FBgn0058178	35	19	27	40	13	19	45	30	26	39	22	38
FBgn0058160	26	15	15	26	7	12	38	14	26	29	18	51
FBgn0085599	0	2	7	6	0	3	2	0	7	7	2	3
FBgn0260997	6	0	3	3	2	0	4	1	2	6	4	4
FBgn0063670	213	154	273	260	121	157	227	249	229	200	195	338
FBgn0260987	655	334	364	469	382	429	455	402	673	668	274	681
FBgn0028697	424	209	380	381	272	290	375	347	373	381	247	492
FBgn0024804	455	250	318	316	247	262	260	369	372	328	268	445
FBgn0020660	403	184	361	319	232	299	304	363	327	342	194	415
FBgn0039959	533	241	782	1000	283	353	824	804	718	670	637	1571
FBgn0267428	12	10	5	5	6	7	16	0	3	5	5	9
FBgn0284080	51	31	77	81	28	31	76	83	49	57	62	105
FBgn0069969	2	3	5	4	3	6	6	1	8	2	4	6
FBgn0003256	240	107	129	181	134	98	155	151	189	204	95	250
FBgn0058191	629	350	361	355	286	355	346	373	463	461	197	405
FBgn0267398	1806	1160	1714	1547	1240	1295	1176	1894	1573	1434	700	1704
FBgn0262123	61	33	19	60	19	20	40	7	35	46	22	40
FBgn0267861	77	45	65	97	28	28	75	43	151	140	63	172
FBgn0039993	232	124	140	314	77	104	301	138	305	294	228	433
FBgn0087011	15	12	4	2	6	9	12	5	3	13	13	9
FBgn0263780	48	28	22	39	19	21	46	17	34	49	27	36
FBgn0058263	24	9	35	21	57	40	18	36	48	44	17	57
FBgn0085638	73	28	23	36	19	15	45	21	34	39	24	55
FBgn0020908	4	4	1	4	1	2	8	1	6	5	1	1
FBgn0260995	0	6	2	3	4	2	2	1	2	3	0	4
FBgn0085569	1	0	0	1	2	3	1	2	6	2	0	3
FBgn0085512	4	2	5	0	0	1	0	0	0	1	0	0
FBgn0262124	230	110	199	300	119	136	247	196	254	268	168	411
FBgn0046706	727	385	424	481	413	443	392	463	620	621	251	589
FBgn0262115	520	240	513	434	298	380	483	551	440	470	243	561
FBgn0262116	60	38	68	102	32	50	89	98	62	66	39	104
FBgn0262117	319	191	367	471	191	226	470	341	322	340	254	545
FBgn0260798	93	34	94	71	54	83	113	93	118	90	74	127
FBgn0040007	135	52	102	115	64	74	115	82	96	103	66	111
FBgn0046692	82	44	70	122	20	33	136	51	85	77	55	132
FBgn0260799	499	262	356	474	204	243	472	328	474	553	264	640
FBgn0032997	911	497	565	553	576	675	651	633	909	884	388	672
FBgn0040005	260	109	260	288	145	160	321	285	249	231	177	411
FBgn0026401	702	351	677	848	501	538	795	742	932	968	495	1151
FBgn0039994	94	41	92	170	51	54	136	92	156	134	103	285
FBgn0250830	218	113	651	729	209	322	752	696	336	331	502	933
FBgn0261387	380	161	261	351	198	203	327	249	312	327	193	451
FBgn0033000	518	328	498	543	324	349	474	705	417	368	345	638
FBgn0264911	6	2	2	2	2	10	10	0	6	3	3	5
FBgn0040849	11	7	4	4	7	6	9	3	12	10	5	7
FBgn0013348	1	1	0	2	2	4	2	1	2	1	0	2
FBgn0033005	203	128	243	443	120	149	476	268	261	264	251	561
FBgn0026238	308	119	258	251	146	198	317	264	223	259	167	417
FBgn0033010	139	64	134	207	61	75	187	100	105	130	135	258
FBgn0053554	998	589	1231	1466	654	789	1091	1438	1186	1117	772	1933
FBgn0033015	985	490	488	552	457	551	562	479	684	712	299	574
FBgn0261403	519	255	325	351	207	230	395	322	351	418	196	499
FBgn0033017	236	110	194	238	119	133	290	192	180	223	136	264
FBgn0033019	265	145	241	308	186	188	274	247	232	232	140	378
FBgn0050441	25	10	5	3	7	8	9	2	17	17	5	4
FBgn0033020	228	168	117	170	128	157	212	147	172	139	93	128
FBgn0033021	1118	531	549	781	526	602	666	614	844	922	343	851
FBgn0286203	43	29	11	16	19	19	22	8	31	27	15	15
FBgn0050440	18	10	8	5	7	12	20	11	22	17	14	15
FBgn0050438	16	18	6	15	8	3	14	5	11	13	6	12
FBgn0033027	2	1	1	1	0	0	5	3	2	0	4	2
FBgn0039969	184	129	214	256	116	140	211	249	166	163	133	258
FBgn0039970	29	12	21	26	16	15	54	14	26	24	29	33
FBgn0033028	428	219	135	245	197	222	220	193	327	313	135	304
FBgn0027507	1755	1012	1192	1083	1044	1230	1104	1343	1264	1230	605	1364
FBgn0033029	995	450	677	687	530	658	767	679	796	803	367	899
FBgn0033031	52	43	8	9	17	27	17	3	34	34	7	13
FBgn0033032	707	328	478	358	435	465	443	504	492	526	257	538
FBgn0033033	84	48	8	16	29	30	27	27	51	38	11	18
FBgn0259979	1125	498	303	421	445	460	412	354	760	806	250	504
FBgn0259978	168	76	220	238	129	138	268	211	178	134	138	339
FBgn0267978	30	10	26	48	15	17	55	17	15	6	16	22
FBgn0022288	110	64	252	223	126	138	276	263	123	97	108	225
FBgn0085229	10	4	5	5	7	3	3	4	5	2	2	7
FBgn0033038	330	174	163	164	185	242	198	166	249	303	119	236
FBgn0266580	1556	800	1086	1164	1044	1200	1055	1188	1317	1364	700	1281
FBgn0025693	16	12	25	27	8	15	34	15	16	15	15	27
FBgn0033041	6	7	1	17	4	1	16	2	3	4	2	3
FBgn0033042	11	9	3	6	2	4	9	2	7	3	6	1
FBgn0033043	18	6	4	6	6	1	10	4	4	5	10	6
FBgn0085414	6	10	6	17	9	7	17	2	9	3	2	5
FBgn0265631	0	0	2	0	0	0	0	1	1	0	0	0
FBgn0263109	32	21	19	22	26	35	35	12	40	25	29	38
FBgn0033047	7	6	6	5	6	5	12	5	7	2	9	14
FBgn0033048	20	6	14	2	23	30	12	8	18	18	11	12
FBgn0263855	1062	554	557	768	631	700	698	592	794	732	412	1028
FBgn0002774	1334	581	613	726	797	913	724	728	1032	1006	373	923
FBgn0264959	1379	683	616	721	581	644	709	661	705	729	353	865
FBgn0000043	217	94	330	310	156	191	373	332	212	177	205	468
FBgn0033050	263	173	361	300	194	240	343	389	274	299	189	370
FBgn0033051	48	24	87	20	17	31	12	81	15	19	17	34
FBgn0033052	175	99	104	160	92	78	188	107	100	96	71	137
FBgn0033054	33	19	3	17	6	11	15	5	10	15	1	12
FBgn0033055	248	120	172	219	164	173	249	147	209	197	93	236
FBgn0085240	3	1	4	2	1	2	2	2	6	5	2	4
FBgn0033058	13	7	7	4	3	4	8	7	10	12	8	8
FBgn0033056	7	9	3	9	7	9	8	2	17	14	14	8
FBgn0284246	289	153	270	247	200	237	307	265	252	258	204	271
FBgn0033060	171	93	89	106	86	97	127	112	140	140	56	94
FBgn0033061	271	147	261	270	228	256	374	250	318	299	176	418
FBgn0033062	916	466	764	800	562	675	777	745	806	846	405	1139
FBgn0000546	234	129	342	405	159	220	496	369	220	211	141	308
FBgn0033063	11	8	5	9	11	7	11	3	5	11	6	7
FBgn0033065	10	9	7	4	8	9	10	2	11	6	7	8
FBgn0040502	7	6	2	2	7	3	1	0	4	2	1	1
FBgn0033067	1429	667	21	163	258	276	184	25	867	779	26	76
FBgn0262867	11567	5355	155	1038	1868	2129	1024	157	7153	6445	198	505
FBgn0050432	50	24	2	3	6	4	3	1	27	28	1	3
FBgn0033069	158	73	14	21	26	23	39	5	87	60	13	13
FBgn0050431	117	69	170	106	42	63	173	156	80	83	62	98
FBgn0033072	297	147	93	94	112	152	120	79	261	273	67	114
FBgn0021847	691	301	197	252	275	369	269	250	576	564	115	296
FBgn0263144	2022	963	346	598	631	713	551	382	1194	1212	214	572
FBgn0033074	696	321	86	178	209	225	165	97	390	424	55	151
FBgn0286511	122	54	44	32	59	57	50	23	84	66	27	31
FBgn0086655	3103	1521	1704	1930	1832	2109	2171	1885	2474	2445	1112	3193
FBgn0033076	18	22	5	4	12	14	2	1	20	15	3	4
FBgn0053919	14	10	34	39	11	24	33	28	20	10	11	37
FBgn0262736	66	26	105	83	34	48	83	92	43	50	31	81
FBgn0026761	527	298	312	247	325	400	308	363	371	348	132	298
FBgn0042085	1536	733	847	974	902	966	1068	870	1135	1141	521	1323
FBgn0033079	12	11	24	19	5	12	20	24	12	9	13	40
FBgn0029131	19	9	19	36	18	21	39	21	18	19	10	16
FBgn0050443	179	104	174	145	130	143	171	159	177	194	78	209
FBgn0033081	616	292	514	416	426	609	582	522	512	570	298	768
FBgn0013732	59	47	303	271	75	116	267	312	104	88	155	345
FBgn0266518	437	297	402	302	327	382	441	425	441	476	241	328
FBgn0284249	1143	588	383	440	464	554	543	378	769	715	196	471
FBgn0033085	809	374	264	423	327	383	432	243	533	489	146	366
FBgn0033086	183	89	109	80	77	107	113	101	103	103	52	99
FBgn0033087	438	183	217	217	264	308	255	214	335	315	106	254
FBgn0033088	440	225	97	93	233	181	116	118	235	256	60	115
FBgn0033089	134	82	45	32	79	74	65	54	72	72	27	34
FBgn0033092	21	13	22	24	14	20	32	30	21	22	11	21
FBgn0259977	24	13	9	6	10	14	6	8	25	17	6	13
FBgn0033090	53	22	74	35	32	42	59	50	34	34	24	48
FBgn0050446	12	5	11	10	11	8	20	4	14	8	10	7
FBgn0033093	78	40	55	95	41	38	98	53	75	81	39	79
FBgn0259483	487	229	205	188	292	294	235	209	349	361	99	261
FBgn0014009	268	128	135	124	156	173	140	115	177	202	69	156
FBgn0266525	11	7	30	25	16	15	26	25	12	20	39	84
FBgn0033095	70	20	180	186	57	70	193	170	126	101	207	548
FBgn0033096	2	2	2	3	2	4	4	1	4	9	3	4
FBgn0033097	3	4	1	2	0	3	5	0	3	5	8	6
FBgn0010482	76	34	55	34	62	45	44	34	48	37	24	37
FBgn0028579	408	207	164	184	288	288	221	174	297	310	105	245
FBgn0042083	198	104	93	102	97	117	141	91	126	161	63	134
FBgn0027066	509	223	257	296	252	299	274	261	387	407	146	392
FBgn0033100	142	107	82	45	93	113	68	55	73	83	35	61
FBgn0033101	15	12	6	10	7	16	15	12	10	16	9	12
FBgn0085421	26	15	40	39	14	21	37	41	47	23	30	56
FBgn0000473	25	10	31	16	10	17	24	24	8	14	8	17
FBgn0014028	120	69	96	77	84	116	106	121	88	93	77	151
FBgn0033104	213	119	73	78	91	124	104	137	151	169	59	113
FBgn0022224	156	92	48	59	72	98	68	62	87	103	51	60
FBgn0265003	2028	883	488	614	1086	1252	654	494	1421	1253	311	741
FBgn0033108	17	4	17	6	23	35	23	4	23	20	10	10
FBgn0085244	6	2	1	1	4	2	2	8	4	2	4	7
FBgn0040674	2	2	1	2	2	1	3	1	1	5	1	0
FBgn0265935	138	57	92	98	63	72	131	93	70	47	37	80
FBgn0033110	14	13	11	8	14	12	12	11	13	13	13	12
FBgn0265137	11	4	14	12	11	12	13	16	14	7	5	23
FBgn0033112	5	1	19	7	9	9	7	15	12	4	8	8
FBgn0033113	39	20	36	28	15	31	32	43	35	30	16	34
FBgn0028988	40	20	33	24	21	21	24	53	20	26	23	53
FBgn0033115	11	14	6	7	8	8	7	7	11	10	4	10
FBgn0050158	8	1	7	10	2	8	2	2	8	3	4	0
FBgn0033117	108	44	88	80	71	74	111	93	64	86	63	117
FBgn0053558	113	66	260	230	115	134	279	285	180	150	204	445
FBgn0066293	17	8	32	30	13	15	26	43	20	18	17	62
FBgn0066292	15	5	17	29	13	12	20	14	17	20	19	61
FBgn0053348	1	1	2	0	1	1	2	0	1	1	1	1
FBgn0053349	5	1	5	2	6	2	6	4	7	6	6	7
FBgn0033121	198	97	145	192	112	129	214	135	176	163	89	234
FBgn0050157	133	49	108	126	71	93	157	118	108	128	63	149
FBgn0022960	151	74	148	166	111	146	199	152	172	183	104	237
FBgn0050156	77	35	107	107	64	101	111	96	99	91	62	146
FBgn0033122	344	160	129	135	176	224	170	145	222	227	88	200
FBgn0029508	13	22	19	16	11	17	27	15	16	10	16	30
FBgn0050159	18	7	14	16	13	16	38	19	32	20	19	47
FBgn0042086	2	5	3	5	2	8	4	1	6	8	5	8
FBgn0050160	7	6	1	2	3	12	5	5	10	8	2	7
FBgn0033124	22	11	11	6	8	8	9	7	13	14	8	14
FBgn0029507	5	2	8	6	3	8	6	7	5	5	10	6
FBgn0029506	59	33	63	88	41	51	102	59	40	32	31	41
FBgn0263655	68	25	38	69	37	23	64	47	34	37	18	45
FBgn0263656	20	8	8	44	11	14	29	19	10	12	3	18
FBgn0033127	5	2	4	0	7	6	3	4	4	4	2	6
FBgn0033128	1	2	3	0	1	3	4	4	3	3	3	1
FBgn0033129	5	1	2	0	2	3	3	3	3	4	0	3
FBgn0033130	2	3	0	5	2	3	4	3	4	0	7	2
FBgn0053914	1	1	1	1	2	1	0	0	2	2	1	0
FBgn0033132	3	4	2	2	6	8	2	1	2	0	4	8
FBgn0033133	5	6	2	2	3	3	7	4	3	2	4	3
FBgn0033134	2	7	4	2	1	3	6	2	1	2	3	2
FBgn0016032	1	2	2	3	2	5	4	5	4	4	1	5
FBgn0033135	3	2	3	0	0	0	5	2	2	1	2	2
FBgn0033137	13	11	36	37	16	21	54	41	29	30	33	54
FBgn0033136	7	4	9	12	5	17	21	11	3	10	21	7
FBgn0027558	44	18	94	96	30	56	102	102	42	51	58	142
FBgn0033138	3	3	2	1	2	2	4	0	1	4	1	2
FBgn0033139	0	2	2	3	1	1	6	6	3	0	5	2
FBgn0033140	4	3	0	2	2	5	2	3	4	0	7	4
FBgn0033141	2	2	1	6	1	5	2	1	3	2	0	4
FBgn0263934	162	86	26	28	9	25	40	14	43	51	34	65
FBgn0015038	4	3	7	5	1	2	7	5	0	2	3	5
FBgn0015039	3	3	11	9	5	8	7	3	3	2	6	3
FBgn0024294	169	116	24	43	40	41	40	39	85	94	21	44
FBgn0033145	0	0	1	0	0	1	0	0	0	0	1	0
FBgn0003090	40	24	34	32	26	24	41	33	41	38	25	38
FBgn0024293	7	5	7	10	7	5	16	13	6	4	10	13
FBgn0044011	6	5	3	1	2	5	8	2	6	6	4	7
FBgn0002930	8	4	10	2	5	4	12	1	11	3	5	6
FBgn0033149	8	9	23	6	14	13	14	20	19	6	15	12
FBgn0053140	18	9	14	9	17	13	19	18	11	7	14	27
FBgn0050385	3	1	19	3	7	7	2	9	7	6	6	12
FBgn0050384	4	5	15	4	11	14	9	16	6	7	11	18
FBgn0026389	4	3	13	1	5	10	5	22	4	3	2	2
