geneID	sampleID	rlog	sampleName	sampleInfo	Genotype	Replicate	Input	sample
FBtr0344793	Gd7_R2_CBP	4.14725499786775	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0302386	Gd7_R2_CBP	5.53813612580061	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0332630	Gd7_R2_CBP	6.93273619099032	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0111252	Gd7_R2_CBP	3.85336756121222	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0111230	Gd7_R2_CBP	6.25798500687876	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0331165	Gd7_R2_CBP	2.43951405760463	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0111241	Gd7_R2_CBP	4.83744481659928	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0111240	Gd7_R2_CBP	4.24169480292173	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0300702	Gd7_R2_CBP	2.27246724625073	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0113781	Gd7_R2_CBP	3.45807883808533	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0113703	Gd7_R2_CBP	2.40418977545813	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0113827	Gd7_R2_CBP	2.76441000334121	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0334735	Gd7_R2_CBP	4.16334304108319	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0344755	Gd7_R2_CBP	5.48661771825876	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0114030	Gd7_R2_CBP	5.3636983502908	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0114029	Gd7_R2_CBP	3.27184838432899	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0344972	Gd7_R2_CBP	6.45249681595162	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0113831	Gd7_R2_CBP	4.16222801278778	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0302582	Gd7_R2_CBP	2.17032883383211	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0301780	Gd7_R2_CBP	4.41900030097538	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0113713	Gd7_R2_CBP	1.88028321628087	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0334938	Gd7_R2_CBP	4.17097297915961	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0346683	Gd7_R2_CBP	4.47904736733153	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0113784	Gd7_R2_CBP	4.03148168010855	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0334986	Gd7_R2_CBP	7.56208576862138	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0111268	Gd7_R2_CBP	3.54476364768673	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0334985	Gd7_R2_CBP	4.48832704617822	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0111114	Gd7_R2_CBP	2.42160976590588	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0299924	Gd7_R2_CBP	4.0654617399554	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0334996	Gd7_R2_CBP	4.42309394021164	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0345008	Gd7_R2_CBP	1.92891939863011	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0345222	Gd7_R2_CBP	2.96591371305258	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0345361	Gd7_R2_CBP	4.75351478090642	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0345944	Gd7_R2_CBP	1.86320183506977	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086078	Gd7_R2_CBP	3.86213520737269	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0345009	Gd7_R2_CBP	3.53836923425559	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0111280	Gd7_R2_CBP	3.32327670385467	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0303293	Gd7_R2_CBP	3.73129985173452	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0111115	Gd7_R2_CBP	2.24247142028635	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0335258	Gd7_R2_CBP	3.57009416875554	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086094	Gd7_R2_CBP	3.38220472082641	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0347210	Gd7_R2_CBP	3.60791978131401	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0347209	Gd7_R2_CBP	3.29556366396114	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086092	Gd7_R2_CBP	3.18984962015166	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0301063	Gd7_R2_CBP	4.23238024846564	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086076	Gd7_R2_CBP	4.12729106967038	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086036	Gd7_R2_CBP	4.57803046761255	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086037	Gd7_R2_CBP	6.4559846959815	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086038	Gd7_R2_CBP	6.01416163318008	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0345358	Gd7_R2_CBP	5.20863942889033	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0307531	Gd7_R2_CBP	7.51470395379966	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0307530	Gd7_R2_CBP	3.28538202009257	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0335274	Gd7_R2_CBP	3.83005462818482	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086057	Gd7_R2_CBP	6.21646199934936	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086052	Gd7_R2_CBP	5.66318957702851	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086032	Gd7_R2_CBP	6.21477375013055	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0100576	Gd7_R2_CBP	5.05727642811634	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086031	Gd7_R2_CBP	4.36036282050131	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0335275	Gd7_R2_CBP	6.37670405405052	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0335276	Gd7_R2_CBP	7.08773766334982	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086029	Gd7_R2_CBP	5.90274076988265	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086027	Gd7_R2_CBP	6.68874307404794	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0302828	Gd7_R2_CBP	4.26850014881117	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0085977	Gd7_R2_CBP	5.93243645920478	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086022	Gd7_R2_CBP	4.6627833266258	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0310665	Gd7_R2_CBP	3.32876310741522	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0304730	Gd7_R2_CBP	3.48817264097646	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086008	Gd7_R2_CBP	4.7426135053766	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0307500	Gd7_R2_CBP	6.54514819106073	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0307501	Gd7_R2_CBP	6.95260176098582	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0085990	Gd7_R2_CBP	5.30580466940302	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0085991	Gd7_R2_CBP	6.44110500392746	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086000	Gd7_R2_CBP	7.05739472233489	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0085992	Gd7_R2_CBP	5.84238305001023	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0085993	Gd7_R2_CBP	7.33174820784905	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0085994	Gd7_R2_CBP	3.8965425015068	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0336519	Gd7_R2_CBP	3.77404666060703	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0085997	Gd7_R2_CBP	4.20989924737077	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0085996	Gd7_R2_CBP	4.51058728065255	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0114365	Gd7_R2_CBP	5.69996085568977	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0301636	Gd7_R2_CBP	5.97529299563924	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086151	Gd7_R2_CBP	8.53343759793911	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086150	Gd7_R2_CBP	7.34443574286444	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0336666	Gd7_R2_CBP	5.67944696994922	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086149	Gd7_R2_CBP	4.8876693411583	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086107	Gd7_R2_CBP	7.14338539011199	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086108	Gd7_R2_CBP	6.37628654047154	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086109	Gd7_R2_CBP	5.87561856907969	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086147	Gd7_R2_CBP	6.61973286493966	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0336664	Gd7_R2_CBP	7.66151441431095	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086146	Gd7_R2_CBP	6.84631871177826	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086115	Gd7_R2_CBP	5.97732123741897	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086145	Gd7_R2_CBP	6.79499083464561	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086118	Gd7_R2_CBP	6.52748769220715	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086143	Gd7_R2_CBP	6.12319736669733	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086141	Gd7_R2_CBP	7.07329016364572	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0344561	Gd7_R2_CBP	5.72166903204237	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0344560	Gd7_R2_CBP	6.83099009365106	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0344559	Gd7_R2_CBP	6.20045402275286	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086125	Gd7_R2_CBP	7.12996930959272	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086126	Gd7_R2_CBP	6.76563093810912	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086127	Gd7_R2_CBP	7.5867664552064	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086129	Gd7_R2_CBP	6.60088536001724	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0332939	Gd7_R2_CBP	4.46913895437891	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086134	Gd7_R2_CBP	5.75172683177945	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086156	Gd7_R2_CBP	7.09070758524043	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086161	Gd7_R2_CBP	7.26724109077137	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0336654	Gd7_R2_CBP	4.86164218431478	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0305679	Gd7_R2_CBP	4.92320575978834	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086162	Gd7_R2_CBP	2.90130588574764	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0300357	Gd7_R2_CBP	4.84075210567704	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0309371	Gd7_R2_CBP	2.86511427543602	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0303225	Gd7_R2_CBP	6.42678980940518	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0089760	Gd7_R2_CBP	7.62683345279261	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0086180	Gd7_R2_CBP	7.95837105543193	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0336871	Gd7_R2_CBP	6.40130796988123	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0089023	Gd7_R2_CBP	5.11642608225308	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0305678	Gd7_R2_CBP	3.62400900132928	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0089033	Gd7_R2_CBP	4.88408420801935	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0089061	Gd7_R2_CBP	5.80701335900922	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0329858	Gd7_R2_CBP	6.7534305288891	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0089056	Gd7_R2_CBP	2.76271758827799	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0089055	Gd7_R2_CBP	3.52873750329372	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0089042	Gd7_R2_CBP	5.0143643703779	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0089043	Gd7_R2_CBP	4.91454158368491	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0089044	Gd7_R2_CBP	5.91121607109841	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0089050	Gd7_R2_CBP	5.85758862747384	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0089049	Gd7_R2_CBP	5.30884669678057	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0344892	Gd7_R2_CBP	6.17526862417162	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0332462	Gd7_R2_CBP	5.82399137425433	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0111076	Gd7_R2_CBP	5.43300587331703	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0334801	Gd7_R2_CBP	6.63174555584334	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0336909	Gd7_R2_CBP	6.16070367699673	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0089013	Gd7_R2_CBP	7.3532957833994	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0332995	Gd7_R2_CBP	3.9392277768066	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088970	Gd7_R2_CBP	7.42442778824607	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088971	Gd7_R2_CBP	6.0655254309818	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0299802	Gd7_R2_CBP	5.18674143815429	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0089329	Gd7_R2_CBP	5.86619045682659	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088998	Gd7_R2_CBP	5.65882694115155	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088975	Gd7_R2_CBP	6.32684945655129	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088997	Gd7_R2_CBP	8.1053503479697	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0300477	Gd7_R2_CBP	6.61488559574853	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088996	Gd7_R2_CBP	4.53926149834234	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0300083	Gd7_R2_CBP	8.13157114986026	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0300084	Gd7_R2_CBP	7.64160026942388	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0329876	Gd7_R2_CBP	7.26173540010559	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088984	Gd7_R2_CBP	7.13276577801594	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0300830	Gd7_R2_CBP	6.84060932483085	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088982	Gd7_R2_CBP	7.39275474808564	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088981	Gd7_R2_CBP	4.93212988181329	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088980	Gd7_R2_CBP	6.37362184338461	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088960	Gd7_R2_CBP	4.93471856067906	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088904	Gd7_R2_CBP	6.59670066270266	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088959	Gd7_R2_CBP	7.64756193224898	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0336939	Gd7_R2_CBP	7.68982216205245	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088956	Gd7_R2_CBP	5.35071098184045	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088905	Gd7_R2_CBP	7.60627020684235	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088955	Gd7_R2_CBP	6.70417530429617	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0336996	Gd7_R2_CBP	4.52736890165315	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088909	Gd7_R2_CBP	6.42256959172098	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0310025	Gd7_R2_CBP	5.2025727040557	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088954	Gd7_R2_CBP	4.44599796036299	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088910	Gd7_R2_CBP	6.8819223473955	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0300368	Gd7_R2_CBP	3.91956779009129	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0310050	Gd7_R2_CBP	5.07635365597697	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088911	Gd7_R2_CBP	6.35442547896768	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088947	Gd7_R2_CBP	6.71903491913434	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0336997	Gd7_R2_CBP	5.49837968793051	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088920	Gd7_R2_CBP	4.43164063445374	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088923	Gd7_R2_CBP	3.76889937863948	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088944	Gd7_R2_CBP	6.09667835787257	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088939	Gd7_R2_CBP	6.20203191567179	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088925	Gd7_R2_CBP	7.05061694964882	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088926	Gd7_R2_CBP	6.6611566307202	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0339117	Gd7_R2_CBP	3.34415577622644	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088928	Gd7_R2_CBP	5.03079690725375	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088936	Gd7_R2_CBP	5.41561007971491	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0474226	Gd7_R2_CBP	4.73204587571285	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0344723	Gd7_R2_CBP	4.91883554801614	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088831	Gd7_R2_CBP	6.07035804015045	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088901	Gd7_R2_CBP	4.43776840886998	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088900	Gd7_R2_CBP	6.75230462144443	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088832	Gd7_R2_CBP	5.43359684239009	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088899	Gd7_R2_CBP	6.29379954799584	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0339120	Gd7_R2_CBP	6.07817181187894	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088897	Gd7_R2_CBP	5.32712979203738	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088839	Gd7_R2_CBP	5.6613369905761	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0089426	Gd7_R2_CBP	5.70123990108691	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088845	Gd7_R2_CBP	6.1655788019614	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088846	Gd7_R2_CBP	5.79000746890902	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088847	Gd7_R2_CBP	5.29364389619258	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088887	Gd7_R2_CBP	3.1664721580056	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0088886	Gd7_R2_CBP	5.43518529590295	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0304751	Gd7_R2_CBP	3.61171774288545	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
FBtr0113374	Gd7_R2_CBP	5.46504065185619	gd7_R2_CBP_S8	gd7_R2_CBP_S8	Gd7	R2	CBP	S8
